,Player Name,Pos,Value,NFL_Team
85,Justin Herbert,QB14,5281,LAC
86,Amari Cooper,WR38,5235,BUF
87,Drake Maye,QB15,5231,NEP
88,Jonathon Brooks,RB28,5187,CAR
89,Caleb Williams,QB16,5173,CHI
90,Rachaad White,RB29,5086,TBB
91,Dalton Kincaid,TE9,5059,BUF
92,Khalil Shakir,WR39,5052,BUF
93,Cade Otton,TE10,5014,TBB
94,Michael Pittman,WR40,4998,IND
95,Kirk Cousins,QB17,4996,ATL
96,Courtland Sutton,WR41,4965,DEN
97,Xavier Worthy,WR42,4948,KCC
98,Travis Etienne,RB30,4943,JAC
99,Tua Tagovailoa,QB18,4928,MIA
100,Brandon Aiyuk,WR43,4918,SFO
101,Nick Chubb,RB31,4887,CLE
102,Diontae Johnson,WR44,4831,BAL
103,Ricky Pearsall,WR45,4782,SFO
104,Tank Bigsby,RB32,4770,JAC
105,Jakobi Meyers,WR46,4760,LVR
106,Dallas Goedert,TE11,4756,PHI
107,Xavier Legette,WR47,4723,CAR
108,Romeo Doubs,WR48,4716,GBP
109,Braelon Allen,RB33,4697,NYJ
110,Wan'Dale Robinson,WR49,4684,NYG
111,Tyler Allgeier,RB34,4656,ATL
112,Alexander Mattison,RB35,4638,LVR
113,Jordan Mason,RB36,4623,SFO
114,Jake Ferguson,TE12,4601,DAL
115,Anthony Richardson,QB19,4584,IND
116,DeAndre Hopkins,WR50,4571,KCC
117,Quentin Johnston,WR51,4560,LAC
118,Mark Andrews,TE13,4544,BAL
119,Cole Kmet,TE14,4542,CHI
120,Chris Godwin,WR52,4510,TBB
121,Matthew Stafford,QB20,4465,LAR
122,Trey Benson,RB37,4454,ARI
123,Pat Freiermuth,TE15,4451,PIT
124,Evan Engram,TE16,4399,JAC
125,Dak Prescott,QB21,4383,DAL
126,Kareem Hunt,RB38,4378,KCC
127,Javonte Williams,RB39,4371,DEN
128,Pittsburgh Steelers,DST1,4362,PIT
129,Sam Darnold,QB22,4344,MIN
130,Zach Charbonnet,RB40,4338,SEA
131,Tyjae Spears,RB41,4310,TEN
132,Austin Ekeler,RB42,4248,WAS
133,Jerry Jeudy,WR53,4235,CLE
134,Christian Watson,WR54,4165,GBP
135,Rashod Bateman,WR55,4116,BAL
136,Tyler Lockett,WR56,4097,SEA
137,Justin Fields,QB23,4087,PIT
138,Stefon Diggs,WR57,4077,HOU
139,Alec Pierce,WR58,4064,IND
140,Jaylen Warren,RB43,4062,PIT
141,Rashid Shaheed,WR59,4060,NOS
142,Trevor Lawrence,QB24,4026,JAC
143,Isaiah Likely,TE17,4013,BAL
144,Jalen McMillan,WR60,4013,TBB
145,Adonai Mitchell,WR61,3929,IND
146,Dalton Schultz,TE18,3928,HOU
147,Younghoe Koo,PK1,3886,ATL
148,Christian Kirk,WR62,3880,JAC
149,Jaylen Wright,RB44,3810,MIA
150,MarShawn Lloyd,RB45,3809,GBP
151,Jonnu Smith,TE19,3807,MIA
152,Hunter Henry,TE20,3802,NEP
153,Luke McCaffrey,WR63,3800,WAS
154,Roschon Johnson,RB46,3778,CHI
155,Elijah Moore,WR64,3754,CLE
156,Keenan Allen,WR65,3751,CHI
157,Troy Franklin,WR66,3740,DEN
158,Allen Lazard,WR67,3705,NYJ
159,Ray Davis,RB47,3698,BUF
160,San Francisco 49ers,DST2,3693,SFO
161,Zack Moss,RB48,3659,CIN
162,Devin Singletary,RB49,3653,NYG
163,Mike Gesicki,TE21,3634,CIN
164,Aaron Rodgers,QB25,3587,NYJ
165,Kendre Miller,RB50,3584,NOS
166,Audric Estime,RB51,3582,DEN
167,Harrison Butker,PK2,3568,KCC
168,Noah Fant,TE22,3554,SEA
169,Khalil Herbert,RB52,3545,CIN
170,Blake Corum,RB53,3540,LAR
171,Zach Ertz,TE23,3528,WAS
172,Joshua Palmer,WR68,3519,LAC
173,Tutu Atwell,WR69,3518,LAR
174,Ja'Lynn Polk,WR70,3507,NEP
175,Kansas City Chiefs,DST3,3503,KCC
176,Gabriel Davis,WR71,3487,JAC
177,Mike Williams,WR72,3456,PIT
178,Jake Elliott,PK3,3450,PHI
179,Buffalo Bills,DST4,3418,BUF
180,Cedric Tillman,WR74,3409,CLE
181,Darius Slayton,WR73,3409,NYG
182,Jalen Tolbert,WR75,3388,DAL
183,Minnesota Vikings,DST5,3317,MIN
184,Taysom Hill,QB26,3315,NOS
185,Curtis Samuel,WR76,3313,BUF
186,Jerome Ford,RB54,3293,CLE
187,Raheem Mostert,RB55,3282,MIA
188,New York Jets,DST6,3277,NYJ
189,Michael Penix Jr.,QB27,3262,ATL
190,Dawson Knox,TE24,3218,BUF
191,Justin Tucker,PK4,3212,BAL
192,Derek Carr,QB28,3192,NOS
193,Roman Wilson,WR77,3175,PIT
194,Gus Edwards,RB56,3161,LAC
195,Ja'Tavion Sanders,TE25,3123,CAR
196,Jermaine Burton,WR78,3102,CIN
197,Philadelphia Eagles,DST7,3062,PHI
198,Trey Sermon,RB57,3039,IND
199,Russell Wilson,QB29,3001,PIT
200,Ty Chandler,RB58,2999,MIN
201,Tyler Bass,PK5,2968,BUF
202,Josh Reynolds,WR79,2966,DEN
203,Baltimore Ravens,DST8,2950,BAL
204,Luke Musgrave,TE26,2926,GBP
205,Treylon Burks,WR80,2882,TEN
206,Zay Jones,WR81,2857,ARI
207,Jalin Hyatt,WR82,2847,NYG
208,Adam Thielen,WR83,2838,CAR
209,Antonio Gibson,RB59,2805,NEP
210,Daniel Jones,QB30,2795,FA
211,John Metchie,WR84,2763,HOU
212,Evan McPherson,PK6,2752,CIN
213,Marquise Brown,WR85,2742,KCC
214,Detroit Lions,DST9,2731,DET
215,Brandin Cooks,WR86,2720,DAL
216,Dameon Pierce,RB60,2711,HOU
217,Malachi Corley,WR87,2649,NYJ
218,Calvin Austin III,WR88,2630,PIT
219,Sean Tucker,RB61,2603,TBB
220,Zamir White,RB62,2597,LVR
221,Noah Gray,TE27,2593,KCC
222,Kendrick Bourne,WR89,2585,NEP
223,Will Levis,QB31,2575,TEN
224,Marvin Mims,WR90,2570,DEN
225,Michael Mayer,TE28,2561,LVR
226,Rondale Moore,WR91,2540,ATL
227,Miles Sanders,RB63,2537,CAR
228,Dyami Brown,WR92,2510,WAS
229,Parker Washington,WR93,2401,JAC
230,Tyler Boyd,WR94,2372,TEN
231,Greg Dulcich,TE29,2365,DEN
232,Kenneth Gainwell,RB64,2359,PHI
233,JuJu Smith-Schuster,WR95,2351,KCC
234,D.J. Chark,WR96,2333,LAC
235,Tyler Higbee,TE30,2326,LAR
236,Kayshon Boutte,WR97,2294,NEP
237,Jamaal Williams,RB65,2289,NOS
238,Cleveland Browns,DST10,2267,CLE
239,Will Shipley,RB66,2262,PHI
240,D'Onta Foreman,RB67,2256,CLE
241,Bryce Young,QB32,2242,CAR
242,Jahan Dotson,WR98,2192,PHI
243,Chigoziem Okonkwo,TE31,2182,TEN
244,Devontez Walker,WR99,2160,BAL
245,Ezekiel Elliott,RB69,2121,DAL
246,Chicago Bears,DST11,2111,CHI
247,New Orleans Saints,DST12,2020,NOS
248,Mecole Hardman,WR100,2010,KCC
249,J.J. McCarthy,QB33,2009,MIN
250,Eric Gray,RB70,1934,NYG
251,Daniel Carlson,PK7,1933,LVR
252,Van Jefferson,WR101,1922,PIT
253,Xavier Hutchinson,WR102,1900,HOU
254,Los Angeles Chargers,DST13,1898,LAC
255,Darnell Washington,TE33,1894,PIT
256,Jason Myers,PK8,1888,SEA
257,Deuce Vaughn,RB71,1883,DAL
258,Dallas Cowboys,DST14,1852,DAL
259,Clyde Edwards-Helaire,RB72,1839,KCC
260,Jason Sanders,PK9,1812,MIA
261,Brevin Jordan,TE34,1804,HOU
262,Green Bay Packers,DST15,1762,GBP
263,Johnny Wilson,WR104,1747,PHI
264,Jeffery Wilson,RB73,1668,MIA
265,Seattle Seahawks,DST16,1666,SEA
266,Skyy Moore,WR106,1643,KCC
267,Pierre Strong Jr.,RB75,1620,CLE
268,Cameron Dicker,PK10,1618,LAC
269,Houston Texans,DST17,1617,HOU
270,Tyquan Thornton,WR107,1609,FA
271,Brenden Rice,WR108,1605,LAC
272,KJ Hamler,WR109,1495,BUF
273,Jelani Woods,TE35,1494,IND
274,Austin Hooper,TE36,1477,NEP
275,Sam Howell,QB34,1475,SEA
276,Deshaun Watson,QB35,1456,CLE
277,Marquez Valdes-Scantling,WR111,1451,NOS
278,Greg Zuerlein,PK11,1447,NYJ
279,Elijah Mitchell,RB76,1424,SFO
280,Jase McClellan,RB77,1391,ATL
281,Israel Abanikanda,RB78,1376,NYJ
282,David Bell,WR113,1372,CLE
283,Matt Gay,PK12,1338,IND
284,Robert Woods,WR114,1296,HOU
285,Gerald Everett,TE38,1290,CHI
286,Zach Wilson,QB36,1248,DEN
287,Matt Prater,PK13,1210,ARI
288,Brandon McManus,PK14,1173,GBP
289,Kenny Pickett,QB37,1171,PHI
290,Julio Jones,WR118,1169,FA
291,Terrace Marshall,WR119,1168,LVR
292,Hunter Renfrow,WR120,1167,FA
293,Dalvin Cook,RB83,1162,DAL
294,Parris Campbell,WR124,1156,FA
295,Wil Lutz,PK15,1153,DEN
296,Chase Edmonds,RB88,1149,TBB
297,Carson Wentz,QB39,1149,KCC
298,Tyrion Davis-Price,RB91,1141,FA
299,Isaiah Spiller,RB95,1136,FA
300,Malik Willis,QB42,1133,GBP
301,Hassan Haskins,RB96,1133,LAC
302,Hendon Hooker,QB43,1128,DET
303,Laviska Shenault,WR147,1127,SEA
304,Sterling Shepard,WR146,1127,TBB
305,Marquez Callaway,WR149,1126,TBB
306,Mac Jones,QB44,1125,JAC
307,Adam Trautman,TE44,1124,DEN
308,Jimmy Garoppolo,QB46,1118,LAR
309,Jameis Winston,QB47,1115,CLE
310,Trey Lance,QB48,1111,DAL
311,Desmond Ridder,QB49,1107,LVR
312,Kenyan Drake,RB106,1106,FA
313,AJ Dillon,RB112,1086,GBP
314,Jaheim Bell,TE49,1070,NEP
315,Chris Boswell,PK17,1064,PIT
316,Tampa Bay Buccaneers,DST18,1053,TBB
317,Graham Gano,PK18,1047,NYG
318,Kadarius Toney,WR154,1044,CLE
319,Justyn Ross,WR155,1043,KCC
320,Damien Harris,RB116,1043,FA
321,James Robinson,RB117,1039,FA
322,Odell Beckham,WR156,1035,MIA
323,Cameron Latu,TE53,1017,FA
324,Michael Carter,RB120,1007,FA
325,Russell Gage,WR158,1007,FA
326,Zach Evans,RB124,984,FA
327,New England Patriots,DST19,981,NEP
328,Miami Dolphins,DST20,978,MIA
329,Allen Robinson,WR162,975,DET
330,Rakim Jarrett,WR163,974,TBB
331,Leonard Fournette,RB126,969,FA
332,Donovan Peoples-Jones,WR166,950,FA
333,Darren Waller,TE58,908,FA
334,Brandon Aubrey,PK20,905,DAL
335,Joey Slye,PK21,904,NEP
336,Cairo Santos,PK22,902,CHI
337,Ka'imi Fairbairn,PK23,860,HOU
338,Dustin Hopkins,PK24,811,CLE
339,Denver Broncos,DST21,758,DEN
340,Los Angeles Rams,DST22,718,LAR
341,Kyle Trask,QB55,677,TBB
342,Indianapolis Colts,DST23,677,IND
343,Washington Commanders,DST24,665,WAS
344,Jacksonville Jaguars,DST25,577,JAC
345,Jake Moody,PK26,516,SFO
346,Nick Folk,PK27,487,TEN
347,Cincinnati Bengals,DST26,482,CIN
348,Teddy Bridgewater,QB59,459,FA
349,Chase McLaughlin,PK28,445,TBB
350,Drew Lock,QB60,434,NYG
351,Blake Grupe,PK30,417,NOS
352,New York Giants,DST27,362,NYG
353,Austin Seibert,PK32,311,WAS
354,Jake Bates,PK33,289,DET
355,Atlanta Falcons,DST28,219,ATL
356,Chad Ryland,PK40,180,ARI
357,Tennessee Titans,DST29,173,TEN
358,Eddy Pineiro,PK41,170,CAR
359,Las Vegas Raiders,DST30,169,LVR
360,Will Reichard,PK45,138,MIN
361,Arizona Cardinals,DST31,95,ARI
362,Cam Little,PK55,78,JAC
363,Zane Gonzalez,PK60,44,WAS
364,Spencer Shrader,PK65,30,KCC
365,Anders Carlson,PK92,0,NYJ
366,Jude McAtamney,PK98,0,NYG
367,Mike Badgley,PK72,0,DET
368,Carolina Panthers,DST32,0,CAR
369,John Parker Romo,PK93,0,MIN
370,Joshua Karty,PK97,0,LAR
371,2025 Early 1st,PICK,5706.0,FA
372,2026 Early 1st,PICK,4970.0,FA
373,2025 Mid 1st,PICK,4863.0,FA
374,2027 Early 1st,PICK,4627.0,FA
375,2025 Late 1st,PICK,4505.0,FA
376,2026 Mid 1st,PICK,4450.0,FA
377,2027 Mid 1st,PICK,4142.0,FA
378,Tyrone Tracy,RB21,4096.0,NYG
379,2026 Late 1st,PICK,4026.0,FA
380,2027 Late 1st,PICK,3649.0,FA
381,2025 Early 2nd,PICK,3451.0,FA
382,Tucker Kraft,TE9,3150.0,GBP
383,2026 Early 2nd,PICK,3099.0,FA
384,2025 Mid 2nd,PICK,3078.0,FA
385,Calvin Ridley,WR49,2879.0,TEN
386,Jauan Jennings,WR51,2858.0,SFO
387,2026 Mid 2nd,PICK,2810.0,FA
388,2025 Late 2nd,PICK,2761.0,FA
389,2027 Early 2nd,PICK,2740.0,FA
390,Demario Douglas,WR57,2666.0,NEP
391,2027 Mid 2nd,PICK,2646.0,FA
392,Dontayvion Wicks,WR60,2599.0,GBP
393,2026 Late 2nd,PICK,2596.0,FA
394,Rico Dowdle,RB44,2464.0,DAL
395,2027 Late 2nd,PICK,2392.0,FA
396,Michael Wilson,WR69,2284.0,ARI
397,Ben Sinnott,TE20,2261.0,WAS
398,Jalen Coker,WR70,2238.0,CAR
399,2025 Early 3rd,PICK,2224.0,FA
400,Keaton Mitchell,RB50,2145.0,BAL
401,Andrei Iosivas,WR74,2070.0,CIN
402,Geno Smith,QB26,2061.0,SEA
403,2026 Early 3rd,PICK,2037.0,FA
404,2025 Mid 3rd,PICK,2030.0,FA
405,Kimani Vidal,RB53,2009.0,LAC
406,Isaac Guerendo,RB55,2000.0,SFO
407,Theo Johnson,TE21,1996.0,NYG
408,Jaleel McLaughlin,RB57,1838.0,DEN
409,Erick All,TE25,1837.0,CIN
410,Jordan Whittington,WR82,1829.0,LAR
411,2025 Late 3rd,PICK,1795.0,FA
412,2026 Mid 3rd,PICK,1795.0,FA
413,2027 Early 3rd,PICK,1788.0,FA
414,Tre Tucker,WR85,1765.0,LVR
415,2026 Late 3rd,PICK,1719.0,FA
416,Trey Palmer,WR86,1712.0,TBB
417,Justice Hill,RB59,1677.0,BAL
418,2027 Mid 3rd,PICK,1671.0,FA
419,Devaughn Vele,WR87,1645.0,DEN
420,Javon Baker,WR89,1629.0,NEP
421,Malik Washington,WR90,1587.0,MIA
422,Cam Akers,RB63,1549.0,MIN
423,Jalen Nailor,WR93,1520.0,MIN
424,Emanuel Wilson,RB64,1515.0,GBP
425,2027 Late 3rd,PICK,1501.0,FA
426,Brenton Strange,TE31,1490.0,JAC
427,Will Dissly,TE32,1462.0,LAC
428,Jonathan Mingo,WR99,1422.0,DAL
429,Ray-Ray McCloud,WR99,1418.0,ATL
430,2025 Early 4th,PICK,1385.0,FA
431,Noah Brown,WR100,1378.0,WAS
432,Colby Parkinson,TE33,1361.0,LAR
433,Bub Means,WR101,1342.0,NOS
434,Nick Westbrook-Ikhine,WR102,1338.0,TEN
435,Demarcus Robinson,WR103,1314.0,LAR
436,Jacob Cowing,WR105,1305.0,SFO
437,Cade Stover,TE36,1295.0,HOU
438,2025 Mid 4th,PICK,1288.0,FA
439,2026 Early 4th,PICK,1287.0,FA
440,Greg Dortch,WR108,1278.0,ARI
441,Juwan Johnson,TE39,1211.0,NOS
442,2026 Mid 4th,PICK,1210.0,FA
443,Tyler Goodson,RB72,1206.0,IND
444,2025 Late 4th,PICK,1185.0,FA
445,Emari Demercado,RB74,1174.0,ARI
446,Spencer Rattler,QB34,1165.0,NOS
447,2027 Early 4th,PICK,1162.0,FA
448,Carson Steele,RB75,1154.0,KCC
449,Tyler Conklin,TE40,1151.0,NYJ
450,Dylan Laube,RB77,1106.0,LVR
451,Luke Schoonmaker,TE41,1091.0,DAL
452,AJ Barner,TE42,1083.0,SEA
453,2027 Mid 4th,PICK,1069.0,FA
454,Mason Tipton,WR116,1066.0,NOS
455,Rasheen Ali,RB78,1033.0,BAL
456,2026 Late 4th,PICK,1022.0,FA
457,Davis Allen,TE44,985.0,LAR
458,Bo Melton,WR120,984.0,GBP
459,Xavier Gipson,WR121,982.0,NYJ
460,Tylan Wallace,WR122,981.0,BAL
461,Ty Johnson,RB80,978.0,BUF
462,Lil'Jordan Humphrey,WR123,974.0,DEN
463,Sione Vaki,RB81,967.0,DET
464,Tyler Johnson,WR124,957.0,LAR
465,2027 Late 4th,PICK,926.0,FA
466,Frank Gore Jr.,RB82,911.0,BUF
467,Tyler Badie,RB83,908.0,DEN
468,KaVontae Turpin,WR128,895.0,DAL
469,Jared Wiley,TE46,882.0,KCC
470,Tahj Washington,WR129,874.0,MIA
471,Isaiah Davis,RB85,866.0,NYJ
472,Daniel Bellinger,TE47,861.0,NYG
473,Foster Moreau,TE48,846.0,NOS
474,Chris Rodriguez,RB86,842.0,FA
475,Ameer Abdullah,RB87,833.0,LVR
476,Elijah Higgins,TE49,826.0,ARI
477,K.J. Osborn,WR135,821.0,NEP
478,Tommy Tremble,TE50,814.0,CAR
479,Jake Bobo,WR136,810.0,SEA
480,Brock Wright,TE51,792.0,DET
481,Olamide Zaccheaus,WR137,772.0,WAS
482,D'Ernest Johnson,RB91,772.0,JAC
483,Julius Chestnut,RB92,770.0,TEN
484,Gardner Minshew,QB38,762.0,LVR
485,Jamari Thrash,WR139,750.0,CLE
486,Ainias Smith,WR140,734.0,PHI
487,Jeremy Ruckert,TE54,709.0,NYJ
488,Tyler Scott,WR143,705.0,CHI
489,Samaje Perine,RB97,698.0,KCC
490,Cedrick Wilson,WR145,688.0,NOS
491,Tim Patrick,WR146,687.0,DET
492,Justin Watson,WR148,673.0,KCC
493,Isaiah Hodgins,WR149,672.0,NYG
494,Aidan O'Connell,QB41,646.0,LVR
495,Kalif Raymond,WR150,636.0,DET
496,Mack Hollins,WR151,635.0,BUF
497,Kenny McIntosh,RB100,634.0,SEA
498,Josh Oliver,TE57,633.0,MIN
499,Kylen Granson,TE58,626.0,IND
500,Ronnie Bell,WR152,618.0,SFO
501,Lucas Krull,TE59,608.0,DEN
502,Derius Davis,WR153,598.0,LAC
503,Ronnie Rivers,RB101,594.0,LAR
504,DJ Turner,WR156,578.0,LVR
505,Dorian Thompson-Robinson,QB43,577.0,CLE
506,Tommy DeVito,QB44,569.0,NYG
507,Jordan Travis,QB45,562.0,NYJ
508,Ryan Flournoy,WR157,560.0,DAL
509,Hayden Hurst,TE60,558.0,LAC
510,Joe Milton,QB46,547.0,NEP
511,Malik Heath,WR158,531.0,GBP
512,Nelson Agholor,WR159,526.0,BAL
513,Josh Whyle,TE62,521.0,TEN
514,Peyton Hendershot,TE63,516.0,KCC
515,Devin Duvernay,WR160,514.0,JAC
516,Chris Evans,RB102,504.0,CIN
517,Jalen Reagor,WR163,501.0,LAC
518,Andy Dalton,QB49,498.0,CAR
519,A.T. Perry,WR164,498.0,FA
520,Charlie Kolar,TE64,493.0,BAL
521,Ashton Dulin,WR165,484.0,IND
522,Kendall Milton,RB104,483.0,CIN
523,Drew Sample,TE65,480.0,CIN
524,Trayveon Williams,RB105,479.0,CIN
525,Scotty Miller,WR166,466.0,PIT
526,Charlie Jones,WR168,460.0,CIN
527,Tip Reiman,TE66,451.0,ARI
528,Will Mallory,TE67,450.0,IND
529,Anthony Schwartz,WR169,449.0,MIA
530,DeeJay Dallas,RB106,447.0,ARI
531,Harrison Bryant,TE68,436.0,LVR
532,Cordarrelle Patterson,RB107,427.0,PIT
533,Erik Ezukanma,WR170,426.0,MIA
534,Kyle Philips,WR171,424.0,FA
535,Craig Reynolds,RB108,419.0,DET
536,Tyler Huntley,QB51,406.0,MIA
537,Brandon Powell,WR172,401.0,MIN
538,Justin Shorter,WR173,400.0,LVR
539,Trenton Irwin,WR174,386.0,CIN
540,Deven Thompkins,WR175,383.0,CAR
541,David Moore,WR176,378.0,CAR
542,Deonte Harty,WR177,370.0,BAL
543,Andrew Ogletree,TE70,370.0,IND
544,JaMycal Hasty,RB113,358.0,NEP
545,Jaelon Darden,WR178,358.0,CLE
546,Joshua Kelley,RB115,346.0,TEN
547,Tanner Hudson,TE71,345.0,CIN
548,Travis Homer,RB116,344.0,CHI
549,Ihmir Smith-Marsette,WR179,342.0,NYG
550,Jake Browning,QB53,338.0,CIN
551,Mo Alie-Cox,TE72,336.0,IND
552,Ben Skowronek,WR180,329.0,PIT
553,Jacoby Brissett,QB55,327.0,NEP
554,Bryce Ford-Wheaton,WR181,322.0,NYG
555,Joe Flacco,QB56,316.0,IND
556,Hunter Long,TE73,310.0,LAR
557,Mason Rudolph,QB57,308.0,TEN
558,Raheem Blackshear,RB117,300.0,CAR
559,John Bates,TE74,292.0,WAS
560,Ian Thomas,TE75,289.0,CAR
561,Evan Hull,RB118,286.0,FA
562,Trent Sherfield,WR184,268.0,MIN
563,Cooper Rush,QB59,257.0,DAL
564,Tyson Bagent,QB60,233.0,CHI
565,Durham Smythe,TE76,208.0,MIA
566,Zach Pascal,WR188,204.0,ARI
567,Nyheim Hines,RB119,202.0,CLE
568,Braxton Berrios,WR190,185.0,MIA
569,Bailey Zappe,QB61,173.0,CLE
570,Albert Okwuegbunam,TE77,169.0,FA
571,Stetson Bennett,QB62,168.0,LAR
572,Davis Mills,QB63,167.0,HOU
573,Joshua Dobbs,QB64,160.0,SFO
574,Skylar Thompson,QB65,140.0,MIA
575,Jarrett Stidham,QB66,130.0,DEN
576,Clayton Tune,QB73,130.0,ARI
577,Taylor Heinicke,QB71,130.0,LAC
578,Mitchell Trubisky,QB70,130.0,BUF
579,Tyrod Taylor,QB76,128.0,NYJ
580,Sam Ehlinger,QB77,128.0,IND
581,Donald Parham,TE81,123.0,FA
582,Nick Mullens,QB79,114.0,MIN
583,Marcus Mariota,QB80,101.0,WAS
584,Jake Haener,QB83,82.0,NOS
