,Player Name,Pos,Value,NFL_Team
51,Tee Higgins,WR23,6215,CIN
52,Jaylen Warren,RB18,6187,PIT
53,George Kittle,TE5,6168,SFO
54,Brian Thomas Jr.,WR24,6159,JAC
55,Kenneth Walker III,RB19,6128,SEA
56,Michael Pittman,WR25,6091,IND
57,Jordan Addison,WR26,6082,MIN
58,Bo Nix,QB9,6073,DEN
59,TreVeyon Henderson,RB20,6048,NEP
60,Jake Ferguson,TE6,6038,DAL
61,DK Metcalf,WR27,5989,PIT
62,Joe Burrow,QB10,5987,CIN
63,Jordan Love,QB11,5960,GBP
64,Jaylen Waddle,WR28,5925,MIA
65,Caleb Williams,QB12,5920,CHI
66,Courtland Sutton,WR29,5900,DEN
67,Cam Skattebo,RB21,5859,NYG
68,Jameson Williams,WR30,5857,DET
69,Chuba Hubbard,RB22,5804,CAR
70,Dak Prescott,QB13,5783,DAL
71,Travis Hunter,WR31,5706,JAC
72,Tucker Kraft,TE7,5699,GBP
73,Keenan Allen,WR32,5692,LAC
74,Deebo Samuel,WR33,5689,WAS
75,Jared Goff,QB14,5687,DET
76,Xavier Worthy,WR34,5682,KCC
77,RJ Harvey,RB23,5656,DEN
78,Travis Etienne,RB24,5655,JAC
79,Ricky Pearsall,WR35,5616,SFO
80,David Montgomery,RB25,5609,DET
81,Zach Charbonnet,RB26,5562,SEA
82,Quentin Johnston,WR36,5531,LAC
83,Alvin Kamara,RB27,5512,NOS
84,J.K. Dobbins,RB28,5511,DEN
85,D'Andre Swift,RB29,5504,CHI
86,Trey Benson,RB30,5463,ARI
87,Colston Loveland,TE8,5373,CHI
88,Khalil Shakir,WR37,5366,BUF
89,Terry McLaurin,WR38,5362,WAS
90,Jakobi Meyers,WR39,5328,JAC
91,Jordan Mason,RB31,5258,MIN
92,Jacory Croskey-Merritt,RB32,5240,WAS
93,Dalton Kincaid,TE9,5219,BUF
94,Matthew Golden,WR40,5154,GBP
95,T.J. Hockenson,TE10,5148,MIN
96,C.J. Stroud,QB15,5081,HOU
97,Juwan Johnson,TE11,5051,NOS
98,Daniel Jones,QB16,5025,IND
99,Kyle Pitts,TE12,5014,ATL
100,Mike Evans,WR41,4968,TBB
101,D.J. Moore,WR42,4961,CHI
102,Tyrone Tracy,RB33,4956,NYG
103,Tony Pollard,RB34,4952,TEN
104,Jauan Jennings,WR43,4948,SFO
105,Harold Fannin,TE13,4913,CLE
106,Keon Coleman,WR44,4884,BUF
107,Brock Purdy,QB17,4882,SFO
108,Matthew Stafford,QB18,4863,LAR
109,Travis Kelce,TE14,4811,KCC
110,Justin Fields,QB19,4796,NYJ
111,Trevor Lawrence,QB20,4764,JAC
112,J.J. McCarthy,QB21,4749,MIN
113,Josh Downs,WR45,4694,IND
114,Dallas Goedert,TE15,4647,PHI
115,Aaron Jones,RB35,4626,MIN
116,Brandon Aubrey,PK1,4597,DAL
117,Kyler Murray,QB22,4584,ARI
118,Troy Franklin,WR46,4582,DEN
119,Chris Godwin,WR47,4575,TBB
120,Stefon Diggs,WR48,4563,NEP
121,Denver Broncos,DST1,4562,DEN
122,Rashid Shaheed,WR49,4539,SEA
123,David Njoku,TE16,4497,CLE
124,Jayden Reed,WR50,4495,GBP
125,Wan'Dale Robinson,WR51,4476,NYG
126,Brandon Aiyuk,WR52,4446,SFO
127,Rhamondre Stevenson,RB36,4444,NEP
128,Sam Darnold,QB23,4429,SEA
129,Jerry Jeudy,WR53,4325,CLE
130,Isiah Pacheco,RB37,4323,KCC
131,Cam Ward,QB24,4302,TEN
132,Tyjae Spears,RB38,4222,TEN
133,Elic Ayomanor,WR54,4211,TEN
134,Mark Andrews,TE17,4205,BAL
135,Calvin Ridley,WR55,4204,TEN
136,Jayden Higgins,WR56,4201,HOU
137,Kayshon Boutte,WR57,4179,NEP
138,Cooper Kupp,WR58,4170,SEA
139,Michael Penix Jr.,QB25,4161,ATL
140,Tory Horton,WR59,4133,SEA
141,Romeo Doubs,WR60,4104,GBP
142,Tyler Allgeier,RB39,4075,ATL
143,Hunter Henry,TE18,4032,NEP
144,Tyreek Hill,WR61,4021,MIA
145,Bryce Young,QB26,4014,CAR
146,Cedric Tillman,WR62,3967,CLE
147,Braelon Allen,RB40,3961,NYJ
148,Ollie Gordon,RB41,3944,MIA
149,Philadelphia Eagles,DST2,3931,PHI
150,James Conner,RB42,3925,ARI
151,Dylan Sampson,RB43,3911,CLE
152,Rachaad White,RB44,3909,TBB
153,Luther Burden,WR63,3858,CHI
154,Evan Engram,TE19,3845,DEN
155,Isaiah Likely,TE20,3783,BAL
156,Brian Robinson,RB45,3780,SFO
157,Green Bay Packers,DST3,3763,GBP
158,Nick Chubb,RB47,3732,HOU
159,Alec Pierce,WR64,3720,IND
160,Blake Corum,RB48,3709,LAR
161,Jaylin Noel,WR65,3708,HOU
162,Darnell Mooney,WR66,3699,ATL
163,Tank Bigsby,RB49,3692,PHI
164,Cade Otton,TE21,3678,TBB
165,Marvin Mims,WR67,3678,DEN
166,Marquise Brown,WR68,3669,KCC
167,Zach Ertz,TE22,3646,WAS
168,Kaleb Johnson,RB50,3625,PIT
169,Tua Tagovailoa,QB27,3545,MIA
170,Kenneth Gainwell,RB51,3414,PIT
171,Christian Watson,WR69,3360,GBP
172,Ray Davis,RB52,3348,BUF
173,Christian Kirk,WR70,3346,HOU
174,Rashod Bateman,WR71,3318,BAL
175,Mason Taylor,TE23,3312,NYJ
176,Jerome Ford,RB53,3309,CLE
177,Pat Freiermuth,TE24,3298,PIT
178,Seattle Seahawks,DST4,3265,SEA
179,Tre Harris,WR73,3258,LAC
180,Jalen McMillan,WR74,3253,TBB
181,Elijah Arroyo,TE25,3244,SEA
182,Adonai Mitchell,WR75,3243,NYJ
183,Chris Rodriguez,RB54,3201,WAS
184,Minnesota Vikings,DST5,3199,MIN
185,Jonnu Smith,TE26,3162,PIT
186,Cole Kmet,TE27,3157,CHI
187,Pittsburgh Steelers,DST6,3114,PIT
188,Trevor Etienne,RB55,3109,CAR
189,Joshua Palmer,WR76,3084,BUF
190,Darius Slayton,WR77,3056,NYG
191,Calvin Austin III,WR78,3040,PIT
192,Aaron Rodgers,QB28,3038,PIT
193,Kareem Hunt,RB56,3030,KCC
194,Baltimore Ravens,DST7,3009,BAL
195,Xavier Legette,WR80,3004,CAR
196,Kansas City Chiefs,DST8,2993,KCC
197,Cameron Dicker,PK2,2959,LAC
198,Chigoziem Okonkwo,TE28,2932,TEN
199,Ja'Tavion Sanders,TE29,2908,CAR
200,Detroit Lions,DST9,2891,DET
201,Sean Tucker,RB57,2873,TBB
202,Michael Mayer,TE30,2865,LVR
203,Kendre Miller,RB58,2860,NOS
204,Joe Mixon,RB59,2826,HOU
205,Najee Harris,RB60,2817,LAC
206,Dalton Schultz,TE31,2812,HOU
207,Los Angeles Chargers,DST10,2775,LAC
208,Buffalo Bills,DST11,2763,BUF
209,DeAndre Hopkins,WR81,2732,BAL
210,Jaylen Wright,RB61,2669,MIA
211,Roman Wilson,WR82,2660,PIT
212,Los Angeles Rams,DST12,2658,LAR
213,San Francisco 49ers,DST13,2641,SFO
214,Tyler Higbee,TE32,2624,LAR
215,Jake Elliott,PK3,2624,PHI
216,Austin Ekeler,RB62,2619,WAS
217,Luke Musgrave,TE33,2596,GBP
218,Tyler Bass,PK4,2575,BUF
219,Jalen Royals,WR83,2561,KCC
220,Evan McPherson,PK5,2543,CIN
221,Tank Dell,WR84,2537,HOU
222,Will Shipley,RB63,2516,PHI
223,Terrance Ferguson,TE34,2496,LAR
224,Miles Sanders,RB64,2492,DAL
225,Houston Texans,DST14,2489,HOU
226,Noah Fant,TE35,2468,CIN
227,Tampa Bay Buccaneers,DST15,2463,TBB
228,Kendrick Bourne,WR85,2408,SFO
229,Roschon Johnson,RB65,2401,CHI
230,Mike Gesicki,TE36,2390,CIN
231,Dawson Knox,TE37,2375,BUF
232,Tyler Lockett,WR86,2336,LVR
233,Noah Gray,TE38,2320,KCC
234,Curtis Samuel,WR87,2293,BUF
235,Shedeur Sanders,QB29,2272,CLE
236,Darren Waller,TE39,2230,MIA
237,Cleveland Browns,DST16,2229,CLE
238,Tyquan Thornton,WR88,2228,KCC
239,Adam Thielen,WR89,2220,MIN
240,MarShawn Lloyd,RB67,2202,GBP
241,Jahan Dotson,WR90,2156,PHI
242,Dameon Pierce,RB68,2142,HOU
243,Jalen Milroe,QB30,2128,SEA
244,Chris Boswell,PK6,2077,PIT
245,Spencer Rattler,QB31,2071,NOS
246,Jalen Tolbert,WR91,2071,DAL
247,Luke McCaffrey,WR92,2059,WAS
248,Xavier Hutchinson,WR93,2013,HOU
249,Dyami Brown,WR94,1996,JAC
250,Devin Neal,RB69,1910,NOS
251,Elijah Moore,WR95,1902,BUF
252,Washington Commanders,DST17,1883,WAS
253,Tutu Atwell,WR96,1874,LAR
254,Harrison Butker,PK7,1865,KCC
255,Isaiah Bond,WR97,1828,CLE
256,Anthony Richardson,QB32,1820,IND
257,Devin Singletary,RB70,1814,NYG
258,Tez Johnson,WR98,1801,TBB
259,Jordan James,RB71,1760,SFO
260,Josh Reynolds,WR100,1748,NYJ
261,Hunter Renfrow,WR101,1723,CAR
262,Jonathon Brooks,RB72,1705,CAR
263,Jermaine Burton,WR102,1673,CIN
264,Chicago Bears,DST18,1655,CHI
265,New England Patriots,DST19,1645,NEP
266,Mac Jones,QB33,1622,SFO
267,Demarcus Robinson,WR105,1548,SFO
268,Indianapolis Colts,DST20,1507,IND
269,New York Giants,DST21,1477,NYG
270,John Metchie,WR106,1434,NYJ
271,Russell Wilson,QB34,1429,NYG
272,Brandin Cooks,WR107,1378,NOS
273,Jason Myers,PK9,1364,SEA
274,New York Jets,DST22,1356,NYJ
275,Younghoe Koo,PK10,1334,NYG
276,Gunnar Helm,TE41,1296,TEN
277,Xavier Restrepo,WR108,1272,TEN
278,Jalin Hyatt,WR110,1215,NYG
279,Dillon Gabriel,QB35,1212,CLE
280,Michael Carter,RB75,1203,ARI
281,Elijah Mitchell,RB76,1183,KCC
282,Zay Jones,WR113,1179,ARI
283,Velus Jones,WR114,1178,SEA
284,Daniel Carlson,PK11,1159,LVR
285,Damien Martinez,RB78,1156,SEA
286,Carson Wentz,QB37,1154,MIN
287,Johnny Wilson,WR118,1148,PHI
288,Jacob Cowing,WR119,1147,SFO
289,Cade Stover,TE43,1143,HOU
290,Malik Willis,QB39,1141,GBP
291,Robert Tonyan,TE45,1135,KCC
292,Khalil Herbert,RB87,1133,NYJ
293,Taysom Hill,TE47,1129,NOS
294,JuJu Smith-Schuster,WR129,1128,KCC
295,Will Howard,QB43,1122,PIT
296,Audric Estime,RB89,1122,NOS
297,Matt Gay,PK13,1119,WAS
298,Deshaun Watson,QB45,1110,CLE
299,Logan Thomas,TE51,1108,FA
300,Ty Chandler,RB100,1105,MIN
301,Denzel Mims,WR137,1105,FA
302,Jason Sanders,PK14,1099,MIA
303,Sam Howell,QB48,1097,PHI
304,Derek Carr,QB50,1092,FA
305,Ryan Tannehill,QB51,1091,FA
306,Rondale Moore,WR146,1090,MIN
307,Quinn Ewers,QB52,1083,MIA
308,Gus Edwards,RB114,1074,FA
309,Jaheim Bell,TE55,1061,PHI
310,Donald Parham,TE57,1051,PIT
311,Brandon McManus,PK15,1049,GBP
312,KJ Hamler,WR153,1038,FA
313,Riley Leonard,QB53,1033,IND
314,Laviska Shenault,WR155,1030,FA
315,Jaxson Dart,QB54,1026,NYG
316,Tyler Shough,QB55,1026,NOS
317,Matt Prater,PK16,1023,BUF
318,Kirk Cousins,QB56,1020,ATL
319,Tyrion Davis-Price,RB124,1019,FA
320,Jalen Reagor,WR157,1016,LAC
321,Raheem Mostert,RB126,1009,LVR
322,Marquez Valdes-Scantling,WR160,999,PIT
323,Kenny McIntosh,RB130,995,SEA
324,Jameis Winston,QB57,983,NYG
325,Russell Gage,WR163,983,SFO
326,Wil Lutz,PK17,980,DEN
327,Gabriel Davis,WR167,973,BUF
328,Joey Slye,PK18,956,TEN
329,Jake Moody,PK19,954,CHI
330,Jake Bates,PK20,953,DET
331,Graham Gano,PK21,946,NYG
332,Ja'Lynn Polk,WR173,944,NOS
333,Arizona Cardinals,DST23,939,ARI
334,Skyy Moore,WR175,931,SFO
335,Ka'imi Fairbairn,PK22,929,HOU
336,Marquez Callaway,WR177,924,FA
337,Hassan Haskins,RB144,923,LAC
338,Greg Joseph,PK24,837,LVR
339,Michael Pratt,QB59,834,FA
340,Leonard Fournette,RB155,806,FA
341,James Robinson,RB156,805,FA
342,Cairo Santos,PK25,786,CHI
343,Chase McLaughlin,PK28,724,TBB
344,Will Reichard,PK29,697,MIN
345,Jacksonville Jaguars,DST24,696,JAC
346,Isaiah Spiller,RB168,670,FA
347,Tyler Loop,PK31,650,BAL
348,Atlanta Falcons,DST25,368,ATL
349,Dallas Cowboys,DST26,350,DAL
350,Spencer Shrader,PK38,350,IND
351,Las Vegas Raiders,DST27,342,LVR
352,Tennessee Titans,DST28,327,TEN
353,Cam Little,PK40,313,JAC
354,Cincinnati Bengals,DST29,270,CIN
355,Joshua Karty,PK43,238,LAR
356,Carolina Panthers,DST30,225,CAR
357,Riley Patterson,PK45,211,MIA
358,Nick Folk,PK48,186,NYJ
359,Tyrod Taylor,QB81,185,NYJ
360,Harrison Mevis,PK49,182,LAR
361,Blake Grupe,PK54,143,NOS
362,Andres Borregales,PK58,111,NEP
363,New Orleans Saints,DST31,104,NOS
364,Lucas Havrisik,PK63,77,GBP
365,Chad Ryland,PK66,76,ARI
366,Andre Szmyt,PK69,70,CLE
367,Miami Dolphins,DST32,64,MIA
368,Mike Badgley,PK73,55,IND
369,Zane Gonzalez,PK75,53,ATL
370,Matthew Wright,PK76,47,HOU
371,Ryan Fitzgerald,PK85,26,CAR
372,Jude McAtamney,PK103,0,NYG
373,Eddy Pineiro,PK94,0,SFO
374,2027 Early 1st,PICK,5412.0,FA
375,2026 Early 1st,PICK,5130.0,FA
376,2027 Mid 1st,PICK,4644.0,FA
377,2026 Mid 1st,PICK,4478.0,FA
378,2028 Early 1st,PICK,4385.0,FA
379,2027 Late 1st,PICK,4336.0,FA
380,Oronde Gadsden,TE7,4261.0,LAC
381,2026 Late 1st,PICK,4241.0,FA
382,2028 Mid 1st,PICK,4145.0,FA
383,Rico Dowdle,RB20,3990.0,CAR
384,2028 Late 1st,PICK,3882.0,FA
385,Woody Marks,RB26,3583.0,HOU
386,Kyle Monangai,RB28,3516.0,CHI
387,2026 Early 2nd,PICK,3515.0,FA
388,2027 Early 2nd,PICK,3490.0,FA
389,2026 Mid 2nd,PICK,3181.0,FA
390,2027 Mid 2nd,PICK,3168.0,FA
391,Bhayshul Tuten,RB33,3088.0,JAC
392,2028 Early 2nd,PICK,3051.0,FA
393,2026 Late 2nd,PICK,2986.0,FA
394,2027 Late 2nd,PICK,2984.0,FA
395,2028 Mid 2nd,PICK,2850.0,FA
396,Theo Johnson,TE15,2767.0,NYG
397,Kimani Vidal,RB40,2756.0,LAC
398,Parker Washington,WR61,2662.0,JAC
399,2028 Late 2nd,PICK,2654.0,FA
400,Tre Tucker,WR64,2635.0,LVR
401,Brenton Strange,TE18,2603.0,JAC
402,Isaac TeSlaa,WR65,2560.0,DET
403,Chimere Dike,WR66,2556.0,TEN
404,Kyle Williams,WR69,2490.0,NEP
405,Brashard Smith,RB50,2441.0,KCC
406,Pat Bryant,WR70,2418.0,DEN
407,AJ Barner,TE24,2398.0,SEA
408,Demario Douglas,WR73,2335.0,NEP
409,Jalen Coker,WR74,2328.0,CAR
410,Jack Bech,WR76,2287.0,LVR
411,Malik Washington,WR77,2278.0,MIA
412,2026 Early 3rd,PICK,2263.0,FA
413,Isaiah Davis,RB55,2208.0,NYJ
414,Jaydon Blue,RB56,2206.0,DAL
415,2027 Early 3rd,PICK,2202.0,FA
416,Dont'e Thornton,WR82,2126.0,LVR
417,2026 Mid 3rd,PICK,2124.0,FA
418,2027 Mid 3rd,PICK,2086.0,FA
419,2028 Early 3rd,PICK,2050.0,FA
420,Dontayvion Wicks,WR85,2047.0,GBP
421,2026 Late 3rd,PICK,2014.0,FA
422,Keaton Mitchell,RB60,2008.0,BAL
423,DJ Giddens,RB61,2007.0,IND
424,2027 Late 3rd,PICK,1916.0,FA
425,Jaylin Lane,WR91,1866.0,WAS
426,Jalen Nailor,WR95,1811.0,MIN
427,2028 Mid 3rd,PICK,1802.0,FA
428,Bam Knight,RB67,1747.0,ARI
429,Michael Wilson,WR100,1707.0,ARI
430,Tahj Brooks,RB70,1697.0,CIN
431,2028 Late 3rd,PICK,1692.0,FA
432,Emari Demercado,RB72,1662.0,ARI
433,Emanuel Wilson,RB73,1654.0,GBP
434,Jarquez Hunter,RB75,1649.0,LAR
435,Ben Sinnott,TE38,1644.0,WAS
436,2026 Early 4th,PICK,1616.0,FA
437,LeQuint Allen,RB78,1562.0,JAC
438,2027 Early 4th,PICK,1556.0,FA
439,Geno Smith,QB33,1535.0,LVR
440,Savion Williams,WR103,1533.0,GBP
441,Jimmy Horn,WR104,1527.0,CAR
442,Andrei Iosivas,WR106,1521.0,CIN
443,Jake Tonges,TE41,1520.0,SFO
444,2026 Mid 4th,PICK,1514.0,FA
445,Jordan Whittington,WR107,1483.0,LAR
446,Isaac Guerendo,RB81,1482.0,SFO
447,Olamide Zaccheaus,WR108,1477.0,CHI
448,KeAndre Lambert-Smith,WR109,1470.0,LAC
449,2027 Mid 4th,PICK,1462.0,FA
450,Darnell Washington,TE43,1462.0,PIT
451,Justice Hill,RB84,1417.0,BAL
452,2028 Early 4th,PICK,1378.0,FA
453,2026 Late 4th,PICK,1370.0,FA
454,Kameron Johnson,WR111,1356.0,TBB
455,Daniel Bellinger,TE45,1330.0,NYG
456,2027 Late 4th,PICK,1324.0,FA
457,2028 Mid 4th,PICK,1275.0,FA
458,Devontez Walker,WR116,1260.0,BAL
459,Ty Johnson,RB87,1251.0,BUF
460,Terrell Jennings,RB88,1247.0,NEP
461,Trey Palmer,WR119,1233.0,NOS
462,Devaughn Vele,WR120,1210.0,NOS
463,KaVontae Turpin,WR121,1207.0,DAL
464,Joe Milton,QB37,1202.0,DAL
465,Ryan Flournoy,WR122,1192.0,DAL
466,Tommy Tremble,TE46,1190.0,CAR
467,2028 Late 4th,PICK,1186.0,FA
468,Jeremy McNichols,RB89,1186.0,WAS
469,Kalel Mullings,RB90,1167.0,TEN
470,Tai Felton,WR123,1166.0,MIN
471,Greg Dulcich,TE48,1157.0,MIA
472,Tyler Goodson,RB92,1154.0,IND
473,Greg Dortch,WR124,1148.0,ARI
474,Jaleel McLaughlin,RB93,1142.0,DEN
475,Efton Chism,WR126,1122.0,NEP
476,Jordan Watkins,WR129,1086.0,SFO
477,Tahj Washington,WR130,1084.0,MIA
478,Sterling Shepard,WR131,1082.0,TBB
479,Malachi Corley,WR132,1061.0,CLE
480,Arian Smith,WR133,1060.0,NYJ
481,Colby Parkinson,TE51,1059.0,LAR
482,Phil Mafah,RB96,1057.0,DAL
483,Tyler Badie,RB97,1052.0,DEN
484,Nick Westbrook-Ikhine,WR134,1041.0,MIA
485,Chris Brooks,RB99,1016.0,GBP
486,Elijah Higgins,TE52,1014.0,ARI
487,Joe Flacco,QB41,1009.0,CIN
488,Treylon Burks,WR135,1009.0,WAS
489,Davis Allen,TE54,991.0,LAR
490,Raheim Sanders,RB100,985.0,CLE
491,Erick All,TE55,980.0,CIN
492,Donovan Edwards,RB101,979.0,WAS
493,Javon Baker,WR138,978.0,PHI
494,Luke Schoonmaker,TE56,970.0,DAL
495,Tyler Johnson,WR139,958.0,NYJ
496,Konata Mumpfield,WR140,946.0,LAR
497,Antonio Gibson,RB102,945.0,NEP
498,Jamari Thrash,WR141,938.0,CLE
499,Jonathan Mingo,WR143,926.0,DAL
500,Noah Brown,WR144,925.0,WAS
501,Samaje Perine,RB103,921.0,CIN
502,Rasheen Ali,RB104,910.0,BAL
503,Zavier Scott,RB105,904.0,MIN
504,Lil'Jordan Humphrey,WR147,894.0,NYG
505,AJ Dillon,RB108,868.0,PHI
506,Mitchell Evans,TE57,866.0,CAR
507,Jake Browning,QB42,864.0,CIN
508,Mack Hollins,WR148,859.0,NEP
509,Ainias Smith,WR149,854.0,CAR
510,Marcus Mariota,QB43,849.0,WAS
511,Bo Melton,WR150,848.0,GBP
512,Zamir White,RB109,846.0,LVR
513,Frank Gore Jr.,RB110,842.0,BUF
514,Jake Bobo,WR151,841.0,SEA
515,Will Dissly,TE58,841.0,LAC
516,Tylan Wallace,WR152,836.0,BAL
517,Mason Tipton,WR155,822.0,NOS
518,Ray-Ray McCloud,WR156,820.0,NYG
519,Xavier Gipson,WR157,808.0,PHI
520,Brevin Jordan,TE59,803.0,HOU
521,Cam Akers,RB111,802.0,MIN
522,Bub Means,WR158,799.0,NOS
523,Israel Abanikanda,RB113,773.0,GBP
524,Julius Chestnut,RB114,770.0,TEN
525,Deuce Vaughn,RB115,770.0,DEN
526,Brock Wright,TE61,763.0,DET
527,Grant Calcaterra,TE62,756.0,PHI
528,Josh Oliver,TE63,751.0,MIN
529,Jared Wiley,TE64,746.0,KCC
530,Kendall Milton,RB116,744.0,CIN
531,Tyler Conklin,TE65,743.0,LAC
532,Dylan Laube,RB117,742.0,LVR
533,Jeremy Ruckert,TE66,730.0,NYJ
534,Malik Heath,WR162,726.0,GBP
535,Van Jefferson,WR164,711.0,TEN
536,Adam Trautman,TE67,702.0,DEN
537,Derius Davis,WR165,702.0,LAC
538,LaJohntay Wester,WR167,692.0,BAL
539,Hunter Long,TE68,681.0,JAC
540,Sione Vaki,RB119,663.0,DET
541,Harrison Bryant,TE69,662.0,HOU
542,Isaiah Hodgins,WR168,649.0,PIT
543,Tim Patrick,WR169,643.0,JAC
544,Alexander Mattison,RB120,640.0,MIA
545,Jacoby Brissett,QB49,638.0,ARI
546,Thomas Fidone,TE70,631.0,NYG
547,George Holani,RB122,628.0,SEA
548,David Bell,WR171,611.0,CLE
549,Trey Sermon,RB123,610.0,FA
550,Allen Lazard,WR172,602.0,NYJ
551,Trey Lance,QB51,602.0,LAC
552,Kenny Pickett,QB52,567.0,LVR
553,Tyler Scott,WR173,564.0,LAR
554,Mecole Hardman,WR174,563.0,BUF
555,Foster Moreau,TE71,540.0,NOS
556,Charlie Kolar,TE72,538.0,BAL
557,Kalif Raymond,WR176,536.0,DET
558,Zach Wilson,QB53,528.0,MIA
559,Austin Hooper,TE73,526.0,NEP
560,Trayveon Williams,RB124,505.0,LAC
561,Travis Homer,RB125,491.0,CHI
562,Aidan O'Connell,QB55,485.0,LVR
563,Eric Gray,RB126,471.0,NYG
564,Ben Skowronek,WR177,462.0,PIT
565,Will Levis,QB56,451.0,TEN
566,Brenden Rice,WR178,448.0,NEP
567,Jelani Woods,TE74,425.0,NYJ
568,Tyler Huntley,QB57,406.0,BAL
569,Tanner McKee,QB58,403.0,PHI
570,Justin Shorter,WR179,400.0,LVR
571,Devin Duvernay,WR180,394.0,CHI
572,Ashton Dulin,WR181,393.0,IND
573,Pierre Strong Jr.,RB127,388.0,GBP
574,Rakim Jarrett,WR183,382.0,PIT
575,Scotty Miller,WR184,364.0,PIT
576,Justin Watson,WR185,362.0,HOU
577,Ronnie Bell,WR186,352.0,NOS
578,Kylen Granson,TE76,343.0,PHI
579,Tip Reiman,TE77,339.0,ARI
580,Clyde Edwards-Helaire,RB128,330.0,KCC
581,Drew Lock,QB59,326.0,SEA
582,Drew Sample,TE79,313.0,CIN
583,Deven Thompkins,WR189,311.0,ATL
584,Cooper Rush,QB62,298.0,BAL
585,Gardner Minshew,QB65,297.0,KCC
586,Kyle McCord,QB72,198.0,PHI
587,Tyson Bagent,QB73,194.0,CHI
588,Andy Dalton,QB74,191.0,CAR
589,Davis Mills,QB76,185.0,HOU
590,Stetson Bennett,QB79,173.0,LAR
591,Jimmy Garoppolo,QB95,75.0,LAR
