,Player Name,Pos,Value,NFL_Team
82,Jared Goff,QB14,5625,DET
83,Matthew Golden,WR35,5604,GBP
84,Keenan Allen,WR36,5581,LAC
85,Michael Pittman,WR37,5577,IND
86,D.J. Moore,WR38,5571,CHI
87,Deebo Samuel,WR39,5559,WAS
88,Dak Prescott,QB15,5547,DAL
89,Jake Ferguson,TE7,5511,DAL
90,D'Andre Swift,RB30,5457,CHI
91,Tony Pollard,RB31,5454,TEN
92,Jaylen Waddle,WR40,5446,MIA
93,T.J. Hockenson,TE8,5431,MIN
94,Justin Fields,QB16,5375,NYJ
95,Juwan Johnson,TE9,5281,NOS
96,Zach Charbonnet,RB32,5268,SEA
97,Jerry Jeudy,WR41,5244,CLE
98,Travis Hunter,WR42,5222,JAC
99,Brock Purdy,QB17,5201,SFO
100,Chris Godwin,WR43,5172,TBB
101,Khalil Shakir,WR44,5169,BUF
102,Tyreek Hill,WR45,5153,MIA
103,Jauan Jennings,WR46,5075,SFO
104,RJ Harvey,RB33,4957,DEN
105,Travis Kelce,TE10,4953,KCC
106,Kyle Pitts,TE11,4947,ATL
107,Trevor Lawrence,QB18,4898,JAC
108,C.J. Stroud,QB19,4894,HOU
109,David Njoku,TE12,4891,CLE
110,James Conner,RB34,4873,ARI
111,Calvin Ridley,WR47,4857,TEN
112,Isiah Pacheco,RB35,4839,KCC
113,Quentin Johnston,WR48,4822,LAC
114,Josh Downs,WR49,4791,IND
115,Jayden Reed,WR50,4776,GBP
116,Dalton Kincaid,TE13,4761,BUF
117,J.J. McCarthy,QB20,4741,MIN
118,Cooper Kupp,WR51,4616,SEA
119,Tyrone Tracy,RB36,4587,NYG
120,Cedric Tillman,WR52,4530,CLE
121,Michael Penix Jr.,QB21,4524,ATL
122,Mark Andrews,TE14,4514,BAL
123,Colston Loveland,TE15,4511,CHI
124,Aaron Jones,RB37,4480,MIN
125,Marquise Brown,WR53,4476,KCC
126,Cam Ward,QB22,4472,TEN
127,Daniel Jones,QB23,4453,IND
128,Philadelphia Eagles,DST1,4415,PHI
129,Brandon Aubrey,PK1,4412,DAL
130,Braelon Allen,RB38,4378,NYJ
131,Stefon Diggs,WR54,4348,NEP
132,Brandon Aiyuk,WR55,4344,SFO
133,Denver Broncos,DST2,4309,DEN
134,Darnell Mooney,WR56,4302,ATL
135,Dylan Sampson,RB39,4281,CLE
136,Ollie Gordon,RB40,4201,MIA
137,Hunter Henry,TE16,4176,NEP
138,Rashid Shaheed,WR57,4151,NOS
139,Matthew Stafford,QB24,4142,LAR
140,Rhamondre Stevenson,RB41,4132,NEP
141,Bryce Young,QB25,4128,CAR
142,Evan Engram,TE17,4109,DEN
143,Jayden Higgins,WR58,4109,HOU
144,Elic Ayomanor,WR59,4095,TEN
145,Nick Chubb,RB42,4043,HOU
146,Tyjae Spears,RB43,4038,TEN
147,Kaleb Johnson,RB44,4027,PIT
148,Marvin Mims,WR60,4017,DEN
149,Troy Franklin,WR61,3945,DEN
150,Harold Fannin,TE18,3944,CLE
151,Sam Darnold,QB26,3930,SEA
152,Rashod Bateman,WR62,3902,BAL
153,Zach Ertz,TE19,3902,WAS
154,Tyler Allgeier,RB45,3892,ATL
155,Wan'Dale Robinson,WR63,3872,NYG
156,Dallas Goedert,TE20,3848,PHI
157,Tory Horton,WR64,3820,SEA
158,Isaiah Likely,TE21,3801,BAL
159,Romeo Doubs,WR65,3787,GBP
160,Blake Corum,RB46,3770,LAR
161,Green Bay Packers,DST3,3739,GBP
162,Brian Robinson,RB47,3711,SFO
163,Luther Burden,WR66,3684,CHI
164,Rachaad White,RB48,3682,TBB
165,Cade Otton,TE22,3674,TBB
166,Tre Harris,WR67,3637,LAC
167,Christian Kirk,WR68,3636,HOU
168,Alec Pierce,WR69,3599,IND
169,Tua Tagovailoa,QB27,3552,MIA
170,Najee Harris,RB49,3515,LAC
171,Tank Bigsby,RB50,3491,PHI
172,Baltimore Ravens,DST4,3486,BAL
173,Jonnu Smith,TE23,3479,PIT
174,Jerome Ford,RB51,3437,CLE
175,Chris Rodriguez,RB52,3403,WAS
176,Jaylin Noel,WR70,3385,HOU
177,Joshua Palmer,WR71,3380,BUF
178,Kayshon Boutte,WR72,3374,NEP
179,Joe Mixon,RB53,3348,HOU
180,Jalen McMillan,WR73,3340,TBB
181,Pat Freiermuth,TE24,3326,PIT
182,Minnesota Vikings,DST5,3294,MIN
183,San Francisco 49ers,DST6,3293,SFO
184,Cole Kmet,TE25,3280,CHI
185,DeAndre Hopkins,WR74,3213,BAL
186,Ja'Tavion Sanders,TE26,3207,CAR
187,Calvin Austin III,WR76,3171,PIT
188,Xavier Legette,WR78,3129,CAR
189,Mason Taylor,TE27,3114,NYJ
190,Trevor Etienne,RB54,3110,CAR
191,Buffalo Bills,DST7,3100,BUF
192,Ray Davis,RB56,3086,BUF
193,Aaron Rodgers,QB28,3072,PIT
194,Elijah Arroyo,TE28,3013,SEA
195,Austin Ekeler,RB57,3007,WAS
196,Chigoziem Okonkwo,TE29,3005,TEN
197,Adonai Mitchell,WR79,2979,IND
198,Kansas City Chiefs,DST8,2962,KCC
199,Jaylen Wright,RB58,2896,MIA
200,Christian Watson,WR80,2894,GBP
201,Kenneth Gainwell,RB59,2889,PIT
202,Pittsburgh Steelers,DST9,2867,PIT
203,Kareem Hunt,RB60,2850,KCC
204,Los Angeles Chargers,DST10,2826,LAC
205,Miles Sanders,RB61,2818,DAL
206,Kendre Miller,RB62,2813,NOS
207,Detroit Lions,DST11,2777,DET
208,Roschon Johnson,RB63,2775,CHI
209,Los Angeles Rams,DST12,2757,LAR
210,Dawson Knox,TE30,2749,BUF
211,Jalen Royals,WR81,2740,KCC
212,Darius Slayton,WR82,2738,NYG
213,Evan McPherson,PK2,2678,CIN
214,Will Shipley,RB64,2676,PHI
215,Adam Thielen,WR83,2632,MIN
216,Cameron Dicker,PK3,2629,LAC
217,Jake Elliott,PK4,2606,PHI
218,Seattle Seahawks,DST13,2581,SEA
219,Sean Tucker,RB65,2567,TBB
220,Dalton Schultz,TE31,2513,HOU
221,Tampa Bay Buccaneers,DST14,2496,TBB
222,Michael Mayer,TE32,2481,LVR
223,Dameon Pierce,RB66,2469,HOU
224,Terrance Ferguson,TE33,2466,LAR
225,Roman Wilson,WR84,2465,PIT
226,Tyler Lockett,WR85,2458,TEN
227,Luke Musgrave,TE34,2445,GBP
228,Noah Fant,TE35,2417,CIN
229,Tyler Bass,PK5,2405,BUF
230,Jalen Milroe,QB29,2400,SEA
231,MarShawn Lloyd,RB67,2382,GBP
232,Dyami Brown,WR86,2381,JAC
233,Mike Gesicki,TE36,2374,CIN
234,Curtis Samuel,WR87,2327,BUF
235,Houston Texans,DST15,2326,HOU
236,Tank Dell,WR88,2321,HOU
237,Anthony Richardson,QB30,2297,IND
238,Noah Gray,TE37,2239,KCC
239,Tyquan Thornton,WR89,2226,KCC
240,Josh Reynolds,WR90,2194,NYJ
241,Darren Waller,TE38,2148,MIA
242,Tyler Higbee,TE39,2139,LAR
243,Elijah Moore,WR91,2130,BUF
244,Harrison Butker,PK6,2113,KCC
245,Russell Wilson,QB31,2107,NYG
246,Kendrick Bourne,WR92,2010,SFO
247,Chris Boswell,PK7,1978,PIT
248,Chicago Bears,DST16,1977,CHI
249,Washington Commanders,DST17,1966,WAS
250,Jalen Tolbert,WR93,1948,DAL
251,Spencer Rattler,QB32,1946,NOS
252,Jonathon Brooks,RB69,1943,CAR
253,Jahan Dotson,WR94,1934,PHI
254,Devin Neal,RB70,1907,NOS
255,Luke McCaffrey,WR96,1907,WAS
256,Younghoe Koo,PK8,1854,NYG
257,Shedeur Sanders,QB33,1853,CLE
258,Hunter Renfrow,WR97,1849,CAR
259,Xavier Hutchinson,WR98,1848,HOU
260,Jordan James,RB71,1847,SFO
261,Tutu Atwell,WR99,1779,LAR
262,Cleveland Browns,DST18,1772,CLE
263,Devin Singletary,RB72,1760,NYG
264,Jalin Hyatt,WR100,1747,NYG
265,Isaiah Bond,WR101,1721,CLE
266,Jermaine Burton,WR102,1675,CIN
267,Demarcus Robinson,WR105,1561,SFO
268,Brandin Cooks,WR106,1506,NOS
269,New England Patriots,DST19,1497,NEP
270,John Metchie,WR107,1491,PHI
271,New York Jets,DST20,1440,NYJ
272,Mac Jones,QB34,1423,SFO
273,Tez Johnson,WR108,1398,TBB
274,Gunnar Helm,TE40,1364,TEN
275,Devin Duvernay,WR110,1323,CHI
276,Elijah Mitchell,RB73,1305,KCC
277,New York Giants,DST21,1297,NYG
278,Jacob Cowing,WR111,1278,SFO
279,Dillon Gabriel,QB35,1268,CLE
280,Ty Chandler,RB74,1207,MIN
281,Raheem Mostert,RB75,1205,LVR
282,Van Jefferson,WR112,1204,TEN
283,Velus Jones,WR113,1200,NOS
284,Johnny Wilson,WR117,1149,PHI
285,Zay Jones,WR118,1147,ARI
286,Matt Corral,QB38,1146,FA
287,Daniel Carlson,PK9,1146,LVR
288,Malik Willis,QB39,1141,GBP
289,Damien Martinez,RB85,1139,SEA
290,Xavier Restrepo,WR127,1134,TEN
291,Khalil Herbert,RB88,1133,SEA
292,JuJu Smith-Schuster,WR129,1131,KCC
293,Jason Myers,PK10,1130,SEA
294,Michael Gallup,WR130,1128,FA
295,Will Howard,QB44,1123,PIT
296,Audric Estime,RB92,1120,PHI
297,Matt Gay,PK11,1120,WAS
298,Logan Thomas,TE49,1109,FA
299,Denzel Mims,WR138,1105,FA
300,Carson Wentz,QB49,1101,MIN
301,Jason Sanders,PK12,1099,MIA
302,Michael Carter,RB106,1098,ARI
303,Sam Howell,QB50,1098,PHI
304,Malachi Corley,WR145,1096,CLE
305,Taysom Hill,TE53,1092,NOS
306,Derek Carr,QB51,1092,FA
307,Ryan Tannehill,QB52,1092,FA
308,Rondale Moore,WR147,1090,MIN
309,Indianapolis Colts,DST22,1085,IND
310,Robert Tonyan,TE54,1075,KCC
311,Gus Edwards,RB112,1075,FA
312,Marquez Valdes-Scantling,WR151,1058,SFO
313,Jameis Winston,QB54,1052,NYG
314,Donald Parham,TE56,1052,PIT
315,Skyy Moore,WR152,1049,SFO
316,Donovan Peoples-Jones,WR153,1045,FA
317,KJ Hamler,WR156,1039,FA
318,Brandon McManus,PK13,1037,GBP
319,Laviska Shenault,WR159,1030,FA
320,Kirk Cousins,QB55,1028,ATL
321,Jaxson Dart,QB56,1026,NYG
322,Tyler Shough,QB57,1026,NOS
323,Matt Prater,PK14,1024,BUF
324,Tyrion Davis-Price,RB123,1019,FA
325,Joey Slye,PK16,1003,TEN
326,Ja'Lynn Polk,WR162,1000,NOS
327,Kenny McIntosh,RB127,993,SEA
328,Jake Moody,PK17,984,CHI
329,Russell Gage,WR165,983,SFO
330,Wil Lutz,PK18,981,DEN
331,Antonio Gibson,RB136,960,NEP
332,Chase Edmonds,RB140,944,WAS
333,Ka'imi Fairbairn,PK19,929,HOU
334,Marquez Callaway,WR173,924,FA
335,Hassan Haskins,RB144,923,LAC
336,Arizona Cardinals,DST23,899,ARI
337,Graham Gano,PK21,882,NYG
338,Michael Pratt,QB59,835,FA
339,Leonard Fournette,RB156,806,FA
340,James Robinson,RB157,806,FA
341,Cairo Santos,PK25,778,CHI
342,Chase McLaughlin,PK26,774,TBB
343,Jake Bates,PK27,770,DET
344,Dallas Cowboys,DST24,750,DAL
345,Jacksonville Jaguars,DST25,724,JAC
346,Will Reichard,PK29,697,MIN
347,Isaiah Spiller,RB166,670,FA
348,Tyler Loop,PK32,523,BAL
349,Las Vegas Raiders,DST26,485,LVR
350,Atlanta Falcons,DST27,392,ATL
351,Cincinnati Bengals,DST28,384,CIN
352,Tennessee Titans,DST29,307,TEN
353,Cam Little,PK38,291,JAC
354,Joshua Karty,PK43,238,LAR
355,Spencer Shrader,PK44,224,IND
356,Riley Patterson,PK47,194,MIA
357,Nick Folk,PK48,187,NYJ
358,John Parker Romo,PK49,175,ATL
359,Blake Grupe,PK53,143,NOS
360,Andres Borregales,PK58,111,NEP
361,Miami Dolphins,DST30,97,MIA
362,Carolina Panthers,DST31,50,CAR
363,Ryan Fitzgerald,PK87,26,CAR
364,Andre Szmyt,PK90,25,CLE
365,Chad Ryland,PK93,4,ARI
366,New Orleans Saints,DST32,0,NOS
367,Eddy Pineiro,PK95,0,SFO
368,2027 Early 1st,PICK,5189.0,FA
369,2026 Early 1st,PICK,5096.0,FA
370,2027 Mid 1st,PICK,4630.0,FA
371,2026 Mid 1st,PICK,4618.0,FA
372,2028 Early 1st,PICK,4553.0,FA
373,2027 Late 1st,PICK,4374.0,FA
374,2026 Late 1st,PICK,4314.0,FA
375,2028 Mid 1st,PICK,4133.0,FA
376,2028 Late 1st,PICK,3854.0,FA
377,Bhayshul Tuten,RB30,3515.0,JAC
378,2026 Early 2nd,PICK,3382.0,FA
379,2027 Early 2nd,PICK,3288.0,FA
380,2026 Mid 2nd,PICK,3099.0,FA
381,2027 Mid 2nd,PICK,3014.0,FA
382,2028 Early 2nd,PICK,2991.0,FA
383,Isaac TeSlaa,WR56,2890.0,DET
384,2026 Late 2nd,PICK,2886.0,FA
385,Brenton Strange,TE14,2846.0,JAC
386,2027 Late 2nd,PICK,2806.0,FA
387,Woody Marks,RB39,2786.0,HOU
388,2028 Mid 2nd,PICK,2772.0,FA
389,Dont'e Thornton,WR59,2764.0,LVR
390,Jalen Coker,WR65,2670.0,CAR
391,2028 Late 2nd,PICK,2621.0,FA
392,Tre Tucker,WR70,2536.0,LVR
393,Kyle Monangai,RB46,2488.0,CHI
394,Kyle Williams,WR71,2486.0,NEP
395,Jaydon Blue,RB48,2466.0,DAL
396,DJ Giddens,RB49,2440.0,IND
397,Jack Bech,WR72,2385.0,LVR
398,Dontayvion Wicks,WR76,2293.0,GBP
399,Pat Bryant,WR79,2274.0,DEN
400,2026 Early 3rd,PICK,2272.0,FA
401,Demario Douglas,WR84,2170.0,NEP
402,2027 Early 3rd,PICK,2108.0,FA
403,2026 Mid 3rd,PICK,2082.0,FA
404,Geno Smith,QB30,2058.0,LVR
405,Brashard Smith,RB60,2029.0,KCC
406,2027 Mid 3rd,PICK,2014.0,FA
407,Malik Washington,WR89,1977.0,MIA
408,2028 Early 3rd,PICK,1927.0,FA
409,Keaton Mitchell,RB63,1906.0,BAL
410,Tahj Brooks,RB65,1898.0,CIN
411,2026 Late 3rd,PICK,1882.0,FA
412,Theo Johnson,TE33,1868.0,NYG
413,Oronde Gadsden,TE34,1866.0,LAC
414,Ben Sinnott,TE35,1838.0,WAS
415,2027 Late 3rd,PICK,1830.0,FA
416,Jarquez Hunter,RB66,1801.0,LAR
417,Parker Washington,WR93,1770.0,JAC
418,Michael Wilson,WR94,1725.0,ARI
419,2028 Mid 3rd,PICK,1720.0,FA
420,KeAndre Lambert-Smith,WR96,1708.0,LAC
421,Rico Dowdle,RB70,1706.0,CAR
422,LeQuint Allen,RB72,1704.0,JAC
423,Jaylin Lane,WR97,1691.0,WAS
424,Isaac Guerendo,RB74,1690.0,SFO
425,Jalen Nailor,WR98,1676.0,MIN
426,2028 Late 3rd,PICK,1621.0,FA
427,AJ Barner,TE37,1580.0,SEA
428,Chimere Dike,WR100,1574.0,TEN
429,2026 Early 4th,PICK,1565.0,FA
430,Savion Williams,WR101,1562.0,GBP
431,Jordan Whittington,WR103,1518.0,LAR
432,Andrei Iosivas,WR106,1506.0,CIN
433,Devontez Walker,WR107,1505.0,BAL
434,Isaiah Davis,RB79,1503.0,NYJ
435,2027 Early 4th,PICK,1490.0,FA
436,Justice Hill,RB80,1484.0,BAL
437,2026 Mid 4th,PICK,1455.0,FA
438,2027 Mid 4th,PICK,1434.0,FA
439,Jimmy Horn,WR111,1398.0,CAR
440,Efton Chism,WR112,1379.0,NEP
441,2028 Early 4th,PICK,1356.0,FA
442,Tai Felton,WR114,1354.0,MIN
443,2026 Late 4th,PICK,1341.0,FA
444,KaVontae Turpin,WR115,1334.0,DAL
445,Joe Milton,QB35,1311.0,DAL
446,Jake Browning,QB36,1310.0,CIN
447,Olamide Zaccheaus,WR119,1304.0,CHI
448,Jeremy McNichols,RB82,1298.0,WAS
449,Kalel Mullings,RB83,1293.0,TEN
450,Trey Palmer,WR122,1277.0,NOS
451,Emanuel Wilson,RB84,1274.0,GBP
452,2027 Late 4th,PICK,1258.0,FA
453,Cade Stover,TE44,1238.0,HOU
454,Jake Tonges,TE45,1234.0,SFO
455,2028 Mid 4th,PICK,1229.0,FA
456,Jaleel McLaughlin,RB85,1228.0,DEN
457,Devaughn Vele,WR123,1227.0,NOS
458,Ty Johnson,RB86,1207.0,BUF
459,Emari Demercado,RB87,1190.0,ARI
460,Tahj Washington,WR126,1190.0,MIA
461,Tyler Goodson,RB89,1186.0,IND
462,Ray-Ray McCloud,WR127,1184.0,ATL
463,2028 Late 4th,PICK,1167.0,FA
464,Raheim Sanders,RB92,1157.0,CLE
465,Jordan Watkins,WR131,1138.0,SFO
466,Tommy Tremble,TE46,1120.0,CAR
467,Darnell Washington,TE47,1112.0,PIT
468,Quinn Ewers,QB41,1078.0,MIA
469,Will Dissly,TE48,1078.0,LAC
470,Noah Brown,WR133,1058.0,WAS
471,Phil Mafah,RB95,1052.0,DAL
472,Donovan Edwards,RB96,1050.0,WAS
473,Elijah Higgins,TE49,1046.0,ARI
474,Luke Schoonmaker,TE50,1046.0,DAL
475,Nick Westbrook-Ikhine,WR134,1033.0,MIA
476,Greg Dortch,WR135,1029.0,ARI
477,Gabriel Davis,WR136,1023.0,BUF
478,Javon Baker,WR137,1005.0,PHI
479,Zamir White,RB97,996.0,LVR
480,Tyler Badie,RB99,995.0,DEN
481,Erick All,TE51,995.0,CIN
482,Chris Brooks,RB100,990.0,GBP
483,Daniel Bellinger,TE53,987.0,NYG
484,Colby Parkinson,TE54,973.0,LAR
485,Arian Smith,WR138,970.0,NYJ
486,Tyler Conklin,TE55,966.0,LAC
487,Jake Bobo,WR139,962.0,SEA
488,Jamari Thrash,WR140,954.0,CLE
489,Rasheen Ali,RB102,950.0,BAL
490,Jonathan Mingo,WR142,930.0,DAL
491,Greg Dulcich,TE56,906.0,MIA
492,Julius Chestnut,RB104,895.0,TEN
493,Davis Allen,TE57,890.0,LAR
494,Cam Akers,RB105,883.0,MIN
495,Tylan Wallace,WR146,880.0,BAL
496,Israel Abanikanda,RB106,879.0,GBP
497,Jared Wiley,TE58,874.0,KCC
498,AJ Dillon,RB107,873.0,PHI
499,Bub Means,WR147,871.0,NOS
500,Sterling Shepard,WR148,864.0,TBB
501,Frank Gore Jr.,RB108,862.0,BUF
502,Konata Mumpfield,WR149,860.0,LAR
503,Brevin Jordan,TE59,855.0,HOU
504,Tyler Johnson,WR150,839.0,NYJ
505,Joe Flacco,QB44,837.0,CLE
506,Adam Trautman,TE60,834.0,DEN
507,Dylan Laube,RB109,830.0,LVR
508,LaJohntay Wester,WR152,816.0,BAL
509,Mason Tipton,WR153,812.0,NOS
510,Zavier Scott,RB110,809.0,MIN
511,Mack Hollins,WR155,805.0,NEP
512,Ainias Smith,WR156,803.0,CAR
513,Grant Calcaterra,TE61,794.0,PHI
514,Allen Lazard,WR158,793.0,NYJ
515,Treylon Burks,WR159,784.0,TEN
516,Deuce Vaughn,RB111,781.0,DEN
517,Brock Wright,TE62,780.0,DET
518,Bo Melton,WR162,763.0,GBP
519,Derius Davis,WR163,758.0,LAC
520,Jeremy Ruckert,TE63,750.0,NYJ
521,Josh Oliver,TE64,748.0,MIN
522,Kendall Milton,RB113,742.0,CIN
523,Samaje Perine,RB114,730.0,CIN
524,Thomas Fidone,TE65,728.0,NYG
525,Kimani Vidal,RB115,710.0,LAC
526,Alexander Mattison,RB116,703.0,MIA
527,Trey Sermon,RB117,700.0,PIT
528,Malik Heath,WR166,689.0,GBP
529,David Bell,WR167,685.0,CLE
530,Tim Patrick,WR168,676.0,JAC
531,Harrison Bryant,TE67,676.0,HOU
532,Eric Gray,RB118,670.0,NYG
533,Sione Vaki,RB119,659.0,DET
534,Mecole Hardman,WR170,659.0,GBP
535,Lil'Jordan Humphrey,WR171,654.0,NYG
536,Isaiah Hodgins,WR172,652.0,PIT
537,Xavier Gipson,WR173,646.0,PHI
538,Irv Smith,TE68,646.0,HOU
539,Foster Moreau,TE69,642.0,NOS
540,Riley Leonard,QB49,636.0,IND
541,Kenny Pickett,QB50,626.0,LVR
542,Kalif Raymond,WR174,603.0,DET
543,Jelani Woods,TE71,602.0,NYJ
544,Justin Watson,WR175,601.0,HOU
545,Austin Hooper,TE72,590.0,NEP
546,Pierre Strong Jr.,RB120,581.0,GBP
547,Justin Shorter,WR177,577.0,LVR
548,Trey Lance,QB51,570.0,LAC
549,Zach Wilson,QB52,555.0,MIA
550,Trayveon Williams,RB121,554.0,CLE
551,Will Levis,QB53,552.0,TEN
552,Aidan O'Connell,QB54,546.0,LVR
553,Travis Homer,RB122,538.0,CHI
554,Rakim Jarrett,WR178,531.0,PIT
555,Drew Lock,QB55,506.0,SEA
556,Craig Reynolds,RB124,469.0,DET
557,Scotty Miller,WR179,468.0,PIT
558,K.J. Osborn,WR180,468.0,FA
559,Ben Skowronek,WR181,442.0,PIT
560,Charlie Jones,WR182,435.0,CIN
561,Terrace Marshall,WR183,430.0,FA
562,Kylen Granson,TE73,426.0,PHI
563,Hunter Long,TE74,417.0,JAC
564,Tip Reiman,TE75,417.0,ARI
565,Tanner McKee,QB56,410.0,PHI
566,Sincere McCormick,RB126,408.0,FA
567,Charlie Kolar,TE76,400.0,BAL
568,Nick Nash,WR185,399.0,FA
569,Brenden Rice,WR186,387.0,FA
570,Ashton Dulin,WR187,385.0,IND
571,Carson Steele,RB127,382.0,FA
572,Bryce Ford-Wheaton,WR188,343.0,NYG
573,Drew Sample,TE79,320.0,CIN
574,Lucas Krull,TE81,313.0,DEN
575,Mason Rudolph,QB57,311.0,PIT
576,DeeJay Dallas,RB134,305.0,FA
577,Tyler Huntley,QB67,302.0,BAL
578,Gardner Minshew,QB68,300.0,KCC
579,Deven Thompkins,WR207,274.0,ATL
580,Marcus Mariota,QB69,269.0,WAS
581,Tanner Hudson,TE89,269.0,CIN
582,Kyle McCord,QB71,200.0,PHI
583,Tyson Bagent,QB73,182.0,CHI
584,Tyrod Taylor,QB74,178.0,NYJ
585,Davis Mills,QB75,178.0,HOU
586,Stetson Bennett,QB76,174.0,LAR
587,Jimmy Garoppolo,QB95,69.0,LAR
