,Player Name,Pos,Value,NFL_Team
98,RJ Harvey,RB33,5191,DEN
99,D.J. Moore,WR42,5154,CHI
100,Khalil Shakir,WR43,5056,BUF
101,Dalton Kincaid,TE10,5037,BUF
102,Jauan Jennings,WR44,5013,SFO
103,Brock Purdy,QB17,5008,SFO
104,C.J. Stroud,QB18,4904,HOU
105,Isiah Pacheco,RB34,4902,KCC
106,Kyle Pitts,TE11,4867,ATL
107,Jerry Jeudy,WR45,4860,CLE
108,Quentin Johnston,WR46,4852,LAC
109,J.J. McCarthy,QB19,4804,MIN
110,Josh Downs,WR47,4789,IND
111,Travis Kelce,TE12,4753,KCC
112,Calvin Ridley,WR48,4746,TEN
113,Trevor Lawrence,QB20,4710,JAC
114,Tyreek Hill,WR49,4682,MIA
115,Tyrone Tracy,RB35,4665,NYG
116,Jayden Reed,WR50,4665,GBP
117,David Njoku,TE13,4648,CLE
118,James Conner,RB36,4560,ARI
119,Daniel Jones,QB21,4517,IND
120,Brandon Aubrey,PK1,4491,DAL
121,Cedric Tillman,WR51,4486,CLE
122,Cam Ward,QB22,4474,TEN
123,Cooper Kupp,WR52,4472,SEA
124,Marquise Brown,WR53,4457,KCC
125,Colston Loveland,TE14,4451,CHI
126,Denver Broncos,DST1,4421,DEN
127,Michael Penix Jr.,QB23,4401,ATL
128,Aaron Jones,RB37,4394,MIN
129,Stefon Diggs,WR54,4337,NEP
130,Braelon Allen,RB38,4336,NYJ
131,Rashid Shaheed,WR55,4324,NOS
132,Darnell Mooney,WR56,4302,ATL
133,Mark Andrews,TE15,4292,BAL
134,Matthew Stafford,QB24,4273,LAR
135,Brandon Aiyuk,WR57,4262,SFO
136,Elic Ayomanor,WR58,4212,TEN
137,Ollie Gordon,RB39,4191,MIA
138,Philadelphia Eagles,DST2,4182,PHI
139,Dylan Sampson,RB40,4157,CLE
140,Rhamondre Stevenson,RB41,4133,NEP
141,Bryce Young,QB25,4131,CAR
142,Jayden Higgins,WR59,4124,HOU
143,Hunter Henry,TE16,4076,NEP
144,Rashod Bateman,WR60,4053,BAL
145,Dallas Goedert,TE17,4039,PHI
146,Harold Fannin,TE18,4037,CLE
147,Sam Darnold,QB26,4035,SEA
148,Nick Chubb,RB42,4010,HOU
149,Tyler Allgeier,RB43,3951,ATL
150,Evan Engram,TE19,3950,DEN
151,Troy Franklin,WR61,3944,DEN
152,Tyjae Spears,RB44,3916,TEN
153,Romeo Doubs,WR62,3908,GBP
154,Tory Horton,WR63,3881,SEA
155,Wan'Dale Robinson,WR64,3871,NYG
156,Marvin Mims,WR65,3857,DEN
157,Kaleb Johnson,RB45,3850,PIT
158,Zach Ertz,TE20,3837,WAS
159,Brian Robinson,RB46,3823,SFO
160,Rachaad White,RB47,3738,TBB
161,Cade Otton,TE21,3735,TBB
162,Blake Corum,RB48,3708,LAR
163,Green Bay Packers,DST3,3688,GBP
164,Luther Burden,WR66,3687,CHI
165,Isaiah Likely,TE22,3628,BAL
166,Alec Pierce,WR67,3612,IND
167,Christian Kirk,WR68,3610,HOU
168,Tua Tagovailoa,QB27,3510,MIA
169,Tre Harris,WR69,3494,LAC
170,Baltimore Ravens,DST4,3467,BAL
171,Tank Bigsby,RB49,3446,PHI
172,Jerome Ford,RB50,3443,CLE
173,Kayshon Boutte,WR70,3440,NEP
174,Najee Harris,RB51,3421,LAC
175,Chris Rodriguez,RB52,3404,WAS
176,Jonnu Smith,TE23,3387,PIT
177,Jaylin Noel,WR71,3324,HOU
178,Joshua Palmer,WR72,3320,BUF
179,Minnesota Vikings,DST5,3318,MIN
180,Ja'Tavion Sanders,TE24,3315,CAR
181,Jalen McMillan,WR73,3274,TBB
182,Pat Freiermuth,TE25,3240,PIT
183,Joe Mixon,RB54,3226,HOU
184,Ray Davis,RB55,3206,BUF
185,San Francisco 49ers,DST6,3205,SFO
186,Cole Kmet,TE26,3195,CHI
187,Xavier Legette,WR76,3139,CAR
188,Elijah Arroyo,TE27,3131,SEA
189,Calvin Austin III,WR77,3110,PIT
190,Trevor Etienne,RB56,3106,CAR
191,Aaron Rodgers,QB28,3100,PIT
192,Mason Taylor,TE28,3094,NYJ
193,Adonai Mitchell,WR78,3062,IND
194,Kenneth Gainwell,RB57,3006,PIT
195,Kendre Miller,RB58,2989,NOS
196,Kansas City Chiefs,DST7,2930,KCC
197,Jaylen Wright,RB59,2904,MIA
198,Chigoziem Okonkwo,TE29,2887,TEN
199,DeAndre Hopkins,WR79,2881,BAL
200,Austin Ekeler,RB60,2855,WAS
201,Pittsburgh Steelers,DST8,2845,PIT
202,Christian Watson,WR80,2834,GBP
203,Detroit Lions,DST9,2817,DET
204,Miles Sanders,RB61,2816,DAL
205,Buffalo Bills,DST10,2813,BUF
206,Los Angeles Rams,DST11,2792,LAR
207,Kareem Hunt,RB62,2785,KCC
208,Darius Slayton,WR81,2773,NYG
209,Roschon Johnson,RB63,2772,CHI
210,Sean Tucker,RB64,2750,TBB
211,Jalen Royals,WR82,2739,KCC
212,Seattle Seahawks,DST12,2685,SEA
213,Will Shipley,RB65,2683,PHI
214,Los Angeles Chargers,DST13,2657,LAC
215,Cameron Dicker,PK2,2655,LAC
216,Evan McPherson,PK3,2641,CIN
217,Dawson Knox,TE30,2627,BUF
218,Dalton Schultz,TE31,2625,HOU
219,Jake Elliott,PK4,2607,PHI
220,Michael Mayer,TE32,2598,LVR
221,Roman Wilson,WR83,2593,PIT
222,Terrance Ferguson,TE33,2584,LAR
223,Adam Thielen,WR84,2570,MIN
224,Luke Musgrave,TE34,2503,GBP
225,Noah Fant,TE35,2486,CIN
226,Tyler Bass,PK5,2462,BUF
227,Tank Dell,WR85,2442,HOU
228,Mike Gesicki,TE36,2426,CIN
229,Tampa Bay Buccaneers,DST14,2408,TBB
230,Jalen Milroe,QB29,2400,SEA
231,Anthony Richardson,QB30,2355,IND
232,Dameon Pierce,RB66,2350,HOU
233,MarShawn Lloyd,RB68,2323,GBP
234,Houston Texans,DST15,2298,HOU
235,Tyler Higbee,TE37,2265,LAR
236,Tyler Lockett,WR86,2239,TEN
237,Curtis Samuel,WR87,2231,BUF
238,Darren Waller,TE38,2224,MIA
239,Kendrick Bourne,WR88,2223,SFO
240,Dyami Brown,WR89,2201,JAC
241,Noah Gray,TE39,2193,KCC
242,Josh Reynolds,WR90,2186,NYJ
243,Tyquan Thornton,WR91,2163,KCC
244,Elijah Moore,WR92,2094,BUF
245,Cleveland Browns,DST16,2037,CLE
246,Shedeur Sanders,QB31,2034,CLE
247,Jahan Dotson,WR93,1991,PHI
248,Chris Boswell,PK6,1978,PIT
249,Harrison Butker,PK7,1968,KCC
250,Washington Commanders,DST17,1965,WAS
251,Jalen Tolbert,WR94,1947,DAL
252,Spencer Rattler,QB32,1944,NOS
253,Tutu Atwell,WR95,1930,LAR
254,Russell Wilson,QB33,1914,NYG
255,Devin Neal,RB69,1907,NOS
256,Luke McCaffrey,WR96,1907,WAS
257,Xavier Hutchinson,WR97,1903,HOU
258,Chicago Bears,DST18,1900,CHI
259,Jonathon Brooks,RB70,1820,CAR
260,Isaiah Bond,WR99,1779,CLE
261,Hunter Renfrow,WR100,1768,CAR
262,Devin Singletary,RB71,1672,NYG
263,Jordan James,RB72,1634,SFO
264,Demarcus Robinson,WR103,1624,SFO
265,New England Patriots,DST19,1618,NEP
266,Younghoe Koo,PK8,1591,NYG
267,Jalin Hyatt,WR104,1570,NYG
268,Jermaine Burton,WR105,1553,CIN
269,Mac Jones,QB34,1481,SFO
270,New York Jets,DST20,1463,NYJ
271,Brandin Cooks,WR107,1444,NOS
272,New York Giants,DST21,1443,NYG
273,John Metchie,WR108,1435,PHI
274,Tez Johnson,WR109,1393,TBB
275,Velus Jones,WR110,1373,NOS
276,Gunnar Helm,TE40,1364,TEN
277,Michael Carter,RB73,1328,ARI
278,Dillon Gabriel,QB35,1268,CLE
279,Ty Chandler,RB74,1266,MIN
280,Elijah Mitchell,RB75,1237,KCC
281,Van Jefferson,WR113,1204,TEN
282,Cade Stover,TE41,1202,HOU
283,Jacob Cowing,WR114,1197,SFO
284,Daniel Carlson,PK10,1159,LVR
285,Carson Wentz,QB37,1154,MIN
286,Johnny Wilson,WR118,1148,PHI
287,Malik Willis,QB39,1141,GBP
288,Damien Martinez,RB85,1138,SEA
289,Xavier Restrepo,WR127,1134,TEN
290,Khalil Herbert,RB88,1133,SEA
291,JuJu Smith-Schuster,WR129,1131,KCC
292,Jason Myers,PK11,1130,SEA
293,Michael Gallup,WR130,1127,FA
294,Will Howard,QB43,1122,PIT
295,Zay Jones,WR133,1120,ARI
296,Audric Estime,RB92,1120,PHI
297,Matt Gay,PK12,1119,WAS
298,Logan Thomas,TE49,1108,FA
299,Denzel Mims,WR140,1105,FA
300,Jason Sanders,PK13,1099,MIA
301,Sam Howell,QB48,1097,PHI
302,Indianapolis Colts,DST22,1095,IND
303,Taysom Hill,TE54,1092,NOS
304,Ryan Tannehill,QB51,1091,FA
305,Derek Carr,QB50,1091,FA
306,Rondale Moore,WR148,1090,MIN
307,Quinn Ewers,QB52,1083,MIA
308,Robert Tonyan,TE55,1074,KCC
309,Gus Edwards,RB112,1074,FA
310,Raheem Mostert,RB115,1067,LVR
311,Jaheim Bell,TE56,1060,FA
312,Marquez Valdes-Scantling,WR151,1057,SFO
313,Donald Parham,TE58,1051,PIT
314,Brandon McManus,PK14,1049,GBP
315,KJ Hamler,WR155,1038,FA
316,Riley Leonard,QB53,1033,IND
317,Laviska Shenault,WR157,1030,FA
318,Jaxson Dart,QB54,1026,NYG
319,Tyler Shough,QB55,1026,NOS
320,Matt Prater,PK15,1023,BUF
321,Kirk Cousins,QB56,1020,ATL
322,Tyrion Davis-Price,RB124,1018,FA
323,Jake Moody,PK16,1003,CHI
324,Ja'Lynn Polk,WR161,1000,NOS
325,Kenny McIntosh,RB129,994,SEA
326,Jameis Winston,QB57,983,NYG
327,Russell Gage,WR164,983,SFO
328,Wil Lutz,PK18,980,DEN
329,Arizona Cardinals,DST23,965,ARI
330,Joey Slye,PK19,956,TEN
331,Graham Gano,PK20,946,NYG
332,Antonio Gibson,RB138,945,NEP
333,Skyy Moore,WR174,931,SFO
334,Ka'imi Fairbairn,PK21,928,HOU
335,Hassan Haskins,RB142,923,LAC
336,Marquez Callaway,WR175,923,FA
337,Gabriel Davis,WR179,910,BUF
338,Jake Bates,PK22,906,DET
339,Michael Pratt,QB59,834,FA
340,Leonard Fournette,RB154,806,FA
341,James Robinson,RB155,805,FA
342,Cairo Santos,PK26,777,CHI
343,Chase McLaughlin,PK27,773,TBB
344,Jacksonville Jaguars,DST24,723,JAC
345,Will Reichard,PK29,697,MIN
346,Dallas Cowboys,DST25,671,DAL
347,Isaiah Spiller,RB166,670,FA
348,Tyler Loop,PK32,522,BAL
349,Las Vegas Raiders,DST26,456,LVR
350,Atlanta Falcons,DST27,399,ATL
351,Cincinnati Bengals,DST28,383,CIN
352,Tennessee Titans,DST29,322,TEN
353,Cam Little,PK40,290,JAC
354,Spencer Shrader,PK42,272,IND
355,Joshua Karty,PK44,238,LAR
356,Riley Patterson,PK47,193,MIA
357,Nick Folk,PK48,186,NYJ
358,Carolina Panthers,DST30,172,CAR
359,New Orleans Saints,DST31,148,NOS
360,Blake Grupe,PK54,143,NOS
361,Miami Dolphins,DST32,136,MIA
362,Andres Borregales,PK58,111,NEP
363,Andre Szmyt,PK62,86,CLE
364,John Parker Romo,PK80,33,ATL
365,Ryan Fitzgerald,PK85,26,CAR
366,Chad Ryland,PK103,0,ARI
367,Eddy Pineiro,PK94,0,SFO
368,2027 Early 1st,PICK,5179.0,FA
369,2026 Early 1st,PICK,5073.0,FA
370,2027 Mid 1st,PICK,4640.0,FA
371,2026 Mid 1st,PICK,4610.0,FA
372,2028 Early 1st,PICK,4543.0,FA
373,2027 Late 1st,PICK,4351.0,FA
374,2026 Late 1st,PICK,4320.0,FA
375,2028 Mid 1st,PICK,4110.0,FA
376,2028 Late 1st,PICK,3838.0,FA
377,2026 Early 2nd,PICK,3386.0,FA
378,Bhayshul Tuten,RB31,3370.0,JAC
379,Woody Marks,RB32,3364.0,HOU
380,2027 Early 2nd,PICK,3340.0,FA
381,2026 Mid 2nd,PICK,3106.0,FA
382,2027 Mid 2nd,PICK,3062.0,FA
383,2028 Early 2nd,PICK,3015.0,FA
384,2026 Late 2nd,PICK,2882.0,FA
385,Isaac TeSlaa,WR57,2842.0,DET
386,2027 Late 2nd,PICK,2832.0,FA
387,Brenton Strange,TE15,2815.0,JAC
388,2028 Mid 2nd,PICK,2801.0,FA
389,Jalen Coker,WR61,2662.0,CAR
390,Dont'e Thornton,WR62,2660.0,LVR
391,Tre Tucker,WR66,2622.0,LVR
392,2028 Late 2nd,PICK,2615.0,FA
393,Kyle Monangai,RB48,2465.0,CHI
394,Jaydon Blue,RB49,2462.0,DAL
395,DJ Giddens,RB50,2410.0,IND
396,Kyle Williams,WR72,2407.0,NEP
397,Jack Bech,WR73,2374.0,LVR
398,2026 Early 3rd,PICK,2261.0,FA
399,Dontayvion Wicks,WR77,2241.0,GBP
400,Pat Bryant,WR78,2238.0,DEN
401,Brashard Smith,RB54,2152.0,KCC
402,Theo Johnson,TE26,2143.0,NYG
403,2027 Early 3rd,PICK,2138.0,FA
404,Demario Douglas,WR84,2118.0,NEP
405,2026 Mid 3rd,PICK,2109.0,FA
406,Malik Washington,WR86,2098.0,MIA
407,Rico Dowdle,RB56,2098.0,CAR
408,2027 Mid 3rd,PICK,2056.0,FA
409,Oronde Gadsden,TE29,1974.0,LAC
410,2028 Early 3rd,PICK,1962.0,FA
411,Geno Smith,QB30,1958.0,LVR
412,Keaton Mitchell,RB61,1941.0,BAL
413,2026 Late 3rd,PICK,1907.0,FA
414,AJ Barner,TE34,1858.0,SEA
415,Parker Washington,WR90,1856.0,JAC
416,2027 Late 3rd,PICK,1849.0,FA
417,Tahj Brooks,RB66,1835.0,CIN
418,Ben Sinnott,TE36,1772.0,WAS
419,Jaylin Lane,WR94,1751.0,WAS
420,2028 Mid 3rd,PICK,1715.0,FA
421,Jarquez Hunter,RB70,1709.0,LAR
422,Michael Wilson,WR95,1685.0,ARI
423,Isaiah Davis,RB72,1670.0,NYJ
424,2028 Late 3rd,PICK,1643.0,FA
425,KeAndre Lambert-Smith,WR97,1633.0,LAC
426,LeQuint Allen,RB76,1630.0,JAC
427,Jalen Nailor,WR99,1606.0,MIN
428,2026 Early 4th,PICK,1585.0,FA
429,Isaac Guerendo,RB79,1579.0,SFO
430,Chimere Dike,WR102,1575.0,TEN
431,Justice Hill,RB80,1564.0,BAL
432,Savion Williams,WR103,1507.0,GBP
433,Kimani Vidal,RB83,1494.0,LAC
434,2027 Early 4th,PICK,1491.0,FA
435,Jake Tonges,TE41,1487.0,SFO
436,Jimmy Horn,WR104,1486.0,CAR
437,2026 Mid 4th,PICK,1458.0,FA
438,Andrei Iosivas,WR108,1429.0,CIN
439,Jordan Whittington,WR109,1428.0,LAR
440,2027 Mid 4th,PICK,1422.0,FA
441,Devontez Walker,WR111,1394.0,BAL
442,Ryan Flournoy,WR114,1366.0,DAL
443,2026 Late 4th,PICK,1330.0,FA
444,2028 Early 4th,PICK,1328.0,FA
445,KaVontae Turpin,WR117,1314.0,DAL
446,Emari Demercado,RB84,1305.0,ARI
447,Tai Felton,WR118,1290.0,MIN
448,Emanuel Wilson,RB85,1272.0,GBP
449,Trey Palmer,WR119,1270.0,NOS
450,2027 Late 4th,PICK,1267.0,FA
451,Joe Milton,QB38,1266.0,DAL
452,Efton Chism,WR120,1260.0,NEP
453,Olamide Zaccheaus,WR123,1246.0,CHI
454,Tommy Tremble,TE44,1243.0,CAR
455,Jeremy McNichols,RB86,1238.0,WAS
456,2028 Mid 4th,PICK,1227.0,FA
457,Ty Johnson,RB88,1215.0,BUF
458,Kalel Mullings,RB89,1203.0,TEN
459,Darnell Washington,TE46,1198.0,PIT
460,Jake Browning,QB39,1179.0,CIN
461,Tyler Goodson,RB91,1171.0,IND
462,2028 Late 4th,PICK,1170.0,FA
463,Jaleel McLaughlin,RB92,1148.0,DEN
464,Tahj Washington,WR128,1130.0,MIA
465,Devaughn Vele,WR129,1129.0,NOS
466,Raheim Sanders,RB94,1108.0,CLE
467,Jordan Watkins,WR131,1106.0,SFO
468,Luke Schoonmaker,TE48,1090.0,DAL
469,Donovan Edwards,RB96,1059.0,WAS
470,Greg Dortch,WR132,1055.0,ARI
471,Ray-Ray McCloud,WR133,1045.0,ATL
472,Nick Westbrook-Ikhine,WR134,1036.0,MIA
473,Daniel Bellinger,TE50,1013.0,NYG
474,Noah Brown,WR135,1012.0,WAS
475,Phil Mafah,RB99,1009.0,DAL
476,Colby Parkinson,TE51,1004.0,LAR
477,Elijah Higgins,TE52,1003.0,ARI
478,Will Dissly,TE53,1002.0,LAC
479,Tyler Badie,RB100,993.0,DEN
480,Sterling Shepard,WR138,989.0,TBB
481,Chris Brooks,RB101,964.0,GBP
482,Arian Smith,WR140,960.0,NYJ
483,Erick All,TE54,958.0,CIN
484,Malachi Corley,WR141,950.0,CLE
485,Zamir White,RB102,946.0,LVR
486,Jonathan Mingo,WR142,938.0,DAL
487,Jamari Thrash,WR143,937.0,CLE
488,Javon Baker,WR144,930.0,PHI
489,Jake Bobo,WR145,926.0,SEA
490,Zonovan Knight,RB103,914.0,ARI
491,Rasheen Ali,RB105,906.0,BAL
492,Zavier Scott,RB106,902.0,MIN
493,Tyler Conklin,TE56,894.0,LAC
494,Julius Chestnut,RB108,886.0,TEN
495,Davis Allen,TE57,885.0,LAR
496,Tylan Wallace,WR146,880.0,BAL
497,Greg Dulcich,TE58,874.0,MIA
498,AJ Dillon,RB109,866.0,PHI
499,Frank Gore Jr.,RB110,862.0,BUF
500,Cam Akers,RB111,858.0,MIN
501,Israel Abanikanda,RB112,856.0,GBP
502,Tyler Johnson,WR148,830.0,NYJ
503,Bub Means,WR149,827.0,NOS
504,Jared Wiley,TE59,822.0,KCC
505,Dylan Laube,RB113,821.0,LVR
506,Mason Tipton,WR152,810.0,NOS
507,Ainias Smith,WR154,805.0,CAR
508,Adam Trautman,TE60,801.0,DEN
509,Joe Flacco,QB45,799.0,CLE
510,Konata Mumpfield,WR157,794.0,LAR
511,LaJohntay Wester,WR158,776.0,BAL
512,Brevin Jordan,TE61,770.0,HOU
513,Treylon Burks,WR159,769.0,TEN
514,Brock Wright,TE62,766.0,DET
515,Mack Hollins,WR160,765.0,NEP
516,Grant Calcaterra,TE64,762.0,PHI
517,Josh Oliver,TE63,762.0,MIN
518,Allen Lazard,WR161,758.0,NYJ
519,Deuce Vaughn,RB114,756.0,DEN
520,Bo Melton,WR162,753.0,GBP
521,Kendall Milton,RB116,732.0,CIN
522,Kameron Johnson,WR164,716.0,TBB
523,Derius Davis,WR165,709.0,LAC
524,Lil'Jordan Humphrey,WR166,706.0,NYG
525,Jeremy Ruckert,TE66,704.0,NYJ
526,Thomas Fidone,TE67,694.0,NYG
527,Trey Sermon,RB117,690.0,PIT
528,Malik Heath,WR169,683.0,GBP
529,David Bell,WR170,682.0,CLE
530,Xavier Gipson,WR171,678.0,PHI
531,Alexander Mattison,RB118,673.0,MIA
532,Samaje Perine,RB119,666.0,CIN
533,Tim Patrick,WR172,654.0,JAC
534,Harrison Bryant,TE68,648.0,HOU
535,Isaiah Hodgins,WR173,645.0,PIT
536,Sione Vaki,RB120,635.0,DET
537,Mecole Hardman,WR174,624.0,GBP
538,Eric Gray,RB121,603.0,NYG
539,Kenny Pickett,QB50,602.0,LVR
540,Irv Smith,TE69,597.0,HOU
541,Foster Moreau,TE70,585.0,NOS
542,Trey Lance,QB51,582.0,LAC
543,Kalif Raymond,WR176,562.0,DET
544,Austin Hooper,TE71,547.0,NEP
545,Justin Watson,WR177,542.0,HOU
546,Jelani Woods,TE72,541.0,NYJ
547,Zach Wilson,QB52,540.0,MIA
548,Will Levis,QB53,538.0,TEN
549,Aidan O'Connell,QB54,517.0,LVR
550,Travis Homer,RB123,514.0,CHI
551,Trayveon Williams,RB124,507.0,CLE
552,Justin Shorter,WR178,499.0,LVR
553,Pierre Strong Jr.,RB125,473.0,GBP
554,Drew Lock,QB55,450.0,SEA
555,Hunter Long,TE73,450.0,JAC
556,George Holani,RB126,443.0,SEA
557,Rakim Jarrett,WR179,442.0,PIT
558,Devin Duvernay,WR180,438.0,CHI
559,Tanner McKee,QB56,405.0,PHI
560,Scotty Miller,WR181,395.0,PIT
561,Kylen Granson,TE74,394.0,PHI
562,Ben Skowronek,WR182,387.0,PIT
563,Ashton Dulin,WR183,381.0,IND
564,Craig Reynolds,RB127,375.0,DET
565,Charlie Kolar,TE76,365.0,BAL
566,Tip Reiman,TE77,363.0,ARI
567,Charlie Jones,WR184,347.0,CIN
568,K.J. Osborn,WR185,345.0,FA
569,Jacoby Brissett,QB57,337.0,ARI
570,Drew Sample,TE79,330.0,CIN
571,Bryce Ford-Wheaton,WR187,329.0,NYG
572,Chase Edmonds,RB133,321.0,WAS
573,Terrace Marshall,WR188,318.0,FA
574,Tyler Huntley,QB60,302.0,BAL
575,Mason Rudolph,QB59,302.0,PIT
576,Cooper Rush,QB63,302.0,BAL
577,Jalen Reagor,WR190,302.0,FA
578,Gardner Minshew,QB66,301.0,KCC
579,Marcus Mariota,QB69,280.0,WAS
580,Kurtis Rourke,QB70,202.0,SFO
581,Kyle McCord,QB71,201.0,PHI
582,Tyrod Taylor,QB73,179.0,NYJ
583,Davis Mills,QB74,178.0,HOU
584,Tyson Bagent,QB75,177.0,CHI
585,Stetson Bennett,QB76,174.0,LAR
586,Jimmy Garoppolo,QB95,73.0,LAR
