,Player Name,Pos,Value,NFL_Team
87,Dak Prescott,QB15,5474,DAL
88,Tony Pollard,RB30,5459,TEN
89,Michael Pittman,WR38,5442,IND
90,Justin Fields,QB16,5437,NYJ
91,D.J. Moore,WR39,5383,CHI
92,T.J. Hockenson,TE8,5374,MIN
93,Juwan Johnson,TE9,5341,NOS
94,Zach Charbonnet,RB31,5329,SEA
95,D'Andre Swift,RB32,5320,CHI
96,Chris Godwin,WR40,5233,TBB
97,Brock Purdy,QB17,5200,SFO
98,Khalil Shakir,WR41,5184,BUF
99,Travis Hunter,WR42,5155,JAC
100,Jauan Jennings,WR43,5131,SFO
101,Jaylen Waddle,WR44,5125,MIA
102,RJ Harvey,RB33,5080,DEN
103,Jerry Jeudy,WR45,5030,CLE
104,Trevor Lawrence,QB18,4903,JAC
105,Kyle Pitts,TE10,4874,ATL
106,Dalton Kincaid,TE11,4859,BUF
107,Travis Kelce,TE12,4858,KCC
108,Calvin Ridley,WR46,4856,TEN
109,Tyreek Hill,WR47,4846,MIA
110,C.J. Stroud,QB19,4842,HOU
111,Josh Downs,WR48,4842,IND
112,Isiah Pacheco,RB34,4838,KCC
113,Quentin Johnston,WR49,4797,LAC
114,David Njoku,TE13,4761,CLE
115,J.J. McCarthy,QB20,4741,MIN
116,Jayden Reed,WR50,4717,GBP
117,Tyrone Tracy,RB35,4665,NYG
118,Aaron Jones,RB36,4601,MIN
119,Cooper Kupp,WR51,4580,SEA
120,James Conner,RB37,4543,ARI
121,Marquise Brown,WR52,4515,KCC
122,Cedric Tillman,WR53,4489,CLE
123,Brandon Aubrey,PK1,4485,DAL
124,Daniel Jones,QB21,4482,IND
125,Denver Broncos,DST1,4470,DEN
126,Michael Penix Jr.,QB22,4462,ATL
127,Colston Loveland,TE14,4451,CHI
128,Cam Ward,QB23,4414,TEN
129,Mark Andrews,TE15,4349,BAL
130,Stefon Diggs,WR54,4347,NEP
131,Braelon Allen,RB38,4333,NYJ
132,Philadelphia Eagles,DST2,4306,PHI
133,Darnell Mooney,WR55,4301,ATL
134,Matthew Stafford,QB24,4263,LAR
135,Ollie Gordon,RB39,4258,MIA
136,Brandon Aiyuk,WR56,4250,SFO
137,Dylan Sampson,RB40,4218,CLE
138,Elic Ayomanor,WR57,4214,TEN
139,Rashid Shaheed,WR58,4208,NOS
140,Rhamondre Stevenson,RB41,4130,NEP
141,Jayden Higgins,WR59,4124,HOU
142,Hunter Henry,TE16,4096,NEP
143,Bryce Young,QB25,4070,CAR
144,Rashod Bateman,WR60,4041,BAL
145,Nick Chubb,RB42,4002,HOU
146,Sam Darnold,QB26,3993,SEA
147,Evan Engram,TE17,3982,DEN
148,Marvin Mims,WR61,3951,DEN
149,Tyler Allgeier,RB43,3951,ATL
150,Troy Franklin,WR62,3945,DEN
151,Harold Fannin,TE18,3922,CLE
152,Dallas Goedert,TE19,3910,PHI
153,Tory Horton,WR63,3881,SEA
154,Wan'Dale Robinson,WR64,3871,NYG
155,Tyjae Spears,RB44,3857,TEN
156,Kaleb Johnson,RB45,3850,PIT
157,Zach Ertz,TE20,3845,WAS
158,Romeo Doubs,WR65,3843,GBP
159,Isaiah Likely,TE21,3747,BAL
160,Luther Burden,WR66,3746,CHI
161,Rachaad White,RB46,3740,TBB
162,Christian Kirk,WR67,3728,HOU
163,Brian Robinson,RB47,3708,SFO
164,Blake Corum,RB48,3707,LAR
165,Cade Otton,TE22,3674,TBB
166,Alec Pierce,WR68,3665,IND
167,Green Bay Packers,DST3,3655,GBP
168,Tua Tagovailoa,QB27,3584,MIA
169,Baltimore Ravens,DST4,3526,BAL
170,Kayshon Boutte,WR69,3499,NEP
171,Tre Harris,WR70,3494,LAC
172,Jonnu Smith,TE23,3476,PIT
173,Jerome Ford,RB49,3437,CLE
174,Chris Rodriguez,RB50,3404,WAS
175,Tank Bigsby,RB51,3388,PHI
176,Jaylin Noel,WR71,3385,HOU
177,Minnesota Vikings,DST5,3356,MIN
178,Najee Harris,RB52,3354,LAC
179,Joe Mixon,RB53,3348,HOU
180,Jalen McMillan,WR72,3340,TBB
181,Joshua Palmer,WR73,3320,BUF
182,San Francisco 49ers,DST6,3278,SFO
183,Cole Kmet,TE24,3254,CHI
184,Pat Freiermuth,TE25,3244,PIT
185,Ja'Tavion Sanders,TE26,3206,CAR
186,Calvin Austin III,WR76,3172,PIT
187,Aaron Rodgers,QB28,3159,PIT
188,DeAndre Hopkins,WR77,3154,BAL
189,Trevor Etienne,RB55,3109,CAR
190,Mason Taylor,TE27,3094,NYJ
191,Ray Davis,RB56,3086,BUF
192,Xavier Legette,WR78,3077,CAR
193,Elijah Arroyo,TE28,3071,SEA
194,Adonai Mitchell,WR79,3061,IND
195,Kenneth Gainwell,RB57,3049,PIT
196,Austin Ekeler,RB58,3004,WAS
197,Kansas City Chiefs,DST7,2930,KCC
198,Buffalo Bills,DST8,2914,BUF
199,Christian Watson,WR80,2894,GBP
200,Chigoziem Okonkwo,TE29,2887,TEN
201,Pittsburgh Steelers,DST9,2845,PIT
202,Jaylen Wright,RB59,2844,MIA
203,Miles Sanders,RB60,2817,DAL
204,Kendre Miller,RB61,2811,NOS
205,Kareem Hunt,RB62,2785,KCC
206,Detroit Lions,DST10,2777,DET
207,Roschon Johnson,RB63,2775,CHI
208,Los Angeles Chargers,DST11,2766,LAC
209,Los Angeles Rams,DST12,2757,LAR
210,Jalen Royals,WR81,2740,KCC
211,Darius Slayton,WR82,2738,NYG
212,Will Shipley,RB64,2675,PHI
213,Jake Elliott,PK2,2666,PHI
214,Evan McPherson,PK3,2641,CIN
215,Adam Thielen,WR83,2631,MIN
216,Sean Tucker,RB65,2630,TBB
217,Cameron Dicker,PK4,2629,LAC
218,Dawson Knox,TE30,2627,BUF
219,Roman Wilson,WR84,2586,PIT
220,Terrance Ferguson,TE31,2585,LAR
221,Seattle Seahawks,DST13,2581,SEA
222,Dalton Schultz,TE32,2572,HOU
223,Michael Mayer,TE33,2539,LVR
224,Tampa Bay Buccaneers,DST14,2533,TBB
225,Luke Musgrave,TE34,2504,GBP
226,Tank Dell,WR85,2441,HOU
227,Tyler Bass,PK5,2404,BUF
228,Jalen Milroe,QB29,2400,SEA
229,MarShawn Lloyd,RB66,2383,GBP
230,Tyler Lockett,WR86,2379,TEN
231,Mike Gesicki,TE35,2374,CIN
232,Anthony Richardson,QB30,2357,IND
233,Noah Fant,TE36,2357,CIN
234,Dameon Pierce,RB67,2351,HOU
235,Dyami Brown,WR87,2348,JAC
236,Houston Texans,DST15,2334,HOU
237,Noah Gray,TE37,2238,KCC
238,Tyler Higbee,TE38,2227,LAR
239,Curtis Samuel,WR88,2208,BUF
240,Darren Waller,TE39,2197,MIA
241,Josh Reynolds,WR89,2193,NYJ
242,Tyquan Thornton,WR90,2164,KCC
243,Harrison Butker,PK6,2084,KCC
244,Elijah Moore,WR91,2033,BUF
245,Tutu Atwell,WR92,2020,LAR
246,Kendrick Bourne,WR93,2009,SFO
247,Chris Boswell,PK7,1978,PIT
248,Russell Wilson,QB31,1974,NYG
249,Washington Commanders,DST16,1965,WAS
250,Jalen Tolbert,WR94,1947,DAL
251,Spencer Rattler,QB32,1939,NOS
252,Jahan Dotson,WR95,1934,PHI
253,Shedeur Sanders,QB33,1915,CLE
254,Cleveland Browns,DST17,1915,CLE
255,Luke McCaffrey,WR97,1908,WAS
256,Devin Neal,RB69,1907,NOS
257,Jonathon Brooks,RB70,1883,CAR
258,Chicago Bears,DST18,1860,CHI
259,Xavier Hutchinson,WR98,1847,HOU
260,Isaiah Bond,WR99,1779,CLE
261,Hunter Renfrow,WR100,1768,CAR
262,Devin Singletary,RB71,1741,NYG
263,Jordan James,RB72,1722,SFO
264,Jermaine Burton,WR101,1674,CIN
265,Jalin Hyatt,WR103,1627,NYG
266,Younghoe Koo,PK8,1625,NYG
267,New England Patriots,DST19,1558,NEP
268,Demarcus Robinson,WR105,1557,SFO
269,John Metchie,WR106,1495,PHI
270,Mac Jones,QB34,1482,SFO
271,Brandin Cooks,WR108,1444,NOS
272,New York Jets,DST20,1410,NYJ
273,Tez Johnson,WR109,1402,TBB
274,Velus Jones,WR110,1389,NOS
275,Gunnar Helm,TE40,1364,TEN
276,New York Giants,DST21,1356,NYG
277,Elijah Mitchell,RB73,1304,KCC
278,Michael Carter,RB74,1288,ARI
279,Dillon Gabriel,QB35,1268,CLE
280,Raheem Mostert,RB75,1240,LVR
281,Jacob Cowing,WR112,1222,SFO
282,Ty Chandler,RB76,1207,MIN
283,Van Jefferson,WR113,1204,TEN
284,Daniel Carlson,PK10,1158,LVR
285,Cade Stover,TE41,1156,HOU
286,Carson Wentz,QB36,1154,MIN
287,Johnny Wilson,WR117,1148,PHI
288,Zay Jones,WR119,1146,ARI
289,Matt Corral,QB38,1146,FA
290,Malik Willis,QB39,1141,GBP
291,Damien Martinez,RB85,1138,SEA
292,Xavier Restrepo,WR127,1134,TEN
293,Khalil Herbert,RB88,1133,SEA
294,JuJu Smith-Schuster,WR129,1131,KCC
295,Jason Myers,PK11,1130,SEA
296,Michael Gallup,WR130,1127,FA
297,Will Howard,QB43,1122,PIT
298,Audric Estime,RB93,1120,PHI
299,Matt Gay,PK12,1119,WAS
300,Logan Thomas,TE49,1108,FA
301,Denzel Mims,WR138,1105,FA
302,Jason Sanders,PK13,1099,MIA
303,Sam Howell,QB50,1097,PHI
304,Taysom Hill,TE54,1092,NOS
305,Derek Carr,QB51,1092,FA
306,Ryan Tannehill,QB52,1091,FA
307,Rondale Moore,WR147,1090,MIN
308,Quinn Ewers,QB53,1083,MIA
309,Robert Tonyan,TE55,1074,KCC
310,Gus Edwards,RB114,1074,FA
311,Arizona Cardinals,DST22,1066,ARI
312,Jaheim Bell,TE56,1061,FA
313,Marquez Valdes-Scantling,WR151,1058,SFO
314,Donald Parham,TE57,1051,PIT
315,Skyy Moore,WR152,1049,SFO
316,Brandon McManus,PK14,1049,GBP
317,KJ Hamler,WR157,1038,FA
318,Laviska Shenault,WR159,1030,FA
319,Kirk Cousins,QB54,1028,ATL
320,Jaxson Dart,QB55,1026,NYG
321,Tyler Shough,QB56,1026,NOS
322,Matt Prater,PK15,1023,BUF
323,Tyrion Davis-Price,RB125,1019,FA
324,Jake Moody,PK16,1003,CHI
325,Ja'Lynn Polk,WR163,1000,NOS
326,Kenny McIntosh,RB129,993,SEA
327,Jameis Winston,QB57,983,NYG
328,Russell Gage,WR166,983,SFO
329,Wil Lutz,PK17,980,DEN
330,Indianapolis Colts,DST23,975,IND
331,Joey Slye,PK18,956,TEN
332,Graham Gano,PK19,946,NYG
333,Antonio Gibson,RB139,945,NEP
334,Ka'imi Fairbairn,PK21,929,HOU
335,Marquez Callaway,WR174,924,FA
336,Hassan Haskins,RB144,923,LAC
337,Chase Edmonds,RB148,868,WAS
338,Michael Pratt,QB59,834,FA
339,Leonard Fournette,RB155,806,FA
340,James Robinson,RB156,805,FA
341,Jake Bates,PK24,794,DET
342,Cairo Santos,PK26,777,CHI
343,Chase McLaughlin,PK27,773,TBB
344,Jacksonville Jaguars,DST24,724,JAC
345,Dallas Cowboys,DST25,709,DAL
346,Will Reichard,PK29,697,MIN
347,Isaiah Spiller,RB165,670,FA
348,Tyler Loop,PK32,522,BAL
349,Las Vegas Raiders,DST26,484,LVR
350,Atlanta Falcons,DST27,392,ATL
351,Cincinnati Bengals,DST28,383,CIN
352,Tennessee Titans,DST29,307,TEN
353,Cam Little,PK39,291,JAC
354,Joshua Karty,PK43,238,LAR
355,Spencer Shrader,PK45,213,IND
356,Riley Patterson,PK47,193,MIA
357,Nick Folk,PK48,186,NYJ
358,Blake Grupe,PK53,143,NOS
359,John Parker Romo,PK54,138,ATL
360,Miami Dolphins,DST30,136,MIA
361,Andres Borregales,PK57,111,NEP
362,Carolina Panthers,DST31,110,CAR
363,Chad Ryland,PK63,87,ARI
364,Andre Szmyt,PK64,86,CLE
365,New Orleans Saints,DST32,46,NOS
366,Ryan Fitzgerald,PK86,26,CAR
367,Eddy Pineiro,PK94,0,SFO
368,2027 Early 1st,PICK,5201.0,FA
369,2026 Early 1st,PICK,5082.0,FA
370,2027 Mid 1st,PICK,4641.0,FA
371,2026 Mid 1st,PICK,4618.0,FA
372,2028 Early 1st,PICK,4523.0,FA
373,2027 Late 1st,PICK,4366.0,FA
374,2026 Late 1st,PICK,4310.0,FA
375,2028 Mid 1st,PICK,4129.0,FA
376,2028 Late 1st,PICK,3850.0,FA
377,Bhayshul Tuten,RB30,3477.0,JAC
378,Woody Marks,RB31,3467.0,HOU
379,2026 Early 2nd,PICK,3382.0,FA
380,2027 Early 2nd,PICK,3286.0,FA
381,2026 Mid 2nd,PICK,3099.0,FA
382,2027 Mid 2nd,PICK,3046.0,FA
383,2028 Early 2nd,PICK,3012.0,FA
384,2026 Late 2nd,PICK,2883.0,FA
385,Brenton Strange,TE13,2867.0,JAC
386,Isaac TeSlaa,WR56,2858.0,DET
387,2027 Late 2nd,PICK,2831.0,FA
388,2028 Mid 2nd,PICK,2786.0,FA
389,Dont'e Thornton,WR60,2761.0,LVR
390,Jalen Coker,WR62,2710.0,CAR
391,2028 Late 2nd,PICK,2646.0,FA
392,Tre Tucker,WR68,2588.0,LVR
393,Kyle Williams,WR71,2476.0,NEP
394,Jaydon Blue,RB47,2463.0,DAL
395,Kyle Monangai,RB48,2451.0,CHI
396,DJ Giddens,RB51,2426.0,IND
397,Jack Bech,WR73,2358.0,LVR
398,Dontayvion Wicks,WR76,2294.0,GBP
399,2026 Early 3rd,PICK,2280.0,FA
400,Pat Bryant,WR78,2280.0,DEN
401,Demario Douglas,WR84,2128.0,NEP
402,2027 Early 3rd,PICK,2122.0,FA
403,Brashard Smith,RB57,2102.0,KCC
404,2026 Mid 3rd,PICK,2094.0,FA
405,Malik Washington,WR85,2088.0,MIA
406,2027 Mid 3rd,PICK,2043.0,FA
407,Geno Smith,QB30,2027.0,LVR
408,Theo Johnson,TE29,1970.0,NYG
409,2028 Early 3rd,PICK,1949.0,FA
410,Oronde Gadsden,TE32,1936.0,LAC
411,2026 Late 3rd,PICK,1909.0,FA
412,Tahj Brooks,RB64,1895.0,CIN
413,Keaton Mitchell,RB65,1886.0,BAL
414,2027 Late 3rd,PICK,1844.0,FA
415,Ben Sinnott,TE35,1811.0,WAS
416,Parker Washington,WR92,1803.0,JAC
417,Rico Dowdle,RB67,1787.0,CAR
418,Jarquez Hunter,RB70,1745.0,LAR
419,2028 Mid 3rd,PICK,1716.0,FA
420,Jaylin Lane,WR93,1699.0,WAS
421,KeAndre Lambert-Smith,WR94,1699.0,LAC
422,Michael Wilson,WR97,1680.0,ARI
423,AJ Barner,TE37,1678.0,SEA
424,Jalen Nailor,WR98,1659.0,MIN
425,Isaac Guerendo,RB73,1658.0,SFO
426,LeQuint Allen,RB74,1654.0,JAC
427,2028 Late 3rd,PICK,1619.0,FA
428,Justice Hill,RB78,1599.0,BAL
429,Isaiah Davis,RB79,1590.0,NYJ
430,2026 Early 4th,PICK,1573.0,FA
431,Chimere Dike,WR101,1557.0,TEN
432,Savion Williams,WR102,1554.0,GBP
433,Devontez Walker,WR103,1511.0,BAL
434,2027 Early 4th,PICK,1489.0,FA
435,Jordan Whittington,WR106,1487.0,LAR
436,Andrei Iosivas,WR107,1482.0,CIN
437,2026 Mid 4th,PICK,1448.0,FA
438,2027 Mid 4th,PICK,1431.0,FA
439,Jimmy Horn,WR110,1424.0,CAR
440,2026 Late 4th,PICK,1350.0,FA
441,Tai Felton,WR113,1348.0,MIN
442,Efton Chism,WR115,1336.0,NEP
443,Emari Demercado,RB82,1334.0,ARI
444,2028 Early 4th,PICK,1327.0,FA
445,Jake Tonges,TE43,1320.0,SFO
446,KaVontae Turpin,WR117,1314.0,DAL
447,Joe Milton,QB36,1297.0,DAL
448,Trey Palmer,WR119,1291.0,NOS
449,Jeremy McNichols,RB84,1290.0,WAS
450,Olamide Zaccheaus,WR121,1278.0,CHI
451,Emanuel Wilson,RB85,1273.0,GBP
452,Jake Browning,QB38,1266.0,CIN
453,2027 Late 4th,PICK,1252.0,FA
454,Kalel Mullings,RB86,1245.0,TEN
455,2028 Mid 4th,PICK,1219.0,FA
456,Jaleel McLaughlin,RB87,1210.0,DEN
457,Tahj Washington,WR125,1193.0,MIA
458,Ty Johnson,RB89,1182.0,BUF
459,Devaughn Vele,WR127,1177.0,NOS
460,Tommy Tremble,TE46,1176.0,CAR
461,2028 Late 4th,PICK,1165.0,FA
462,Darnell Washington,TE47,1162.0,PIT
463,Tyler Goodson,RB90,1160.0,IND
464,Jordan Watkins,WR129,1143.0,SFO
465,Ray-Ray McCloud,WR130,1138.0,ATL
466,Raheim Sanders,RB93,1122.0,CLE
467,Greg Dortch,WR133,1064.0,ARI
468,Nick Westbrook-Ikhine,WR133,1062.0,MIA
469,Luke Schoonmaker,TE48,1061.0,DAL
470,Greg Dortch,WR134,1059.0,ARI
471,Will Dissly,TE49,1056.0,LAC
472,Donovan Edwards,RB96,1042.0,WAS
473,Elijah Higgins,TE50,1036.0,ARI
474,Phil Mafah,RB98,1020.0,DAL
475,Noah Brown,WR135,1013.0,WAS
476,Gabriel Davis,WR136,1006.0,BUF
477,Chris Brooks,RB99,993.0,GBP
478,Tyler Badie,RB100,991.0,DEN
479,Erick All,TE51,988.0,CIN
480,Daniel Bellinger,TE52,984.0,NYG
481,Zamir White,RB101,982.0,LVR
482,Colby Parkinson,TE53,980.0,LAR
483,Javon Baker,WR137,978.0,PHI
484,Arian Smith,WR139,964.0,NYJ
485,Jamari Thrash,WR140,959.0,CLE
486,Jonathan Mingo,WR141,942.0,DAL
487,Ryan Flournoy,WR142,937.0,DAL
488,Tyler Conklin,TE55,935.0,LAC
489,Rasheen Ali,RB103,933.0,BAL
490,Jake Bobo,WR143,930.0,SEA
491,Greg Dulcich,TE56,905.0,MIA
492,Julius Chestnut,RB105,900.0,TEN
493,Malachi Corley,WR145,898.0,CLE
494,Sterling Shepard,WR146,898.0,TBB
495,Davis Allen,TE57,888.0,LAR
496,Israel Abanikanda,RB106,878.0,GBP
497,Tylan Wallace,WR148,874.0,BAL
498,Zavier Scott,RB107,871.0,MIN
499,Cam Akers,RB108,864.0,MIN
500,Jared Wiley,TE58,864.0,KCC
501,Frank Gore Jr.,RB109,864.0,BUF
502,AJ Dillon,RB110,862.0,PHI
503,Bub Means,WR149,854.0,NOS
504,Tyler Johnson,WR150,846.0,NYJ
505,Konata Mumpfield,WR151,842.0,LAR
506,Dylan Laube,RB111,832.0,LVR
507,Adam Trautman,TE59,820.0,DEN
508,Joe Flacco,QB44,818.0,CLE
509,Mason Tipton,WR153,816.0,NOS
510,Brevin Jordan,TE60,814.0,HOU
511,Mack Hollins,WR155,795.0,NEP
512,Ainias Smith,WR157,793.0,CAR
513,Allen Lazard,WR156,793.0,NYJ
514,LaJohntay Wester,WR158,789.0,BAL
515,Grant Calcaterra,TE61,779.0,PHI
516,Kimani Vidal,RB112,778.0,LAC
517,Deuce Vaughn,RB113,770.0,DEN
518,Brock Wright,TE62,767.0,DET
519,Kendall Milton,RB114,750.0,CIN
520,Bo Melton,WR162,748.0,GBP
521,Treylon Burks,WR163,746.0,TEN
522,Josh Oliver,TE64,743.0,MIN
523,Jeremy Ruckert,TE65,733.0,NYJ
524,Derius Davis,WR164,727.0,LAC
525,Alexander Mattison,RB116,714.0,MIA
526,Thomas Fidone,TE66,698.0,NYG
527,Trey Sermon,RB117,690.0,PIT
528,Malik Heath,WR166,689.0,GBP
529,Samaje Perine,RB118,687.0,CIN
530,David Bell,WR168,678.0,CLE
531,Harrison Bryant,TE68,678.0,HOU
532,Xavier Gipson,WR169,659.0,PHI
533,Tim Patrick,WR170,656.0,JAC
534,Lil'Jordan Humphrey,WR171,654.0,NYG
535,Isaiah Hodgins,WR172,648.0,PIT
536,Sione Vaki,RB120,648.0,DET
537,Eric Gray,RB119,648.0,NYG
538,Riley Leonard,QB49,647.0,IND
539,Mecole Hardman,WR174,630.0,GBP
540,Irv Smith,TE69,619.0,HOU
541,Kenny Pickett,QB50,610.0,LVR
542,Foster Moreau,TE70,606.0,NOS
543,Austin Hooper,TE71,580.0,NEP
544,Kalif Raymond,WR175,579.0,DET
545,Justin Watson,WR176,573.0,HOU
546,Jelani Woods,TE72,566.0,NYJ
547,Trey Lance,QB51,561.0,LAC
548,Will Levis,QB52,547.0,TEN
549,Justin Shorter,WR177,546.0,LVR
550,Zach Wilson,QB53,544.0,MIA
551,Trayveon Williams,RB121,538.0,CLE
552,Aidan O'Connell,QB54,529.0,LVR
553,Pierre Strong Jr.,RB122,529.0,GBP
554,Devin Duvernay,WR178,523.0,CHI
555,Travis Homer,RB123,521.0,CHI
556,Rakim Jarrett,WR179,519.0,PIT
557,Drew Lock,QB55,481.0,SEA
558,Ben Skowronek,WR180,450.0,PIT
559,Kylen Granson,TE73,430.0,PHI
560,Hunter Long,TE74,421.0,JAC
561,Scotty Miller,WR181,420.0,PIT
562,Charlie Kolar,TE75,418.0,BAL
563,George Holani,RB126,411.0,SEA
564,Tip Reiman,TE76,406.0,ARI
565,Sincere McCormick,RB127,396.0,FA
566,Craig Reynolds,RB128,391.0,DET
567,Tanner McKee,QB56,390.0,PHI
568,K.J. Osborn,WR182,384.0,FA
569,Charlie Jones,WR183,378.0,CIN
570,Ashton Dulin,WR184,368.0,IND
571,Bryce Ford-Wheaton,WR185,350.0,NYG
572,Brenden Rice,WR186,350.0,FA
573,Terrace Marshall,WR187,338.0,FA
574,Drew Sample,TE79,338.0,CIN
575,Nick Nash,WR189,310.0,FA
576,Mason Rudolph,QB62,304.0,PIT
577,Gardner Minshew,QB64,303.0,KCC
578,Cooper Rush,QB65,303.0,BAL
579,Tyler Huntley,QB67,302.0,BAL
580,Jaelon Darden,WR203,290.0,FA
581,Marcus Mariota,QB69,270.0,WAS
582,Tanner Hudson,TE90,247.0,CIN
583,Kyle McCord,QB72,198.0,PHI
584,Tyson Bagent,QB75,178.0,CHI
585,Tyrod Taylor,QB73,178.0,NYJ
586,Davis Mills,QB74,178.0,HOU
587,Stetson Bennett,QB76,176.0,LAR
588,Jimmy Garoppolo,QB95,70.0,LAR
