,Player Name,Pos,Value,NFL_Team
130,Cole Kmet,TE17,4260,CHI
131,Trey Benson,RB38,4228,ARI
132,Javonte Williams,RB39,4222,DEN
133,Kareem Hunt,RB40,4204,KCC
134,Tyjae Spears,RB41,4190,TEN
135,Tyler Lockett,WR55,4167,SEA
136,Jonnu Smith,TE18,4140,MIA
137,Jaylen Warren,RB42,4139,PIT
138,Trevor Lawrence,QB23,4109,JAC
139,Jalen McMillan,WR56,4081,TBB
140,Rashid Shaheed,WR57,4066,NOS
141,Austin Ekeler,RB43,4038,WAS
142,Justin Fields,QB24,4018,PIT
143,Alec Pierce,WR58,3990,IND
144,Jaylen Wright,RB44,3952,MIA
145,Adonai Mitchell,WR59,3940,IND
146,Stefon Diggs,WR60,3927,HOU
147,Dalton Schultz,TE19,3926,HOU
148,Christian Kirk,WR61,3887,JAC
149,MarShawn Lloyd,RB45,3879,GBP
150,Ray Davis,RB46,3847,BUF
151,Rashod Bateman,WR62,3842,BAL
152,Luke McCaffrey,WR63,3835,WAS
153,Troy Franklin,WR64,3803,DEN
154,Keenan Allen,WR65,3774,CHI
155,Kendre Miller,RB47,3756,NOS
156,Zack Moss,RB48,3742,CIN
157,Blake Corum,RB49,3693,LAR
158,Ja'Lynn Polk,WR66,3662,NEP
159,Hunter Henry,TE20,3652,NEP
160,Younghoe Koo,PK1,3613,ATL
161,Elijah Moore,WR67,3599,CLE
162,Allen Lazard,WR68,3598,NYJ
163,Kansas City Chiefs,DST2,3589,KCC
164,Roschon Johnson,RB50,3576,CHI
165,Audric Estime,RB51,3576,DEN
166,San Francisco 49ers,DST3,3571,SFO
167,Cedric Tillman,WR69,3565,CLE
168,Khalil Herbert,RB52,3553,CIN
169,Joshua Palmer,WR70,3536,LAC
170,Zach Ertz,TE21,3531,WAS
171,Devin Singletary,RB53,3519,NYG
172,Aaron Rodgers,QB25,3513,NYJ
173,Mike Gesicki,TE22,3481,CIN
174,Darius Slayton,WR71,3477,NYG
175,Jalen Tolbert,WR72,3459,DAL
176,Mike Williams,WR73,3458,PIT
177,Harrison Butker,PK2,3444,KCC
178,Tutu Atwell,WR74,3443,LAR
179,Buffalo Bills,DST4,3398,BUF
180,Noah Fant,TE23,3389,SEA
181,Gabriel Davis,WR75,3335,JAC
182,Jerome Ford,RB54,3319,CLE
183,Taysom Hill,QB26,3318,NOS
184,Curtis Samuel,WR76,3314,BUF
185,Russell Wilson,QB27,3310,PIT
186,Gus Edwards,RB55,3310,LAC
187,New York Jets,DST5,3308,NYJ
188,Jake Elliott,PK3,3298,PHI
189,Michael Penix Jr.,QB28,3266,ATL
190,Ja'Tavion Sanders,TE24,3262,CAR
191,Minnesota Vikings,DST6,3221,MIN
192,Ty Chandler,RB56,3218,MIN
193,Raheem Mostert,RB57,3216,MIA
194,Jermaine Burton,WR77,3173,CIN
195,Roman Wilson,WR78,3168,PIT
196,Dawson Knox,TE25,3139,BUF
197,Philadelphia Eagles,DST7,3125,PHI
198,Derek Carr,QB29,3117,NOS
199,Justin Tucker,PK4,3071,BAL
200,Luke Musgrave,TE26,3063,GBP
201,Jalin Hyatt,WR79,3015,NYG
202,Detroit Lions,DST8,3003,DET
203,Tyler Bass,PK5,2968,BUF
204,Marquise Brown,WR80,2924,KCC
205,John Metchie,WR81,2917,HOU
206,Antonio Gibson,RB58,2895,NEP
207,Trey Sermon,RB59,2890,IND
208,Evan McPherson,PK6,2797,CIN
209,Adam Thielen,WR82,2784,CAR
210,Sean Tucker,RB60,2750,TBB
211,Baltimore Ravens,DST9,2735,BAL
212,Josh Reynolds,WR83,2711,JAC
213,Calvin Austin III,WR84,2706,PIT
214,Zay Jones,WR85,2700,ARI
215,Kendrick Bourne,WR86,2673,NEP
216,Treylon Burks,WR87,2672,TEN
217,Noah Gray,TE27,2667,KCC
218,Marvin Mims,WR88,2655,DEN
219,Daniel Jones,QB30,2653,MIN
220,Dameon Pierce,RB61,2628,HOU
221,Bryce Young,QB31,2622,CAR
222,Zamir White,RB62,2594,LVR
223,Malachi Corley,WR90,2571,NYJ
224,Brandin Cooks,WR89,2571,DAL
225,Dyami Brown,WR91,2557,WAS
226,Will Levis,QB32,2502,TEN
227,Parker Washington,WR92,2482,JAC
228,Miles Sanders,RB63,2473,CAR
229,Michael Mayer,TE28,2453,LVR
230,JuJu Smith-Schuster,WR93,2403,KCC
231,Rondale Moore,WR94,2398,ATL
232,Greg Dulcich,TE29,2392,NYG
233,Tyler Boyd,WR95,2373,TEN
234,Kayshon Boutte,WR96,2295,NEP
235,Kenneth Gainwell,RB64,2285,PHI
236,Cleveland Browns,DST10,2278,CLE
237,Will Shipley,RB65,2263,PHI
238,Chigoziem Okonkwo,TE30,2258,TEN
239,D.J. Chark,WR97,2256,LAC
240,Tyler Higbee,TE31,2236,LAR
241,J.J. McCarthy,QB33,2225,MIN
242,Chicago Bears,DST11,2185,CHI
243,Jamaal Williams,RB67,2152,NOS
244,Jahan Dotson,WR98,2150,PHI
245,D'Onta Foreman,RB68,2108,CLE
246,Devontez Walker,WR99,2091,BAL
247,New Orleans Saints,DST12,2021,NOS
248,Los Angeles Chargers,DST13,2018,LAC
249,Mecole Hardman,WR101,2013,KCC
250,Eric Gray,RB69,1937,NYG
251,Darnell Washington,TE33,1898,PIT
252,Deuce Vaughn,RB70,1891,DAL
253,Daniel Carlson,PK7,1891,LVR
254,Xavier Hutchinson,WR102,1889,HOU
255,Jason Myers,PK8,1889,SEA
256,Dallas Cowboys,DST14,1877,DAL
257,Clyde Edwards-Helaire,RB71,1837,KCC
258,Ezekiel Elliott,RB72,1821,DAL
259,Jason Sanders,PK9,1812,MIA
260,Brevin Jordan,TE34,1804,HOU
261,Van Jefferson,WR103,1777,PIT
262,Johnny Wilson,WR104,1747,PHI
263,Seattle Seahawks,DST15,1738,SEA
264,Skyy Moore,WR105,1721,KCC
265,Houston Texans,DST16,1714,HOU
266,Jeffery Wilson,RB73,1711,MIA
267,Green Bay Packers,DST17,1711,GBP
268,Cameron Dicker,PK10,1663,LAC
269,Brenden Rice,WR107,1606,LAC
270,Austin Hooper,TE35,1559,NEP
271,Pierre Strong Jr.,RB75,1543,CLE
272,Robert Woods,WR108,1527,HOU
273,Israel Abanikanda,RB76,1524,SFO
274,Sam Howell,QB34,1478,SEA
275,Marquez Valdes-Scantling,WR110,1461,NOS
276,Tyquan Thornton,WR111,1460,FA
277,Greg Zuerlein,PK11,1447,NYJ
278,Elijah Mitchell,RB77,1425,SFO
279,KJ Hamler,WR113,1416,BUF
280,Terrace Marshall,WR114,1410,LVR
281,Jelani Woods,TE37,1360,IND
282,Deshaun Watson,QB35,1357,CLE
283,Matt Gay,PK12,1311,IND
284,David Bell,WR115,1294,CLE
285,Gerald Everett,TE38,1291,CHI
286,Jase McClellan,RB78,1248,ATL
287,Isaiah Spiller,RB79,1246,FA
288,Matt Prater,PK13,1210,ARI
289,Zach Wilson,QB36,1175,DEN
290,Kenny Pickett,QB37,1172,PHI
291,Julio Jones,WR119,1169,FA
292,Dalvin Cook,RB84,1162,DAL
293,Wil Lutz,PK14,1153,DEN
294,Carson Wentz,QB39,1150,KCC
295,Brandon McManus,PK15,1150,GBP
296,Chase Edmonds,RB89,1149,TBB
297,Tyrion Davis-Price,RB93,1141,FA
298,Adam Trautman,TE43,1137,DEN
299,Hassan Haskins,RB95,1134,LAC
300,Malik Willis,QB42,1133,GBP
301,Parris Campbell,WR144,1130,FA
302,Hendon Hooker,QB43,1129,DET
303,Sterling Shepard,WR145,1127,TBB
304,Marquez Callaway,WR147,1127,TBB
305,Mac Jones,QB44,1126,JAC
306,Justyn Ross,WR148,1119,KCC
307,Jimmy Garoppolo,QB46,1118,LAR
308,Jameis Winston,QB47,1116,CLE
309,Trey Lance,QB48,1111,DAL
310,Desmond Ridder,QB49,1107,LVR
311,Kenyan Drake,RB106,1106,FA
312,Cordarrelle Patterson,RB109,1094,PIT
313,Kadarius Toney,WR152,1088,CLE
314,AJ Dillon,RB112,1086,GBP
315,Chris Boswell,PK17,1064,PIT
316,Tampa Bay Buccaneers,DST18,1053,TBB
317,Graham Gano,PK18,1048,NYG
318,Damien Harris,RB116,1043,FA
319,James Robinson,RB117,1040,FA
320,Odell Beckham,WR155,1035,MIA
321,Cameron Latu,TE53,1019,FA
322,Michael Carter,RB120,1007,FA
323,Zach Evans,RB121,999,FA
324,Rakim Jarrett,WR157,991,TBB
325,New England Patriots,DST19,981,NEP
326,Hunter Renfrow,WR161,979,FA
327,Miami Dolphins,DST20,979,MIA
328,Allen Robinson,WR162,976,DET
329,Leonard Fournette,RB127,969,FA
330,Donovan Peoples-Jones,WR165,951,FA
331,Michael Thomas,WR167,923,FA
332,Darren Waller,TE58,908,FA
333,Brandon Aubrey,PK20,905,DAL
334,Joey Slye,PK21,904,NEP
335,Dustin Hopkins,PK22,903,CLE
336,Cairo Santos,PK23,902,CHI
337,Ka'imi Fairbairn,PK24,860,HOU
338,Denver Broncos,DST21,758,DEN
339,Los Angeles Rams,DST22,718,LAR
340,Washington Commanders,DST23,689,WAS
341,Kyle Trask,QB55,677,TBB
342,Indianapolis Colts,DST24,677,IND
343,Jaren Hall,QB56,656,SEA
344,Jacksonville Jaguars,DST25,540,JAC
345,Jake Moody,PK26,516,SFO
346,Nick Folk,PK27,487,TEN
347,Cincinnati Bengals,DST26,482,CIN
348,Teddy Bridgewater,QB59,459,FA
349,Chase McLaughlin,PK28,446,TBB
350,Drew Lock,QB60,435,NYG
351,Blake Grupe,PK30,418,NOS
352,New York Giants,DST27,363,NYG
353,Austin Seibert,PK32,311,WAS
354,Jake Bates,PK33,289,DET
355,Will Reichard,PK38,223,MIN
356,Atlanta Falcons,DST28,219,ATL
357,Chad Ryland,PK41,180,ARI
358,Eddy Pineiro,PK42,171,CAR
359,Las Vegas Raiders,DST29,170,LVR
360,Tennessee Titans,DST30,153,TEN
361,Anders Carlson,PK53,89,NYJ
362,Cam Little,PK56,78,JAC
363,Zane Gonzalez,PK60,44,WAS
364,Arizona Cardinals,DST31,40,ARI
365,Spencer Shrader,PK66,30,KCC
366,Cade York,PK86,0,CIN
367,Jude McAtamney,PK98,0,NYG
368,Mike Badgley,PK71,0,DET
369,Matthew Wright,PK76,0,KCC
370,Carolina Panthers,DST32,0,CAR
371,Joshua Karty,PK97,0,LAR
372,2025 Early 1st,PICK,5761.0,FA
373,2026 Early 1st,PICK,5041.0,FA
374,2025 Mid 1st,PICK,4844.0,FA
375,2027 Early 1st,PICK,4640.0,FA
376,2025 Late 1st,PICK,4489.0,FA
377,2026 Mid 1st,PICK,4450.0,FA
378,2027 Mid 1st,PICK,4177.0,FA
379,Tyrone Tracy,RB21,4153.0,NYG
380,2026 Late 1st,PICK,4069.0,FA
381,2027 Late 1st,PICK,3674.0,FA
382,2025 Early 2nd,PICK,3551.0,FA
383,Tucker Kraft,TE9,3334.0,GBP
384,2026 Early 2nd,PICK,3122.0,FA
385,2025 Mid 2nd,PICK,3095.0,FA
386,Jauan Jennings,WR51,2878.0,SFO
387,Calvin Ridley,WR52,2850.0,TEN
388,2026 Mid 2nd,PICK,2822.0,FA
389,Isaac Guerendo,RB37,2806.0,SFO
390,2025 Late 2nd,PICK,2802.0,FA
391,2027 Early 2nd,PICK,2730.0,FA
392,Rico Dowdle,RB39,2682.0,DAL
393,2026 Late 2nd,PICK,2621.0,FA
394,2027 Mid 2nd,PICK,2618.0,FA
395,Demario Douglas,WR58,2588.0,NEP
396,Dontayvion Wicks,WR60,2529.0,GBP
397,2027 Late 2nd,PICK,2370.0,FA
398,Ben Sinnott,TE21,2302.0,WAS
399,Michael Wilson,WR66,2289.0,ARI
400,2025 Early 3rd,PICK,2222.0,FA
401,Jalen Coker,WR70,2201.0,CAR
402,2025 Mid 3rd,PICK,2063.0,FA
403,Kimani Vidal,RB51,2061.0,LAC
404,Geno Smith,QB27,2018.0,SEA
405,Keaton Mitchell,RB52,2014.0,BAL
406,2026 Early 3rd,PICK,2011.0,FA
407,Theo Johnson,TE23,2010.0,NYG
408,Andrei Iosivas,WR76,2002.0,CIN
409,Jaleel McLaughlin,RB56,1914.0,DEN
410,Tre Tucker,WR80,1858.0,LVR
411,2025 Late 3rd,PICK,1842.0,FA
412,2026 Mid 3rd,PICK,1830.0,FA
413,Devaughn Vele,WR82,1807.0,DEN
414,2027 Early 3rd,PICK,1783.0,FA
415,Erick All,TE26,1770.0,CIN
416,Jordan Whittington,WR85,1739.0,LAR
417,2026 Late 3rd,PICK,1716.0,FA
418,2027 Mid 3rd,PICK,1678.0,FA
419,Justice Hill,RB58,1678.0,BAL
420,Trey Palmer,WR87,1657.0,TBB
421,Nick Westbrook-Ikhine,WR88,1653.0,TEN
422,Malik Washington,WR91,1602.0,MIA
423,Javon Baker,WR93,1595.0,NEP
424,Will Dissly,TE29,1576.0,LAC
425,Jalen Nailor,WR95,1514.0,MIN
426,2027 Late 3rd,PICK,1506.0,FA
427,Emanuel Wilson,RB60,1504.0,GBP
428,Cam Akers,RB65,1465.0,MIN
429,2025 Early 4th,PICK,1411.0,FA
430,Cade Stover,TE35,1409.0,HOU
431,Brenton Strange,TE34,1409.0,JAC
432,Jonathan Mingo,WR99,1399.0,DAL
433,Ray-Ray McCloud,WR100,1398.0,ATL
434,Luke Schoonmaker,TE36,1352.0,DAL
435,Noah Brown,WR101,1326.0,WAS
436,Bub Means,WR103,1306.0,NOS
437,2025 Mid 4th,PICK,1304.0,FA
438,Jacob Cowing,WR104,1294.0,SFO
439,Demarcus Robinson,WR105,1283.0,LAR
440,2026 Early 4th,PICK,1282.0,FA
441,Colby Parkinson,TE39,1269.0,LAR
442,Juwan Johnson,TE40,1261.0,NOS
443,2025 Late 4th,PICK,1215.0,FA
444,Greg Dortch,WR108,1207.0,ARI
445,AJ Barner,TE41,1199.0,SEA
446,Emari Demercado,RB73,1191.0,ARI
447,2026 Mid 4th,PICK,1187.0,FA
448,2027 Early 4th,PICK,1163.0,FA
449,Carson Steele,RB75,1111.0,KCC
450,2027 Mid 4th,PICK,1096.0,FA
451,Spencer Rattler,QB34,1092.0,NOS
452,Chris Rodriguez,RB76,1092.0,WAS
453,Dylan Laube,RB77,1091.0,LVR
454,Tyler Goodson,RB78,1088.0,IND
455,Tyler Conklin,TE42,1074.0,NYJ
456,KaVontae Turpin,WR116,1062.0,DAL
457,2026 Late 4th,PICK,1036.0,FA
458,Bo Melton,WR121,1009.0,GBP
459,Rasheen Ali,RB81,997.0,BAL
460,Xavier Gipson,WR123,996.0,NYJ
461,Davis Allen,TE43,990.0,LAR
462,Lil'Jordan Humphrey,WR124,986.0,DEN
463,Isaiah Davis,RB82,957.0,NYJ
464,Mason Tipton,WR126,951.0,NOS
465,David Moore,WR127,950.0,CAR
466,Tyler Johnson,WR128,936.0,LAR
467,2027 Late 4th,PICK,934.0,FA
468,Frank Gore Jr.,RB83,932.0,BUF
469,Ty Johnson,RB84,922.0,BUF
470,Tommy Tremble,TE46,909.0,CAR
471,Chris Brooks,RB85,891.0,GBP
472,Tylan Wallace,WR129,874.0,BAL
473,Jared Wiley,TE47,871.0,KCC
474,Daniel Bellinger,TE48,868.0,NYG
475,Sione Vaki,RB86,868.0,DET
476,Tyler Badie,RB87,852.0,DEN
477,Tahj Washington,WR131,842.0,MIA
478,Elijah Higgins,TE49,830.0,ARI
479,Tim Patrick,WR132,821.0,DET
480,Jake Bobo,WR134,813.0,SEA
481,Brock Wright,TE50,810.0,DET
482,Ameer Abdullah,RB89,797.0,LVR
483,Foster Moreau,TE51,787.0,NOS
484,K.J. Osborn,WR135,784.0,NEP
485,Jamari Thrash,WR139,760.0,CLE
486,Tyler Scott,WR141,744.0,CHI
487,Julius Chestnut,RB94,727.0,TEN
488,Olamide Zaccheaus,WR143,723.0,WAS
489,Justin Watson,WR144,722.0,KCC
490,Sincere McCormick,RB96,716.0,LVR
491,Aidan O'Connell,QB39,705.0,LVR
492,Gardner Minshew,QB40,704.0,LVR
493,Mack Hollins,WR146,678.0,BUF
494,Ainias Smith,WR148,670.0,PHI
495,Samaje Perine,RB98,670.0,KCC
496,Jeremy Ruckert,TE54,669.0,NYJ
497,D'Ernest Johnson,RB99,657.0,JAC
498,Josh Oliver,TE55,654.0,MIN
499,DJ Turner,WR149,630.0,LVR
500,Jaheim Bell,TE57,626.0,NEP
501,Lucas Krull,TE58,623.0,DEN
502,Derius Davis,WR150,621.0,LAC
503,Cedrick Wilson,WR151,620.0,NOS
504,Isaiah Hodgins,WR153,614.0,NYG
505,Kalif Raymond,WR154,612.0,DET
506,Kenny McIntosh,RB102,602.0,SEA
507,Kylen Granson,TE59,600.0,IND
508,Malik Heath,WR157,574.0,GBP
509,Dorian Thompson-Robinson,QB43,574.0,CLE
510,Kendall Milton,RB103,571.0,CIN
511,Ryan Flournoy,WR158,558.0,DAL
512,Ronnie Rivers,RB104,555.0,LAR
513,Jordan Travis,QB45,550.0,NYJ
514,Tommy DeVito,QB46,549.0,NYG
515,Joe Milton,QB47,544.0,NEP
516,Nelson Agholor,WR160,541.0,BAL
517,Hayden Hurst,TE61,539.0,LAC
518,Ronnie Bell,WR161,539.0,SFO
519,Chris Evans,RB105,533.0,CIN
520,Josh Whyle,TE62,531.0,TEN
521,Peyton Hendershot,TE63,519.0,KCC
522,Jalen Reagor,WR163,493.0,LAC
523,Charlie Kolar,TE64,490.0,BAL
524,Devin Duvernay,WR164,485.0,JAC
525,Trayveon Williams,RB107,470.0,CIN
526,Drew Sample,TE65,469.0,CIN
527,Laviska Shenault,WR166,461.0,LAC
528,Anthony Schwartz,WR167,461.0,MIA
529,Scotty Miller,WR165,461.0,PIT
530,A.T. Perry,WR168,461.0,FA
531,Ashton Dulin,WR169,459.0,IND
532,Andy Dalton,QB50,446.0,CAR
533,Tip Reiman,TE66,445.0,ARI
534,Justin Shorter,WR170,443.0,LVR
535,Charlie Jones,WR171,442.0,CIN
536,DeeJay Dallas,RB108,426.0,ARI
537,Tyler Huntley,QB51,421.0,MIA
538,Will Mallory,TE67,420.0,IND
539,Harrison Bryant,TE68,408.0,LVR
540,Erik Ezukanma,WR172,400.0,MIA
541,Deven Thompkins,WR173,395.0,CAR
542,Craig Reynolds,RB111,379.0,DET
543,Travis Homer,RB112,376.0,CHI
544,Andrew Ogletree,TE70,376.0,IND
545,JaMycal Hasty,RB114,366.0,NEP
546,Brandon Powell,WR174,359.0,MIN
547,Ihmir Smith-Marsette,WR175,353.0,NYG
548,Tanner Hudson,TE71,341.0,CIN
549,Jaelon Darden,WR177,335.0,SEA
550,Jake Browning,QB53,334.0,CIN
551,Mo Alie-Cox,TE72,332.0,IND
552,Jacoby Brissett,QB54,331.0,NEP
553,Joe Flacco,QB55,330.0,IND
554,Deonte Harty,WR178,330.0,BAL
555,Bryce Ford-Wheaton,WR179,326.0,NYG
556,Joshua Kelley,RB117,318.0,TEN
557,Grant Calcaterra,TE73,309.0,PHI
558,Mason Rudolph,QB57,305.0,TEN
559,Cooper Rush,QB58,302.0,DAL
560,Ben Skowronek,WR180,291.0,PIT
561,Trent Sherfield,WR182,272.0,MIN
562,Trenton Irwin,WR183,271.0,FA
563,Hunter Long,TE74,255.0,LAR
564,Tyson Bagent,QB60,246.0,CHI
565,Ian Thomas,TE75,244.0,CAR
566,John Bates,TE76,238.0,WAS
567,Raheem Blackshear,RB118,226.0,CAR
568,Evan Hull,RB122,194.0,FA
569,Nyheim Hines,RB121,194.0,CLE
570,Braxton Berrios,WR189,177.0,MIA
571,Durham Smythe,TE77,174.0,MIA
572,Joshua Dobbs,QB61,169.0,SFO
573,Davis Mills,QB62,169.0,HOU
574,Albert Okwuegbunam,TE78,151.0,FA
575,Stetson Bennett,QB63,150.0,LAR
576,Jarrett Stidham,QB64,137.0,DEN
577,Skylar Thompson,QB65,134.0,MIA
578,Tyrod Taylor,QB66,132.0,NYJ
579,Mitchell Trubisky,QB68,131.0,BUF
580,Taylor Heinicke,QB69,131.0,LAC
581,Bailey Zappe,QB74,130.0,FA
582,Sam Ehlinger,QB73,130.0,IND
583,Donald Parham,TE82,128.0,FA
584,Clayton Tune,QB77,126.0,ARI
585,Nick Mullens,QB79,115.0,MIN
586,Marcus Mariota,QB80,106.0,WAS
587,Jake Haener,QB84,81.0,NOS
