,Player Name,Pos,Value,NFL_Team
47,Jordan Love,QB7,6424,GBP
48,Zay Flowers,WR20,6409,BAL
49,Jayden Reed,WR21,6332,GBP
50,Terry McLaurin,WR22,6302,WAS
51,DeVonta Smith,WR23,6268,PHI
52,Kyler Murray,QB8,6196,ARI
53,D.J. Moore,WR24,6196,CHI
54,George Kittle,TE3,6186,SFO
55,Bo Nix,QB9,6158,DEN
56,Jameson Williams,WR25,6126,DET
57,Mike Evans,WR26,6044,TBB
58,C.J. Stroud,QB10,6032,HOU
59,Aaron Jones,RB21,6023,MIN
60,Baker Mayfield,QB11,6001,TBB
61,Jordan Addison,WR27,5948,MIN
62,Josh Downs,WR28,5896,IND
63,Brock Purdy,QB12,5888,SFO
64,Rome Odunze,WR29,5866,CHI
65,Sam LaPorta,TE4,5863,DET
66,Travis Kelce,TE5,5848,KCC
67,D'Andre Swift,RB22,5833,CHI
68,Jaylen Waddle,WR30,5815,MIA
69,Drake Maye,QB13,5752,NEP
70,Chris Olave,WR31,5721,NOS
71,James Conner,RB23,5633,ARI
72,Tony Pollard,RB24,5602,TEN
73,T.J. Hockenson,TE6,5570,MIN
74,Jared Goff,QB14,5564,DET
75,Deebo Samuel,WR32,5534,SFO
76,Justin Herbert,QB15,5479,LAC
77,Cade Otton,TE7,5442,TBB
78,David Njoku,TE8,5438,CLE
79,Khalil Shakir,WR33,5424,BUF
80,Darnell Mooney,WR34,5414,ATL
81,Tank Dell,WR35,5407,HOU
82,Caleb Williams,QB16,5406,CHI
83,Keon Coleman,WR36,5380,BUF
84,J.K. Dobbins,RB25,5380,LAC
85,Rhamondre Stevenson,RB26,5347,NEP
86,Rashee Rice,WR37,5312,KCC
87,Davante Adams,WR38,5196,NYJ
88,Jonathon Brooks,RB27,5178,CAR
89,Courtland Sutton,WR39,5164,DEN
90,Kyle Pitts,TE9,5143,ATL
91,Anthony Richardson,QB17,5125,IND
92,Xavier Worthy,WR40,5114,KCC
93,Xavier Legette,WR41,4995,CAR
94,Travis Etienne,RB28,4994,JAC
95,Chris Godwin,WR42,4990,TBB
96,Najee Harris,RB29,4945,PIT
97,Tank Bigsby,RB30,4927,JAC
98,Jakobi Meyers,WR43,4907,LVR
99,Brandon Aiyuk,WR44,4902,SFO
100,Dalton Kincaid,TE10,4861,BUF
101,Amari Cooper,WR45,4837,BUF
102,Nick Chubb,RB31,4807,CLE
103,Rachaad White,RB32,4779,TBB
104,Jerry Jeudy,WR46,4767,CLE
105,Diontae Johnson,WR47,4747,BAL
106,Tua Tagovailoa,QB18,4708,MIA
107,Kirk Cousins,QB19,4706,ATL
108,Tyler Allgeier,RB33,4705,ATL
109,Romeo Doubs,WR48,4672,GBP
110,Jake Ferguson,TE11,4670,DAL
111,Michael Pittman,WR49,4639,IND
112,Mark Andrews,TE12,4633,BAL
113,Braelon Allen,RB34,4630,NYJ
114,Ricky Pearsall,WR50,4628,SFO
115,Wan'Dale Robinson,WR51,4622,NYG
116,Jordan Mason,RB35,4586,SFO
117,Quentin Johnston,WR52,4581,LAC
118,Zach Charbonnet,RB36,4580,SEA
119,Dallas Goedert,TE13,4580,PHI
120,Alexander Mattison,RB37,4573,LVR
121,Dak Prescott,QB20,4531,DAL
122,Matthew Stafford,QB21,4464,LAR
123,Trey Benson,RB38,4435,ARI
124,Sam Darnold,QB22,4404,MIN
125,Evan Engram,TE14,4356,JAC
126,Pat Freiermuth,TE15,4349,PIT
127,Pittsburgh Steelers,DST1,4319,PIT
128,Christian Watson,WR53,4304,GBP
129,DeAndre Hopkins,WR54,4297,KCC
130,Javonte Williams,RB39,4296,DEN
131,Isaiah Likely,TE16,4291,BAL
132,Kareem Hunt,RB40,4205,KCC
133,Trevor Lawrence,QB23,4184,JAC
134,Jalen McMillan,WR55,4158,TBB
135,Jonnu Smith,TE17,4146,MIA
136,Jaylen Warren,RB41,4145,PIT
137,Cole Kmet,TE18,4108,CHI
138,Tyjae Spears,RB42,4108,TEN
139,Justin Fields,QB24,4092,PIT
140,Tyler Lockett,WR56,4019,SEA
141,Blake Corum,RB43,4010,LAR
142,Stefon Diggs,WR57,4000,HOU
143,Austin Ekeler,RB44,3973,WAS
144,Rashid Shaheed,WR58,3952,NOS
145,MarShawn Lloyd,RB45,3946,GBP
146,Zack Moss,RB46,3935,CIN
147,Rashod Bateman,WR59,3916,BAL
148,Kendre Miller,RB47,3908,NOS
149,Jaylen Wright,RB48,3877,MIA
150,Dalton Schultz,TE19,3844,HOU
151,Ray Davis,RB49,3843,BUF
152,Luke McCaffrey,WR60,3816,WAS
153,Adonai Mitchell,WR61,3799,IND
154,Cedric Tillman,WR62,3775,CLE
155,Troy Franklin,WR63,3732,DEN
156,Keenan Allen,WR64,3701,CHI
157,Alec Pierce,WR65,3684,IND
158,Christian Kirk,WR66,3672,JAC
159,San Francisco 49ers,DST2,3670,SFO
160,Kansas City Chiefs,DST3,3615,KCC
161,Elijah Moore,WR67,3591,CLE
162,Aaron Rodgers,QB25,3589,NYJ
163,Younghoe Koo,PK1,3588,ATL
164,Ja'Lynn Polk,WR68,3584,NEP
165,Roschon Johnson,RB50,3577,CHI
166,Hunter Henry,TE20,3575,NEP
167,Mike Gesicki,TE21,3552,CIN
168,Buffalo Bills,DST4,3550,BUF
169,Tutu Atwell,WR69,3540,LAR
170,Joshua Palmer,WR70,3538,LAC
171,Khalil Herbert,RB51,3527,CIN
172,Allen Lazard,WR71,3524,NYJ
173,Audric Estime,RB52,3502,DEN
174,Devin Singletary,RB53,3451,NYG
175,Harrison Butker,PK2,3413,KCC
176,Philadelphia Eagles,DST5,3404,PHI
177,Darius Slayton,WR72,3401,NYG
178,Mike Williams,WR73,3381,PIT
179,Zach Ertz,TE22,3381,WAS
180,New York Jets,DST6,3377,NYJ
181,Jerome Ford,RB54,3345,CLE
182,Taysom Hill,QB26,3315,NOS
183,Russell Wilson,QB27,3311,PIT
184,Jalen Tolbert,WR74,3311,DAL
185,Gus Edwards,RB55,3307,LAC
186,Jake Elliott,PK3,3292,PHI
187,Gabriel Davis,WR75,3283,JAC
188,Michael Penix Jr.,QB28,3266,ATL
189,Ja'Tavion Sanders,TE23,3259,CAR
190,Roman Wilson,WR76,3249,PIT
191,Curtis Samuel,WR77,3237,BUF
192,Luke Musgrave,TE24,3224,GBP
193,Minnesota Vikings,DST7,3221,MIN
194,Noah Fant,TE25,3218,SEA
195,Marquise Brown,WR78,3180,KCC
196,Derek Carr,QB29,3160,NOS
197,Ty Chandler,RB56,3140,MIN
198,Detroit Lions,DST8,3116,DET
199,Jalin Hyatt,WR79,3094,NYG
200,Jermaine Burton,WR80,3081,CIN
201,Justin Tucker,PK4,2972,BAL
202,Dawson Knox,TE26,2960,BUF
203,Raheem Mostert,RB57,2923,MIA
204,Antonio Gibson,RB58,2903,NEP
205,Evan McPherson,PK5,2897,CIN
206,Tyler Bass,PK6,2896,BUF
207,Trey Sermon,RB59,2887,IND
208,Adam Thielen,WR81,2857,CAR
209,Sean Tucker,RB60,2827,TBB
210,John Metchie,WR82,2784,HOU
211,Calvin Austin III,WR83,2783,PIT
212,Noah Gray,TE27,2746,KCC
213,Marvin Mims,WR84,2740,DEN
214,Baltimore Ravens,DST9,2736,BAL
215,Zay Jones,WR85,2696,ARI
216,Treylon Burks,WR86,2685,TEN
217,Brandin Cooks,WR87,2642,DAL
218,Dameon Pierce,RB61,2629,HOU
219,Bryce Young,QB30,2620,CAR
220,Dyami Brown,WR88,2605,WAS
221,Kendrick Bourne,WR89,2596,NEP
222,Will Levis,QB32,2579,TEN
223,Daniel Jones,QB31,2579,MIN
224,Josh Reynolds,WR90,2557,JAC
225,Parker Washington,WR91,2555,JAC
226,Miles Sanders,RB62,2555,CAR
227,Kayshon Boutte,WR92,2515,NEP
228,JuJu Smith-Schuster,WR93,2460,KCC
229,Tyler Boyd,WR94,2456,TEN
230,Zamir White,RB63,2441,LVR
231,Malachi Corley,WR95,2422,NYJ
232,Michael Mayer,TE28,2421,LVR
233,Greg Dulcich,TE29,2382,NYG
234,Jahan Dotson,WR96,2341,PHI
235,Rondale Moore,WR97,2322,ATL
236,J.J. McCarthy,QB33,2309,MIN
237,Kenneth Gainwell,RB64,2284,PHI
238,Chigoziem Okonkwo,TE30,2270,TEN
239,D.J. Chark,WR98,2259,LAC
240,Cleveland Browns,DST10,2229,CLE
241,Chicago Bears,DST11,2227,CHI
242,Devontez Walker,WR99,2186,BAL
243,Jamaal Williams,RB66,2150,NOS
244,Will Shipley,RB67,2118,PHI
245,Tyler Higbee,TE32,2085,LAR
246,D'Onta Foreman,RB68,2044,CLE
247,Los Angeles Chargers,DST12,2019,LAC
248,Mecole Hardman,WR100,2013,KCC
249,New Orleans Saints,DST13,1990,NOS
250,Dallas Cowboys,DST14,1954,DAL
251,Daniel Carlson,PK7,1953,LVR
252,Eric Gray,RB69,1937,NYG
253,Darnell Washington,TE33,1899,PIT
254,Jason Myers,PK8,1889,SEA
255,Deuce Vaughn,RB70,1881,DAL
256,Jason Sanders,PK9,1813,MIA
257,Xavier Hutchinson,WR102,1807,HOU
258,Brevin Jordan,TE34,1782,HOU
259,Ezekiel Elliott,RB71,1751,DAL
260,Johnny Wilson,WR104,1748,PHI
261,Seattle Seahawks,DST15,1739,SEA
262,Clyde Edwards-Helaire,RB72,1738,KCC
263,Van Jefferson,WR105,1728,PIT
264,Jeffery Wilson,RB73,1690,MIA
265,Green Bay Packers,DST16,1677,GBP
266,Cameron Dicker,PK10,1664,LAC
267,Skyy Moore,WR106,1646,KCC
268,Houston Texans,DST17,1637,HOU
269,Brenden Rice,WR107,1613,LAC
270,Austin Hooper,TE35,1567,NEP
271,Sam Howell,QB34,1555,SEA
272,Pierre Strong Jr.,RB75,1543,CLE
273,Robert Woods,WR108,1527,HOU
274,Israel Abanikanda,RB76,1525,SFO
275,Marquez Valdes-Scantling,WR110,1462,NOS
276,Tyquan Thornton,WR111,1461,FA
277,Elijah Mitchell,RB77,1452,SFO
278,Greg Zuerlein,PK11,1448,NYJ
279,Jelani Woods,TE36,1436,IND
280,Terrace Marshall,WR113,1410,LVR
281,Deshaun Watson,QB35,1358,CLE
282,KJ Hamler,WR114,1340,BUF
283,David Bell,WR115,1295,CLE
284,Gerald Everett,TE38,1292,CHI
285,Jase McClellan,RB78,1248,ATL
286,Isaiah Spiller,RB79,1246,FA
287,Matt Gay,PK12,1238,IND
288,Matt Prater,PK13,1211,ARI
289,Zach Wilson,QB36,1175,DEN
290,Kenny Pickett,QB37,1172,PHI
291,Julio Jones,WR119,1170,FA
292,Wil Lutz,PK14,1154,DEN
293,Brandon McManus,PK15,1151,GBP
294,Chase Edmonds,RB87,1150,TBB
295,Carson Wentz,QB39,1150,KCC
296,Adam Trautman,TE43,1138,DEN
297,Malik Willis,QB42,1134,GBP
298,Parris Campbell,WR144,1131,FA
299,Hendon Hooker,QB43,1129,DET
300,Sterling Shepard,WR145,1128,TBB
301,Marquez Callaway,WR147,1127,TBB
302,Mac Jones,QB44,1126,JAC
303,Kenyan Drake,RB97,1122,FA
304,Justyn Ross,WR148,1120,KCC
305,Odell Beckham,WR149,1119,FA
306,Jameis Winston,QB47,1116,CLE
307,Trey Lance,QB48,1112,DAL
308,Rashaad Penny,RB103,1109,FA
309,Desmond Ridder,QB49,1108,LVR
310,AJ Dillon,RB105,1106,GBP
311,Dalvin Cook,RB106,1103,DAL
312,Michael Carter,RB109,1094,FA
313,Cordarrelle Patterson,RB108,1094,PIT
314,Kadarius Toney,WR153,1088,FA
315,Hassan Haskins,RB114,1080,LAC
316,Chris Boswell,PK17,1065,PIT
317,Tampa Bay Buccaneers,DST18,1054,TBB
318,Graham Gano,PK18,1048,NYG
319,Damien Harris,RB117,1044,FA
320,James Robinson,RB118,1040,FA
321,Zach Evans,RB120,1021,FA
322,Jaheim Bell,TE52,1021,NEP
323,Cameron Latu,TE53,1020,FA
324,Miami Dolphins,DST19,1004,MIA
325,Rakim Jarrett,WR157,992,TBB
326,Greg Joseph,PK19,984,WAS
327,New England Patriots,DST20,982,NEP
328,Donovan Peoples-Jones,WR161,977,FA
329,Allen Robinson,WR162,976,DET
330,Leonard Fournette,RB126,970,FA
331,Michael Thomas,WR166,924,FA
332,Hunter Renfrow,WR167,919,FA
333,Darren Waller,TE58,909,FA
334,Brandon Aubrey,PK20,906,DAL
335,Joey Slye,PK21,905,NEP
336,Dustin Hopkins,PK23,903,CLE
337,Cairo Santos,PK22,903,CHI
338,Ka'imi Fairbairn,PK24,861,HOU
339,Denver Broncos,DST21,759,DEN
340,Los Angeles Rams,DST22,719,LAR
341,Washington Commanders,DST23,690,WAS
342,Kyle Trask,QB55,678,TBB
343,Jaren Hall,QB56,657,SEA
344,Indianapolis Colts,DST24,612,IND
345,Jacksonville Jaguars,DST25,540,JAC
346,Jake Moody,PK26,517,SFO
347,Nick Folk,PK27,488,TEN
348,Cincinnati Bengals,DST26,483,CIN
349,Teddy Bridgewater,QB59,460,FA
350,Chase McLaughlin,PK28,446,TBB
351,Drew Lock,QB60,435,NYG
352,Blake Grupe,PK30,418,NOS
353,New York Giants,DST27,385,NYG
354,Riley Patterson,PK31,345,CLE
355,Austin Seibert,PK32,312,WAS
356,Jake Bates,PK33,290,DET
357,Will Reichard,PK38,224,MIN
358,Atlanta Falcons,DST28,199,ATL
359,Eddy Pineiro,PK41,194,CAR
360,Chad Ryland,PK42,181,ARI
361,Las Vegas Raiders,DST29,170,LVR
362,Tennessee Titans,DST30,154,TEN
363,Anders Carlson,PK53,89,NYJ
364,Cam Little,PK56,79,JAC
365,Zane Gonzalez,PK60,45,WAS
366,Arizona Cardinals,DST31,40,ARI
367,Spencer Shrader,PK65,31,KCC
368,Cade York,PK86,0,CIN
369,Jude McAtamney,PK98,0,NYG
370,Mike Badgley,PK71,0,DET
371,Carolina Panthers,DST32,0,CAR
372,John Parker Romo,PK93,0,NEP
373,Joshua Karty,PK97,0,LAR
374,Brayden Narveson,PK99,0,TEN
375,2025 Early 1st,PICK,5756.0,FA
376,2026 Early 1st,PICK,5029.0,FA
377,2025 Mid 1st,PICK,4850.0,FA
378,2027 Early 1st,PICK,4670.0,FA
379,2025 Late 1st,PICK,4482.0,FA
380,2026 Mid 1st,PICK,4470.0,FA
381,2027 Mid 1st,PICK,4202.0,FA
382,Tyrone Tracy,RB20,4102.0,NYG
383,2026 Late 1st,PICK,4054.0,FA
384,2027 Late 1st,PICK,3682.0,FA
385,2025 Early 2nd,PICK,3561.0,FA
386,Tucker Kraft,TE9,3354.0,GBP
387,2026 Early 2nd,PICK,3078.0,FA
388,2025 Mid 2nd,PICK,3075.0,FA
389,Jauan Jennings,WR46,2998.0,SFO
390,2026 Mid 2nd,PICK,2821.0,FA
391,2025 Late 2nd,PICK,2819.0,FA
392,Isaac Guerendo,RB37,2802.0,SFO
393,Rico Dowdle,RB39,2799.0,DAL
394,Calvin Ridley,WR53,2792.0,TEN
395,2027 Early 2nd,PICK,2740.0,FA
396,2026 Late 2nd,PICK,2629.0,FA
397,2027 Mid 2nd,PICK,2610.0,FA
398,Dontayvion Wicks,WR57,2554.0,GBP
399,Demario Douglas,WR60,2526.0,NEP
400,2027 Late 2nd,PICK,2382.0,FA
401,Michael Wilson,WR66,2309.0,ARI
402,Ben Sinnott,TE21,2279.0,WAS
403,Jalen Coker,WR70,2210.0,CAR
404,2025 Early 3rd,PICK,2201.0,FA
405,Kimani Vidal,RB52,2072.0,LAC
406,2025 Mid 3rd,PICK,2058.0,FA
407,Theo Johnson,TE23,2050.0,NYG
408,Andrei Iosivas,WR74,2028.0,CIN
409,Keaton Mitchell,RB53,2001.0,BAL
410,Geno Smith,QB27,1996.0,SEA
411,2026 Early 3rd,PICK,1996.0,FA
412,Jaleel McLaughlin,RB55,1958.0,DEN
413,Tre Tucker,WR80,1866.0,LVR
414,2025 Late 3rd,PICK,1855.0,FA
415,2026 Mid 3rd,PICK,1834.0,FA
416,Devaughn Vele,WR82,1815.0,DEN
417,Erick All,TE26,1815.0,CIN
418,2027 Early 3rd,PICK,1782.0,FA
419,Jordan Whittington,WR83,1754.0,LAR
420,2026 Late 3rd,PICK,1705.0,FA
421,2027 Mid 3rd,PICK,1688.0,FA
422,Justice Hill,RB57,1664.0,BAL
423,Trey Palmer,WR87,1661.0,TBB
424,Nick Westbrook-Ikhine,WR88,1646.0,TEN
425,Javon Baker,WR91,1595.0,NEP
426,Malik Washington,WR92,1572.0,MIA
427,Will Dissly,TE30,1543.0,LAC
428,Emanuel Wilson,RB60,1534.0,GBP
429,2027 Late 3rd,PICK,1502.0,FA
430,Jalen Nailor,WR95,1492.0,MIN
431,Brenton Strange,TE33,1478.0,JAC
432,Cam Akers,RB65,1455.0,MIN
433,Ray-Ray McCloud,WR97,1430.0,ATL
434,Cade Stover,TE34,1428.0,HOU
435,Luke Schoonmaker,TE35,1406.0,DAL
436,Jonathan Mingo,WR99,1404.0,DAL
437,2025 Early 4th,PICK,1400.0,FA
438,Bub Means,WR101,1339.0,NOS
439,Jacob Cowing,WR102,1311.0,SFO
440,2025 Mid 4th,PICK,1309.0,FA
441,Noah Brown,WR103,1298.0,WAS
442,Juwan Johnson,TE38,1290.0,NOS
443,2026 Early 4th,PICK,1286.0,FA
444,Colby Parkinson,TE40,1258.0,LAR
445,Demarcus Robinson,WR106,1244.0,LAR
446,AJ Barner,TE41,1235.0,SEA
447,Greg Dortch,WR108,1225.0,ARI
448,2025 Late 4th,PICK,1222.0,FA
449,2026 Mid 4th,PICK,1194.0,FA
450,Chris Rodriguez,RB72,1181.0,WAS
451,2027 Early 4th,PICK,1166.0,FA
452,Isaiah Davis,RB74,1158.0,NYJ
453,Tyler Goodson,RB76,1110.0,IND
454,Emari Demercado,RB77,1106.0,ARI
455,Carson Steele,RB79,1093.0,KCC
456,Spencer Rattler,QB34,1076.0,NOS
457,Dylan Laube,RB80,1073.0,LVR
458,KaVontae Turpin,WR116,1072.0,DAL
459,2027 Mid 4th,PICK,1072.0,FA
460,Tyler Conklin,TE42,1048.0,NYJ
461,2026 Late 4th,PICK,1032.0,FA
462,Bo Melton,WR123,998.0,GBP
463,Davis Allen,TE43,994.0,LAR
464,Xavier Gipson,WR124,984.0,NYJ
465,Daniel Bellinger,TE44,973.0,NYG
466,Rasheen Ali,RB82,958.0,BAL
467,Tommy Tremble,TE45,954.0,CAR
468,Ty Johnson,RB83,950.0,BUF
469,Sincere McCormick,RB84,923.0,LVR
470,2027 Late 4th,PICK,920.0,FA
471,Mason Tipton,WR125,912.0,NOS
472,Tyler Johnson,WR126,908.0,LAR
473,Lil'Jordan Humphrey,WR127,904.0,DEN
474,David Moore,WR128,896.0,CAR
475,Tim Patrick,WR129,895.0,DET
476,Sione Vaki,RB85,890.0,DET
477,Frank Gore Jr.,RB86,878.0,BUF
478,Chris Brooks,RB87,876.0,GBP
479,Jared Wiley,TE48,872.0,KCC
480,Tylan Wallace,WR130,862.0,BAL
481,Tyler Badie,RB88,861.0,DEN
482,Foster Moreau,TE49,834.0,NOS
483,Tahj Washington,WR131,822.0,MIA
484,Elijah Higgins,TE50,822.0,ARI
485,Jake Bobo,WR132,821.0,SEA
486,Brock Wright,TE51,788.0,DET
487,Jamari Thrash,WR139,758.0,CLE
488,K.J. Osborn,WR140,748.0,WAS
489,Olamide Zaccheaus,WR141,738.0,WAS
490,Julius Chestnut,RB94,732.0,TEN
491,Ameer Abdullah,RB96,709.0,LVR
492,Tyler Scott,WR143,707.0,CHI
493,Aidan O'Connell,QB39,705.0,LVR
494,Gardner Minshew,QB40,701.0,LVR
495,Ainias Smith,WR145,693.0,PHI
496,Justin Watson,WR146,692.0,KCC
497,Mack Hollins,WR147,678.0,BUF
498,Jeremy Ruckert,TE54,676.0,NYJ
499,Samaje Perine,RB99,660.0,KCC
500,Kenny McIntosh,RB100,656.0,SEA
501,Josh Oliver,TE55,654.0,MIN
502,Derius Davis,WR149,653.0,LAC
503,D'Ernest Johnson,RB101,642.0,JAC
504,Lucas Krull,TE58,634.0,DEN
505,DJ Turner,WR150,626.0,LVR
506,Cedrick Wilson,WR151,618.0,NOS
507,Kylen Granson,TE59,606.0,IND
508,Isaiah Hodgins,WR153,600.0,NYG
509,Malik Heath,WR154,596.0,GBP
510,Kendall Milton,RB103,594.0,CIN
511,Kalif Raymond,WR155,587.0,DET
512,Dorian Thompson-Robinson,QB44,562.0,CLE
513,Jordan Travis,QB45,555.0,NYJ
514,Ronnie Rivers,RB104,554.0,LAR
515,Ronnie Bell,WR159,550.0,SFO
516,Tommy DeVito,QB46,545.0,NYG
517,Ryan Flournoy,WR160,543.0,DAL
518,Joe Milton,QB47,539.0,NEP
519,Josh Whyle,TE61,536.0,TEN
520,Hayden Hurst,TE62,533.0,LAC
521,Peyton Hendershot,TE63,526.0,KCC
522,Chris Evans,RB105,526.0,CIN
523,Nelson Agholor,WR162,514.0,BAL
524,Charlie Kolar,TE64,493.0,BAL
525,Jalen Reagor,WR163,489.0,LAC
526,Drew Sample,TE65,488.0,CIN
527,Devin Duvernay,WR164,488.0,JAC
528,Anthony Schwartz,WR165,474.0,MIA
529,Trayveon Williams,RB107,467.0,CIN
530,Tip Reiman,TE66,457.0,ARI
531,Laviska Shenault,WR166,454.0,LAC
532,Ashton Dulin,WR167,450.0,IND
533,Scotty Miller,WR168,449.0,PIT
534,Charlie Jones,WR169,444.0,CIN
535,A.T. Perry,WR170,439.0,FA
536,Andy Dalton,QB50,432.0,CAR
537,Will Mallory,TE67,430.0,IND
538,Travis Homer,RB108,429.0,CHI
539,DeeJay Dallas,RB110,422.0,ARI
540,Erik Ezukanma,WR171,420.0,MIA
541,Tyler Huntley,QB51,419.0,MIA
542,Justin Shorter,WR172,419.0,LVR
543,Grant Calcaterra,TE68,411.0,PHI
544,Harrison Bryant,TE69,404.0,LVR
545,Craig Reynolds,RB111,386.0,DET
546,Deven Thompkins,WR173,382.0,CAR
547,Andrew Ogletree,TE71,373.0,IND
548,Ihmir Smith-Marsette,WR174,350.0,NYG
549,JaMycal Hasty,RB115,347.0,NEP
550,Brandon Powell,WR175,340.0,MIN
551,Jake Browning,QB53,339.0,CIN
552,Jacoby Brissett,QB54,337.0,NEP
553,Mo Alie-Cox,TE72,331.0,IND
554,Joshua Kelley,RB117,330.0,TEN
555,Bryce Ford-Wheaton,WR176,330.0,NYG
556,Deonte Harty,WR177,329.0,BAL
557,Jaelon Darden,WR178,326.0,SEA
558,Tanner Hudson,TE73,319.0,CIN
559,Cooper Rush,QB56,310.0,DAL
560,Joe Flacco,QB57,306.0,IND
561,Mason Rudolph,QB58,303.0,TEN
562,Ben Skowronek,WR180,292.0,PIT
563,Trent Sherfield,WR182,266.0,MIN
564,Hunter Long,TE74,241.0,LAR
565,Ian Thomas,TE75,239.0,CAR
566,Tyson Bagent,QB60,238.0,CHI
567,Raheem Blackshear,RB118,234.0,CAR
568,John Bates,TE76,233.0,WAS
569,Trenton Irwin,WR184,230.0,FA
570,Stone Smartt,TE77,202.0,LAC
571,Evan Hull,RB122,190.0,FA
572,Nyheim Hines,RB121,190.0,CLE
573,Braxton Berrios,WR188,166.0,MIA
574,Joshua Dobbs,QB61,162.0,SFO
575,Davis Mills,QB62,160.0,HOU
576,Durham Smythe,TE78,158.0,MIA
577,Stetson Bennett,QB63,154.0,LAR
578,Albert Okwuegbunam,TE79,146.0,FA
579,Jarrett Stidham,QB64,142.0,DEN
580,Tyrod Taylor,QB65,133.0,NYJ
581,Skylar Thompson,QB66,133.0,FA
582,Taylor Heinicke,QB68,132.0,LAC
583,Mitchell Trubisky,QB69,131.0,BUF
584,Sam Ehlinger,QB73,130.0,IND
585,Salvon Ahmed,RB138,129.0,FA
586,Bailey Zappe,QB75,128.0,FA
587,Michael Pratt,QB76,128.0,TBB
588,Clayton Tune,QB77,126.0,ARI
589,Nick Mullens,QB79,116.0,MIN
590,Marcus Mariota,QB80,104.0,WAS
591,Jake Haener,QB84,82.0,NOS
