,Player Name,Pos,Value,NFL_Team
69,James Conner,RB24,5723,ARI
70,T.J. Hockenson,TE5,5634,MIN
71,Darnell Mooney,WR31,5610,ATL
72,Sam LaPorta,TE6,5582,DET
73,Jaylen Waddle,WR32,5572,MIA
74,Rhamondre Stevenson,RB25,5566,NEP
75,Jared Goff,QB13,5558,DET
76,Davante Adams,WR33,5468,NYJ
77,Keon Coleman,WR34,5461,BUF
78,Tony Pollard,RB26,5461,TEN
79,Tank Dell,WR35,5438,HOU
80,Rashee Rice,WR36,5432,KCC
81,Chris Olave,WR37,5404,NOS
82,David Njoku,TE7,5401,CLE
83,Kyle Pitts,TE8,5400,ATL
84,Caleb Williams,QB14,5327,CHI
85,Drake Maye,QB15,5299,NEP
86,Jonathon Brooks,RB27,5281,CAR
87,Justin Herbert,QB16,5274,LAC
88,Cade Otton,TE9,5228,TBB
89,Najee Harris,RB28,5159,PIT
90,Amari Cooper,WR38,5136,BUF
91,Khalil Shakir,WR39,5130,BUF
92,Courtland Sutton,WR40,5118,DEN
93,Dalton Kincaid,TE10,5070,BUF
94,Rachaad White,RB29,4961,TBB
95,Xavier Legette,WR41,4952,CAR
96,Xavier Worthy,WR42,4948,KCC
97,Nick Chubb,RB30,4877,CLE
98,Travis Etienne,RB31,4871,JAC
99,Tua Tagovailoa,QB17,4858,MIA
100,Brandon Aiyuk,WR43,4855,SFO
101,Kirk Cousins,QB18,4848,ATL
102,Tank Bigsby,RB32,4786,JAC
103,Ricky Pearsall,WR44,4781,SFO
104,Diontae Johnson,WR45,4754,BAL
105,Romeo Doubs,WR46,4743,GBP
106,Anthony Richardson,QB19,4741,IND
107,Michael Pittman,WR47,4714,IND
108,Wan'Dale Robinson,WR48,4685,NYG
109,Jakobi Meyers,WR49,4664,LVR
110,Tyler Allgeier,RB33,4659,ATL
111,Dallas Goedert,TE11,4643,PHI
112,Alexander Mattison,RB34,4642,LVR
113,Quentin Johnston,WR50,4631,LAC
114,Mark Andrews,TE12,4626,BAL
115,Jordan Mason,RB35,4619,SFO
116,Jake Ferguson,TE13,4593,DAL
117,Cole Kmet,TE14,4554,CHI
118,Braelon Allen,RB36,4551,NYJ
119,Chris Godwin,WR51,4511,TBB
120,Evan Engram,TE15,4473,JAC
121,Matthew Stafford,QB20,4464,LAR
122,DeAndre Hopkins,WR52,4464,KCC
123,Dak Prescott,QB21,4449,DAL
124,Pat Freiermuth,TE16,4443,PIT
125,Pittsburgh Steelers,DST1,4414,PIT
126,Jerry Jeudy,WR53,4382,CLE
127,Sam Darnold,QB22,4344,MIN
128,Zach Charbonnet,RB37,4340,SEA
129,Christian Watson,WR54,4317,GBP
130,Trey Benson,RB38,4302,ARI
131,Javonte Williams,RB39,4294,DEN
132,Kareem Hunt,RB40,4278,KCC
133,Austin Ekeler,RB41,4188,WAS
134,Tyjae Spears,RB42,4174,TEN
135,Tyler Lockett,WR55,4168,SEA
136,Rashid Shaheed,WR56,4148,NOS
137,Trevor Lawrence,QB23,4109,JAC
138,Stefon Diggs,WR57,4081,HOU
139,Jaylen Warren,RB43,4065,PIT
140,Alec Pierce,WR58,4064,IND
141,Isaiah Likely,TE17,4051,BAL
142,Justin Fields,QB24,4018,PIT
143,Jonnu Smith,TE18,4013,MIA
144,Jalen McMillan,WR59,4010,TBB
145,Adonai Mitchell,WR60,3946,IND
146,Rashod Bateman,WR61,3910,BAL
147,Christian Kirk,WR62,3885,JAC
148,MarShawn Lloyd,RB44,3880,GBP
149,Jaylen Wright,RB45,3873,MIA
150,Dalton Schultz,TE19,3854,HOU
151,Luke McCaffrey,WR63,3800,WAS
152,Ray Davis,RB46,3771,BUF
153,Ray Davis,RB46,3771,BUF
154,Keenan Allen,WR64,3759,CHI
155,Younghoe Koo,PK1,3759,ATL
156,Zack Moss,RB47,3743,CIN
157,Troy Franklin,WR65,3737,DEN
158,Blake Corum,RB48,3693,LAR
159,Kendre Miller,RB49,3674,NOS
160,Devin Singletary,RB50,3665,NYG
161,Hunter Henry,TE20,3649,NEP
162,San Francisco 49ers,DST2,3641,SFO
163,Roschon Johnson,RB51,3636,CHI
164,Elijah Moore,WR66,3609,CLE
165,Ja'Lynn Polk,WR67,3589,NEP
166,Audric Estime,RB52,3576,DEN
167,Allen Lazard,WR68,3531,NYJ
168,Zach Ertz,TE21,3531,WAS
169,Joshua Palmer,WR69,3521,LAC
170,Tutu Atwell,WR70,3518,LAR
171,Harrison Butker,PK2,3515,KCC
172,Aaron Rodgers,QB25,3513,NYJ
173,Kansas City Chiefs,DST3,3503,KCC
174,Cedric Tillman,WR71,3488,CLE
175,Gabriel Davis,WR72,3487,JAC
176,Mike Gesicki,TE22,3481,CIN
177,Khalil Herbert,RB53,3477,CIN
178,Jalen Tolbert,WR73,3463,DAL
179,Mike Williams,WR74,3458,PIT
180,Jake Elliott,PK3,3451,PHI
181,Darius Slayton,WR75,3409,NYG
182,Buffalo Bills,DST4,3399,BUF
183,Noah Fant,TE23,3389,SEA
184,New York Jets,DST5,3351,NYJ
185,Taysom Hill,QB26,3318,NOS
186,Curtis Samuel,WR76,3311,BUF
187,Russell Wilson,QB27,3310,PIT
188,Jerome Ford,RB54,3245,CLE
189,Gus Edwards,RB55,3233,LAC
190,Minnesota Vikings,DST6,3221,MIN
191,Raheem Mostert,RB56,3216,MIA
192,Michael Penix Jr.,QB28,3186,ATL
193,Roman Wilson,WR77,3175,PIT
194,Jermaine Burton,WR78,3173,CIN
195,Ty Chandler,RB57,3147,MIN
196,Justin Tucker,PK4,3145,BAL
197,Ja'Tavion Sanders,TE24,3144,CAR
198,Dawson Knox,TE25,3139,BUF
199,Derek Carr,QB29,3115,NOS
200,Luke Musgrave,TE26,3069,GBP
201,Philadelphia Eagles,DST7,3062,PHI
202,Jalin Hyatt,WR79,3015,NYG
203,Tyler Bass,PK5,2968,BUF
204,John Metchie,WR80,2918,HOU
205,Josh Reynolds,WR81,2895,DEN
206,Trey Sermon,RB58,2890,IND
207,Detroit Lions,DST8,2856,DET
208,Adam Thielen,WR82,2845,CAR
209,Marquise Brown,WR83,2818,KCC
210,Antonio Gibson,RB59,2808,NEP
211,Daniel Jones,QB30,2794,MIN
212,Zay Jones,WR84,2777,ARI
213,Evan McPherson,PK6,2752,CIN
214,Treylon Burks,WR85,2747,TEN
215,Baltimore Ravens,DST9,2735,BAL
216,Calvin Austin III,WR86,2704,PIT
217,Sean Tucker,RB60,2682,TBB
218,Kendrick Bourne,WR87,2673,NEP
219,Zamir White,RB61,2671,LVR
220,Brandin Cooks,WR88,2650,DAL
221,Marvin Mims,WR89,2646,DEN
222,Malachi Corley,WR90,2645,NYJ
223,Dameon Pierce,RB62,2631,HOU
224,Noah Gray,TE27,2593,KCC
225,Rondale Moore,WR91,2548,ATL
226,Will Levis,QB31,2501,TEN
227,Miles Sanders,RB63,2469,CAR
228,Michael Mayer,TE28,2455,LVR
229,Dyami Brown,WR92,2438,WAS
230,JuJu Smith-Schuster,WR93,2403,KCC
231,Parker Washington,WR94,2401,JAC
232,Bryce Young,QB32,2390,CAR
233,Tyler Boyd,WR95,2373,TEN
234,Greg Dulcich,TE29,2370,NYG
235,Kenneth Gainwell,RB64,2359,PHI
236,Will Shipley,RB65,2337,PHI
237,Kayshon Boutte,WR96,2295,NEP
238,Cleveland Browns,DST10,2278,CLE
239,Chigoziem Okonkwo,TE30,2258,TEN
240,D.J. Chark,WR97,2256,LAC
241,Tyler Higbee,TE31,2237,LAR
242,Jahan Dotson,WR98,2192,PHI
243,Chicago Bears,DST11,2185,CHI
244,D'Onta Foreman,RB67,2184,CLE
245,J.J. McCarthy,QB33,2150,MIN
246,Jamaal Williams,RB68,2134,NOS
247,Devontez Walker,WR99,2091,BAL
248,New Orleans Saints,DST12,2021,NOS
249,Los Angeles Chargers,DST13,2018,LAC
250,Mecole Hardman,WR101,2012,KCC
251,Eric Gray,RB69,1937,NYG
252,Darnell Washington,TE33,1898,PIT
253,Deuce Vaughn,RB70,1891,DAL
254,Daniel Carlson,PK7,1890,LVR
255,Xavier Hutchinson,WR102,1889,HOU
256,Jason Myers,PK8,1889,SEA
257,Dallas Cowboys,DST14,1877,DAL
258,Van Jefferson,WR103,1851,PIT
259,Clyde Edwards-Helaire,RB71,1837,KCC
260,Ezekiel Elliott,RB72,1821,DAL
261,Jason Sanders,PK9,1812,MIA
262,Brevin Jordan,TE34,1804,HOU
263,Johnny Wilson,WR104,1747,PHI
264,Seattle Seahawks,DST15,1739,SEA
265,Houston Texans,DST16,1714,HOU
266,Green Bay Packers,DST17,1712,GBP
267,Brenden Rice,WR106,1682,LAC
268,Cameron Dicker,PK10,1663,LAC
269,Jeffery Wilson,RB74,1635,MIA
270,Pierre Strong Jr.,RB75,1621,CLE
271,Skyy Moore,WR107,1573,KCC
272,Tyquan Thornton,WR108,1536,FA
273,KJ Hamler,WR109,1491,BUF
274,Austin Hooper,TE35,1480,NEP
275,Sam Howell,QB34,1475,SEA
276,Marquez Valdes-Scantling,WR111,1452,NOS
277,Israel Abanikanda,RB76,1448,NYJ
278,Greg Zuerlein,PK11,1447,NYJ
279,Jelani Woods,TE36,1437,IND
280,Elijah Mitchell,RB77,1425,SFO
281,Deshaun Watson,QB35,1384,CLE
282,Robert Woods,WR113,1377,HOU
283,David Bell,WR114,1371,CLE
284,Gerald Everett,TE38,1365,CHI
285,Matt Gay,PK12,1311,IND
286,Zach Wilson,QB36,1248,DEN
287,Jase McClellan,RB78,1248,ATL
288,Matt Prater,PK13,1210,ARI
289,Isaiah Spiller,RB79,1209,FA
290,Brandon McManus,PK14,1173,GBP
291,Kenny Pickett,QB37,1172,PHI
292,Terrace Marshall,WR119,1169,LVR
293,Julio Jones,WR118,1169,FA
294,Parris Campbell,WR121,1166,PHI
295,Dalvin Cook,RB84,1162,DAL
296,Wil Lutz,PK15,1153,DEN
297,Laviska Shenault,WR132,1150,SEA
298,Carson Wentz,QB39,1150,KCC
299,Chase Edmonds,RB89,1149,TBB
300,Tyrion Davis-Price,RB93,1141,FA
301,Adam Trautman,TE43,1137,DEN
302,Hassan Haskins,RB95,1134,LAC
303,Malik Willis,QB42,1133,GBP
304,Hendon Hooker,QB43,1129,DET
305,Sterling Shepard,WR146,1127,TBB
306,Marquez Callaway,WR148,1127,TBB
307,Mac Jones,QB44,1126,JAC
308,Justyn Ross,WR149,1119,KCC
309,Jimmy Garoppolo,QB46,1118,LAR
310,Jameis Winston,QB47,1116,CLE
311,Trey Lance,QB48,1111,DAL
312,Desmond Ridder,QB49,1107,LVR
313,Kenyan Drake,RB106,1106,FA
314,Cordarrelle Patterson,RB109,1094,PIT
315,AJ Dillon,RB112,1086,GBP
316,AJ Dillon,RB112,1086,GBP
317,Chris Boswell,PK17,1064,PIT
318,Tampa Bay Buccaneers,DST18,1053,TBB
319,Graham Gano,PK18,1048,NYG
320,Kadarius Toney,WR154,1045,CLE
321,Damien Harris,RB116,1043,FA
322,James Robinson,RB117,1040,FA
323,Odell Beckham,WR155,1035,MIA
324,Cameron Latu,TE53,1019,FA
325,Hunter Renfrow,WR157,1014,FA
326,Michael Carter,RB120,1007,FA
327,Zach Evans,RB121,999,FA
328,New England Patriots,DST19,981,NEP
329,Miami Dolphins,DST20,979,MIA
330,Allen Robinson,WR161,976,DET
331,Rakim Jarrett,WR162,974,TBB
332,Leonard Fournette,RB126,970,FA
333,Donovan Peoples-Jones,WR165,951,FA
334,Michael Thomas,WR167,923,FA
335,Darren Waller,TE58,908,FA
336,Brandon Aubrey,PK20,905,DAL
337,Joey Slye,PK21,904,NEP
338,Dustin Hopkins,PK22,903,CLE
339,Cairo Santos,PK23,902,CHI
340,Ka'imi Fairbairn,PK24,860,HOU
341,Denver Broncos,DST21,758,DEN
342,Los Angeles Rams,DST22,718,LAR
343,Washington Commanders,DST23,689,WAS
344,Kyle Trask,QB55,677,TBB
345,Indianapolis Colts,DST24,677,IND
346,Jacksonville Jaguars,DST25,540,JAC
347,Jake Moody,PK26,516,SFO
348,Nick Folk,PK27,487,TEN
349,Cincinnati Bengals,DST26,482,CIN
350,Teddy Bridgewater,QB59,459,FA
351,Chase McLaughlin,PK28,446,TBB
352,Drew Lock,QB60,435,NYG
353,Blake Grupe,PK30,418,NOS
354,New York Giants,DST27,363,NYG
355,Riley Patterson,PK31,344,ATL
356,Austin Seibert,PK32,311,WAS
357,Jake Bates,PK33,289,DET
358,Atlanta Falcons,DST28,219,ATL
359,Chad Ryland,PK40,180,ARI
360,Eddy Pineiro,PK41,171,CAR
361,Las Vegas Raiders,DST29,170,LVR
362,Tennessee Titans,DST30,153,TEN
363,Will Reichard,PK46,139,MIN
364,Anders Carlson,PK53,89,NYJ
365,Cam Little,PK56,78,JAC
366,Zane Gonzalez,PK60,44,WAS
367,Arizona Cardinals,DST31,40,ARI
368,Spencer Shrader,PK66,30,KCC
369,Jude McAtamney,PK98,0,NYG
370,Mike Badgley,PK71,0,DET
371,Matthew Wright,PK76,0,KCC
372,Carolina Panthers,DST32,0,CAR
373,John Parker Romo,PK93,0,MIN
374,Joshua Karty,PK97,0,LAR
375,2025 Early 1st,PICK,5731.0,FA
376,2026 Early 1st,PICK,4999.0,FA
377,2025 Mid 1st,PICK,4848.0,FA
378,2027 Early 1st,PICK,4606.0,FA
379,2025 Late 1st,PICK,4494.0,FA
380,2026 Mid 1st,PICK,4440.0,FA
381,2027 Mid 1st,PICK,4170.0,FA
382,Tyrone Tracy,RB21,4126.0,NYG
383,2026 Late 1st,PICK,4034.0,FA
384,2027 Late 1st,PICK,3666.0,FA
385,2025 Early 2nd,PICK,3498.0,FA
386,Tucker Kraft,TE10,3126.0,GBP
387,2026 Early 2nd,PICK,3090.0,FA
388,2025 Mid 2nd,PICK,3090.0,FA
389,Calvin Ridley,WR50,2897.0,TEN
390,Jauan Jennings,WR52,2870.0,SFO
391,2026 Mid 2nd,PICK,2819.0,FA
392,2025 Late 2nd,PICK,2786.0,FA
393,2027 Early 2nd,PICK,2759.0,FA
394,2027 Mid 2nd,PICK,2667.0,FA
395,Demario Douglas,WR57,2638.0,NEP
396,2026 Late 2nd,PICK,2629.0,FA
397,Rico Dowdle,RB44,2617.0,DAL
398,Dontayvion Wicks,WR60,2514.0,GBP
399,2027 Late 2nd,PICK,2366.0,FA
400,Michael Wilson,WR66,2329.0,ARI
401,Ben Sinnott,TE21,2294.0,WAS
402,2025 Early 3rd,PICK,2209.0,FA
403,Jalen Coker,WR71,2201.0,CAR
404,Keaton Mitchell,RB50,2076.0,BAL
405,Andrei Iosivas,WR75,2066.0,CIN
406,2025 Mid 3rd,PICK,2051.0,FA
407,Kimani Vidal,RB51,2029.0,LAC
408,Geno Smith,QB26,2026.0,SEA
409,2026 Early 3rd,PICK,2024.0,FA
410,Isaac Guerendo,RB52,2024.0,SFO
411,Theo Johnson,TE22,2022.0,NYG
412,Jaleel McLaughlin,RB57,1845.0,DEN
413,2026 Mid 3rd,PICK,1819.0,FA
414,2025 Late 3rd,PICK,1812.0,FA
415,Erick All,TE26,1810.0,CIN
416,Devaughn Vele,WR82,1809.0,DEN
417,Tre Tucker,WR81,1809.0,LVR
418,2027 Early 3rd,PICK,1778.0,FA
419,Jordan Whittington,WR85,1760.0,LAR
420,Justice Hill,RB58,1742.0,BAL
421,2026 Late 3rd,PICK,1706.0,FA
422,2027 Mid 3rd,PICK,1670.0,FA
423,Trey Palmer,WR87,1649.0,TBB
424,Javon Baker,WR88,1617.0,NEP
425,Malik Washington,WR89,1598.0,MIA
426,Will Dissly,TE30,1574.0,LAC
427,2027 Late 3rd,PICK,1514.0,FA
428,Jalen Nailor,WR94,1511.0,MIN
429,Cam Akers,RB63,1494.0,MIN
430,Nick Westbrook-Ikhine,WR95,1484.0,TEN
431,Emanuel Wilson,RB64,1478.0,GBP
432,Brenton Strange,TE32,1450.0,JAC
433,Jonathan Mingo,WR99,1410.0,DAL
434,2025 Early 4th,PICK,1402.0,FA
435,Cade Stover,TE33,1393.0,HOU
436,Noah Brown,WR100,1372.0,WAS
437,Ray-Ray McCloud,WR101,1367.0,ATL
438,Bub Means,WR102,1362.0,NOS
439,Jacob Cowing,WR104,1301.0,SFO
440,2025 Mid 4th,PICK,1298.0,FA
441,Colby Parkinson,TE36,1298.0,LAR
442,2026 Early 4th,PICK,1272.0,FA
443,Luke Schoonmaker,TE39,1264.0,DAL
444,Demarcus Robinson,WR107,1264.0,LAR
445,Greg Dortch,WR108,1243.0,ARI
446,Juwan Johnson,TE40,1214.0,NOS
447,Emari Demercado,RB73,1198.0,ARI
448,2026 Mid 4th,PICK,1197.0,FA
449,2025 Late 4th,PICK,1195.0,FA
450,2027 Early 4th,PICK,1158.0,FA
451,AJ Barner,TE41,1149.0,SEA
452,Tyler Goodson,RB74,1148.0,IND
453,Carson Steele,RB75,1130.0,KCC
454,Spencer Rattler,QB34,1119.0,NOS
455,Tyler Conklin,TE42,1114.0,NYJ
456,Dylan Laube,RB76,1111.0,LVR
457,2027 Mid 4th,PICK,1078.0,FA
458,Rasheen Ali,RB79,1042.0,BAL
459,2026 Late 4th,PICK,1031.0,FA
460,Bo Melton,WR118,1023.0,GBP
461,Mason Tipton,WR119,1015.0,NOS
462,KaVontae Turpin,WR121,1013.0,DAL
463,Davis Allen,TE43,998.0,LAR
464,David Moore,WR122,995.0,CAR
465,Lil'Jordan Humphrey,WR124,982.0,DEN
466,Xavier Gipson,WR125,975.0,NYJ
467,Ty Johnson,RB80,951.0,BUF
468,Chris Brooks,RB81,951.0,GBP
469,Tyler Johnson,WR127,947.0,LAR
470,Tylan Wallace,WR129,934.0,BAL
471,2027 Late 4th,PICK,927.0,FA
472,Sione Vaki,RB82,922.0,DET
473,Frank Gore Jr.,RB83,893.0,BUF
474,Elijah Higgins,TE46,866.0,ARI
475,Chris Rodriguez,RB84,864.0,WAS
476,Tyler Badie,RB85,861.0,DEN
477,Ameer Abdullah,RB86,858.0,LVR
478,Jared Wiley,TE47,852.0,KCC
479,Tommy Tremble,TE48,842.0,CAR
480,Tahj Washington,WR131,839.0,MIA
481,Daniel Bellinger,TE49,838.0,NYG
482,Isaiah Davis,RB87,833.0,NYJ
483,Brock Wright,TE50,810.0,DET
484,Jamari Thrash,WR134,806.0,CLE
485,Foster Moreau,TE51,804.0,NOS
486,Jake Bobo,WR136,786.0,SEA
487,K.J. Osborn,WR137,776.0,NEP
488,Julius Chestnut,RB92,769.0,TEN
489,Olamide Zaccheaus,WR138,748.0,WAS
490,Tim Patrick,WR139,744.0,DET
491,Gardner Minshew,QB38,737.0,LVR
492,D'Ernest Johnson,RB97,715.0,JAC
493,Samaje Perine,RB98,714.0,KCC
494,Tyler Scott,WR143,714.0,CHI
495,Justin Watson,WR144,712.0,KCC
496,Ainias Smith,WR146,706.0,PHI
497,Jeremy Ruckert,TE54,677.0,NYJ
498,Aidan O'Connell,QB40,674.0,LVR
499,Cedrick Wilson,WR148,670.0,NOS
500,Josh Oliver,TE56,642.0,MIN
501,Isaiah Hodgins,WR149,642.0,NYG
502,Mack Hollins,WR151,632.0,BUF
503,Lucas Krull,TE57,627.0,DEN
504,Kylen Granson,TE58,622.0,IND
505,Kenny McIntosh,RB101,616.0,SEA
506,Jaheim Bell,TE59,614.0,NEP
507,DJ Turner,WR153,602.0,LVR
508,Kalif Raymond,WR155,584.0,DET
509,Derius Davis,WR156,584.0,LAC
510,Dorian Thompson-Robinson,QB43,578.0,CLE
511,Jordan Travis,QB44,568.0,NYJ
512,Ronnie Rivers,RB102,563.0,LAR
513,Ronnie Bell,WR157,562.0,FA
514,Joe Milton,QB45,560.0,NEP
515,Ryan Flournoy,WR158,558.0,DAL
516,Kendall Milton,RB103,556.0,CIN
517,Tommy DeVito,QB46,555.0,NYG
518,Malik Heath,WR159,552.0,GBP
519,Nelson Agholor,WR161,540.0,BAL
520,Hayden Hurst,TE61,532.0,LAC
521,Chris Evans,RB104,531.0,CIN
522,Josh Whyle,TE62,514.0,TEN
523,Peyton Hendershot,TE63,499.0,KCC
524,Jalen Reagor,WR163,495.0,LAC
525,Devin Duvernay,WR164,494.0,JAC
526,Drew Sample,TE64,484.0,CIN
527,Trayveon Williams,RB106,483.0,CIN
528,Charlie Kolar,TE65,482.0,BAL
529,Ashton Dulin,WR166,480.0,IND
530,Scotty Miller,WR167,475.0,PIT
531,Andy Dalton,QB50,474.0,CAR
532,A.T. Perry,WR168,464.0,FA
533,Charlie Jones,WR169,461.0,CIN
534,Anthony Schwartz,WR170,442.0,MIA
535,Justin Shorter,WR171,437.0,LVR
536,Will Mallory,TE66,435.0,IND
537,Tip Reiman,TE67,431.0,ARI
538,DeeJay Dallas,RB107,421.0,ARI
539,Erik Ezukanma,WR172,418.0,MIA
540,Tyler Huntley,QB51,415.0,MIA
541,Craig Reynolds,RB109,406.0,DET
542,Harrison Bryant,TE69,396.0,LVR
543,Deven Thompkins,WR173,390.0,CAR
544,Brandon Powell,WR174,387.0,MIN
545,Andrew Ogletree,TE70,382.0,IND
546,Trenton Irwin,WR175,375.0,CIN
547,Joshua Kelley,RB114,362.0,TEN
548,JaMycal Hasty,RB115,360.0,NEP
549,Jaelon Darden,WR176,358.0,CLE
550,Ihmir Smith-Marsette,WR178,342.0,NYG
551,Deonte Harty,WR179,338.0,BAL
552,Jake Browning,QB53,334.0,CIN
553,Jacoby Brissett,QB55,333.0,NEP
554,Mo Alie-Cox,TE71,330.0,IND
555,Travis Homer,RB116,330.0,CHI
556,Joe Flacco,QB56,329.0,IND
557,Tanner Hudson,TE72,321.0,CIN
558,Ben Skowronek,WR180,321.0,PIT
559,Mason Rudolph,QB57,316.0,TEN
560,Bryce Ford-Wheaton,WR181,314.0,NYG
561,Kyle Philips,WR182,311.0,FA
562,Hunter Long,TE73,301.0,LAR
563,Ian Thomas,TE74,290.0,CAR
564,Raheem Blackshear,RB117,284.0,CAR
565,Cooper Rush,QB59,278.0,DAL
566,John Bates,TE75,271.0,WAS
567,Trent Sherfield,WR184,261.0,MIN
568,Evan Hull,RB118,241.0,FA
569,Tyson Bagent,QB60,238.0,CHI
570,Davis Mills,QB61,179.0,HOU
571,Durham Smythe,TE76,179.0,MIA
572,Zach Pascal,WR189,178.0,ARI
573,Nyheim Hines,RB122,173.0,CLE
574,Joshua Dobbs,QB62,171.0,SFO
575,Braxton Berrios,WR192,170.0,MIA
576,Albert Okwuegbunam,TE77,167.0,FA
577,Stetson Bennett,QB63,164.0,LAR
578,Bailey Zappe,QB64,159.0,CLE
579,Skylar Thompson,QB66,134.0,MIA
580,Taylor Heinicke,QB67,133.0,LAC
581,Tyrod Taylor,QB68,131.0,NYJ
582,Clayton Tune,QB71,130.0,ARI
583,Mitchell Trubisky,QB70,130.0,BUF
584,Sam Ehlinger,QB75,129.0,IND
585,Jarrett Stidham,QB77,126.0,DEN
586,Donald Parham,TE81,126.0,FA
587,Nick Mullens,QB79,117.0,MIN
588,Marcus Mariota,QB80,104.0,WAS
589,Jake Haener,QB84,80.0,NOS
